"electorate","province_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","incumbent","candidate_gender","prelim_winner","final_winner"
"General","27","3269129","10","Hajji Wali Jan Sabiri","حاجی ولی جان   صابری","Yes","Male","No","No"
"General","27","5798808","11","Alhaj Muhammad Anwar Ishaqzai","الحاج محمد انور اسحق زی","No","Male","No","No"
"General","27","9313170","12","Nazparo Hadi","نازپرور   هادی","No","Female","No","No"
"General","27","7092234","13","Massoud Khan Noorzai","مسعود خان   نورزی","No","Male","Yes","Yes"
"General","27","13470115","14","Nasima Niazai","نسیمه   نیازۍ","Yes","Female","Yes","Yes"
"General","27","5798810","15","Hajji Muhammad Sadiq Aryubi","حاجی محمد صادق اریوبی","No","Male","No","No"
"General","27","5798809","16","Abdul Jabar","عبدالجبار","No","Male","No","Yes"
"General","27","4240876","17","Abdul Wudod","عبدالودود","No","Male","Yes","Yes"
"General","27","5798801","18","Raz Muhammad Samimi","راز محمد صمیمی","No","Male","No","No"
"General","27","11726270","19","Shah Wali Khan Shakir","شاه ولی خان شاکر","No","Male","No","No"
"General","27","7196528","20","Muhammad Hashim Alokozai","محمد هاشم الکوزی","No","Male","No","No"
"General","27","5799000","21","Hajji Mualim Mirwali","حاجی معلم میرولی","No","Male","Yes","No"
"General","27","7196826","22","Abdul Rahaman Baloch","عبدالرحمن بلوڅ","No","Male","No","No"
"General","27","5689315","23","Hajji Abdul Hameed","حاجی عبدالحمید","No","Male","No","No"
"General","27","8169705","24","Hajji Abdul Wahid Helmandwal","حاجی عبدالاحد هلمندوال","No","Male","No","No"
"General","27","6105005","25","Alhaj Muhammad Salim Rudi","الحاج محمد سليم رودی","No","Male","No","No"
"General","27","2630505","26","Reza Gull","ریزه ګل","No","Female","No","No"
"General","27","5798806","27","Hajji Abdul Hay","حاجی عبدالحی","No","Male","Yes","Yes"
"General","27","7533130","28","Hajji Gull Mohammad","حاجی ګل محمد","No","Male","No","No"
"General","27","5913487","29","Wakel Abdul Ahad Khan","وکیل عبدالاحد خان","No","Male","No","No"
"General","27","13763717","30","Eng. Muhammad Dawoud Farhang","انجنیر محمد داود فرهنگ","No","Male","No","No"
"General","27","5891153","31","Momina Sultani","مومنه   سلطانی","No","Female","No","No"
"General","27","5798803","32","Habiba Sadat","حبیبه سادات","No","Female","Yes","Yes"
"General","27","5798811","33","Muhammad Rasol","محمد رسول","No","Male","No","No"
"General","27","2630506","34","Said Abdul Qadir Gailani","سید عبدالقادر   ګیلانی","No","Male","No","No"
"General","27","7195060","35","Hajji Muhammad Wali Alizai","حاجی محمد ولی     علیزی","No","Male","Yes","Yes"
"General","27","5798807","36","Fatima","فاطمه","No","Female","No","No"
"General","27","6122096","37","Hajji Shah Mahmud Mir","حاجی شاه محمود میر","No","Male","No","No"
"General","27","7062828","38","Hajji Abdul Ali Sarwari","حاجی عبدالعلی   سروری","No","Male","No","No"
"General","27","6170530","39","Eng. Muhammad Ismail","انجنیر محمد اسمعیل","No","Male","No","No"
"General","27","6420337","40","Hajji Abdul Hakim Wadan","حاجی عبدالحکیم  ودان","No","Male","No","No"
"General","27","6177262","41","Shikh Namtullah Ghafari","شیخ نعمت الله   غفاری","Yes","Male","Yes","Yes"
"General","27","6124100","42","Shamsullah Saharye","شمس الله صحرائی","No","Male","No","No"
"General","27","5447870","43","Hajji Said Agha Noor","حاجی سيدآغا نور","No","Male","No","No"
"General","27","7217698","44","Hajji Abdul Wahid Karizwal","حاجی عبدالواحد   کاریزوال","No","Male","No","No"
"General","27","7368632","45","Shadi Khan Showonkai","ښادی خان ښوونکی","No","Male","No","No"
"General","27","5605023","46","Hajji Abdul Satar Dawari","حاجی عبدالستار داوری","No","Male","No","No"
"General","27","5798805","47","Laila Barikzai","لیلا   بارکزۍ","No","Female","No","No"
"General","27","2630526","48","Wakel Hajji Talib","وکیل حاجی طالب","No","Male","No","No"
"General","27","9020628","49","Hajji Mahboob Shah","حاجی محبوب شاه","No","Male","No","No"
"General","27","5798802","50","Hajji Abdul Saboor Sabiri","حاجی عبدالصبور صابری","No","Male","No","No"
"General","27","7196388","51","Muhammad Hassan","محمد حسن","No","Male","No","No"
"General","27","9310458","52","Hajji Ghulam Hassan","حاجی غلام حسن","No","Male","No","No"
"General","27","5798812","53","Noor Ahmad Nasiri","نور احمد ناصری","No","Male","No","No"
"General","28","5689360","1","Khalid Pashtoon","خالد پښتون","Yes","Male","No","Yes"
"General","28","5699180","2","Hajji Muhammad Barikaie","حاجی محمد بړیڅی","No","Male","No","No"
"General","28","5768611","3","Ahmad Jan Nazari","احمد جان نظری","No","Male","No","No"
"General","28","5401961","4","Alhaj Abdul Khaliq Kandahari","الحاج عبدالخالق کندهاری","No","Male","No","No"
"General","28","7692380","5","Hajji Niaz Muhammad Sarhadi","حاجی نیاز محمد سرحدی","No","Male","No","No"
"General","28","10488751","6","Hajji Muhammad Ayub","حاجی محمد ایوب","No","Male","No","No"
"General","28","7079648","7","Obaidullah Achakzai","عبیدالله اڅکزی","Yes","Male","No","No"
"General","28","6946685","8","Hajji Ezatullah Azizi Noorzai","حاجی عزت الله عزیزی نورزی","No","Male","No","No"
"General","28","4542710","9","Hajji Muhammad Shah Achakzai","حاجی محمد شاه اڅکزی","Yes","Male","No","No"
"General","28","7252093","10","Hajeyanai Nafisa Tukhi","حجیاڼۍ نفیسه توخی","No","Female","No","No"
"General","28","5768602","11","Attaullah Jan Habib","عطاالله جان حبیب","No","Male","No","Yes"
"General","28","10179141","12","Abdul Karim Khan Achakzai","عبدالکریم خان اڅکزی","No","Male","No","No"
"General","28","6129827","13","Muhammad Naiem Lalay Hamidzai","محمد نعیم لالی حمیدزی","No","Male","Yes","Yes"
"General","28","5684482","14","Hajji Muhammad Omar Nangialay","حاجی محمد عمر ننگیالی","No","Male","Yes","Yes"
"General","28","5768606","15","Fahima Kakar","فهیمه کاکړ","Yes","Female","No","No"
"General","28","8675337","16","Hajji Faiz ‐ul‐ Haq Mushkani","حاجی فیض الحق مشکانی","No","Male","No","No"
"General","28","5698165","17","Hajji Mahmood Khakrezwal","حاجی محمود خاکریزوال","No","Male","No","No"
"General","28","5699184","18","Hajji Ahmad Tariq","حاجی احمد طارق","No","Male","No","No"
"General","28","7315413","19","Hajji Mamoor Abdul Qadir Sharifi","حاجی مامور عبدالقادر شریفی","No","Male","No","No"
"General","28","5768610","20","Hajji Khan Muhammad Mujahid","حاجی خان محمد مجاهد","No","Male","No","No"
"General","28","5302437","21","Hajji Muhammad Ibrahim","حاجی محمد ابراهیم","No","Male","No","No"
"General","28","5768607","22","Najeebullah Achakzai","نجیب الله اڅکزی","No","Male","No","No"
"General","28","106946608","23","Alhaj Mullah Sayed Muhammad Akhund","الحاج ملا سید محمد اخند","No","Male","Yes","Yes"
"General","28","5768604","24","Ruqia Achakzai","رقیه اڅکزۍ","No","Female","No","No"
"General","28","5768613","25","Hashmat Khalil Karzai","حشمت خلیل کرزی","No","Male","Yes","No"
"General","28","2379858","26","Muhammad Ismail Khan Majroh","محمداسماعیل خان مجروح","No","Male","No","No"
"General","28","3305132","27","Turan Sahib Abdul  Khaliq Khan Balakarzai","تورن صاحب عبدالخالق خان بالاکرزی","No","Male","Yes","Yes"
"General","28","7183273","28","Dr. Mahmood Khan","ډاکټر محمود خان","No","Male","Yes","Yes"
"General","28","7060172","29","Abdul Khaliq Noorzai","عبدالباقی نورزی","No","Male","No","No"
"General","28","6496945","30","Shakiba Hashimi","شکیبا هاشمی","Yes","Female","Yes","Yes"
"General","28","5768612","31","Rana Tareen","رڼا ترین","No","Female","No","No"
"General","28","5701990","32","Rangeena","رنګینه","No","Female","No","No"
"General","28","7315431","33","Dr. Ghulam Jaylani Humayoon","ډاکټر غلام جیلانی همایون","No","Male","No","No"
"General","28","5201810","34","Muhammad Omar Shirzad","محمد عمر شیرزاد","No","Male","No","No"
"General","28","4529244","35","Mullah Masood","ملا  مسعود","No","Male","No","No"
"General","28","3434892","36","Ezatullah Wasifi","عزت الله واصفی","No","Male","No","No"
"General","28","102252873","37","Bibi Hamida","بی بی حمیده","No","Female","Yes","Yes"
"General","28","5213691","38","Farishta Afghan","فرشته افغان","No","Female","No","No"
"General","28","5684455","39","Hajji Wali Shah","حاجی ولی شاه","No","Male","No","No"
"General","28","5768609","40","Puhand Hajji Mullah Abbas","پوهاند حاجی ملا عباس","No","Male","No","No"
"General","28","8146249","41","Hajji Mahmood","حاجی محمود","No","Male","No","No"
"General","28","3702279","42","Noor ‐ul‐ Haq Olumi","نورالحق علومی","Yes","Male","No","No"
"General","28","5768603","43","Fariba Ahmadi Kakar","فریبا احمدی کاکړ","No","Female","Yes","Yes"
"General","28","7310873","44","Qahir Khan","قاهر خان","No","Male","No","No"
"General","28","7254499","45","Samin Gul Seray","سمین ګله څیړۍ","No","Female","No","No"
"General","28","5683309","46","Ahmad Wali Achakzai","احمدولی اڅکزی","No","Male","No","No"
"General","28","5767605","47","Niaz Muhammad Hajji Amir Lalay","نیازمحمد حاجی آمیر لالی","Yes","Male","Yes","No"
"General","28","4556370","48","Abdul Rahim Ayubi","عبدالرحیم ایوبی","No","Male","Yes","Yes"
"General","28","6498571","49","Hajji Muhammad Ishaq","حاجی محمد اسحاق","No","Male","No","No"
"General","28","5768608","50","Hajji Ibrahim Muslim","حاجی ابراهیم مسلم","No","Male","No","No"
"General","29","6789505","1","Fauzia Yunusi Kakar","فوزيه يونسی کاکړ","No","Female","No","No"
"General","29","8948805","2","Khan Rabani Khan","خان ربانی خان","No","Male","No","No"
"General","29","6789504","3","Hajji Muhammad Hashim Girani","حاجی محمد هاشم ګرانی","No","Male","No","No"
"General","29","5554002","4","Seddiqa Jalaly","صدیقه جلالي","No","Female","No","No"
"General","29","552736","5","Hajji Abdullah Khan (Sherzad) Hotak","حاجی عبدالله خان (شیرزاد ) هوتک","No","Male","No","No"
"General","29","3411775","6","Hajji Muhammad Ismail Zabuli","حاجي محمد اسماعیل زابلي","No","Male","Yes","No"
"General","29","11382256","7","Hamidullah Tukhi","حمیدالله توخی","Yes","Male","Yes","No"
"General","29","8948801","8","Mullah Abdul Salam Raketi","ملا عبدالسلام راکیټي","Yes","Male","No","No"
"General","29","6998194","9","Abdul Qadir Qalatwal","عبدالقادر قلاتوال","No","Male","No","Yes"
"General","29","5527005","10","Zarmina Patan","زرمینه پټان","No","Female","No","No"
"General","29","102888044","11","Dr. Gullnar Muslih Rashidi","داکټر ګلنار مصلح رشیدی","No","Female","No","No"
"General","29","8948804","12","Zahra Tukhi Zabuli","زهرا توخي زابلي","No","Female","Yes","Yes"
"General","29","8948803","13","Rahima","رحیمه","No","Female","No","No"
"General","29","102410804","14","Abdul Habib Andiwal","عبدالحبیب انډیوال","No","Male","No","Yes"
"General","29","3410638","15","Timor Shah Khan","تیمور شاه خان","No","Male","No","No"
"General","29","5012201","16","Torpikay Sulayman Khil","تورپیکئ سلیمان خیل","Yes","Female","No","No"
"General","30","5794704","1","Muhammad Hashim","محمد هاشم وطنوال","Yes","Male","No","Yes"
"General","30","6230730","2","Hajji Qudratullah Rahimi","حاجی قدرت الله رحیمی","No","Male","Yes","No"
"General","30","5794707","3","Malika Barikzai","ملکه بارکزی","No","Female","No","No"
"General","30","7204071","4","Hajji Saifullah Silab","حاجی سیف الله   سیلاب","No","Male","No","No"
"General","30","7739182","5","Asadullah Mustafa","اسدالله مصطفی","No","Male","No","No"
"General","30","7207066","6","Hajji Naqebullah Erfani","حاجی نقیب الله عرفانی","No","Male","No","No"
"General","30","5398266","7","Hajji Abdul Khaliq Mujahid","حاجی عبدالخالق مجاهد","Yes","Male","No","No"
"General","30","5794705","8","Raihana Azad","ریحانه آزاد","No","Female","Yes","Yes"
"General","30","7731121","9","Hajji Esmatullah Faiz","حاجی عصمت الله   فیض","No","Male","No","No"
"General","30","8251012","10","Hajji Ghulam Haidar Khan","حاجی غلام حیدر خان","No","Male","No","No"
"General","30","4554116","11","Muhammad Arif Arifi","محمد عارف    عارفی","No","Male","No","No"
"General","30","5794702","12","Hajji Obaidullah Barikzai","حاجی عبیدالله   بارکزي","No","Male","Yes","Yes"
"General","30","579470200","13","Muhibullah Zahid","محب الله   ذاهد","No","Male","No","No"
"General","30","5794748","14","Frishta Sami Wafa","فرشته   سمیع وفا","No","Female","No","No"
"General","30","4208235","15","Anis Gull Amini","انیس گل   امینی","No","Female","No","No"
"General","30","7060012","16","Muhammad Hanif","محمد حنیف","No","Male","No","No"
"General","30","9159512","17","Hajji Muhammad Lall","حاجی محمد لعل","No","Male","No","No"
"General","30","4310955","18","Muhammad Karim","محمد کریم","No","Male","No","No"
