"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"25","2501","2501020","2501020-01","01","M"
"25","2501","2501020","2501020-02","02","M"
"25","2501","2501020","2501020-03","03","F"
"25","2501","2501021","2501021-01","01","M"
"25","2501","2501021","2501021-02","02","M"
"25","2501","2501021","2501021-03","03","F"
"25","2501","2501022","2501022-01","01","M"
"25","2501","2501022","2501022-02","02","M"
"25","2501","2501022","2501022-03","03","F"
"25","2501","2501023","2501023-01","01","M"
"25","2501","2501023","2501023-02","02","M"
"25","2501","2501023","2501023-03","03","F"
"25","2501","2501024","2501024-01","01","M"
"25","2501","2501024","2501024-02","02","M"
"25","2501","2501024","2501024-03","03","F"
"25","2501","2501025","2501025-01","01","M"
"25","2501","2501025","2501025-02","02","M"
"25","2501","2501025","2501025-03","03","F"
"25","2501","2501026","2501026-01","01","M"
"25","2501","2501026","2501026-02","02","M"
"25","2501","2501026","2501026-03","03","F"
"25","2501","2501027","2501027-01","01","M"
"25","2501","2501027","2501027-02","02","M"
"25","2501","2501027","2501027-03","03","F"
"25","2501","2501028","2501028-01","01","M"
"25","2501","2501028","2501028-02","02","M"
"25","2501","2501028","2501028-03","03","F"
"25","2501","2501029","2501029-01","01","M"
"25","2501","2501029","2501029-02","02","M"
"25","2501","2501029","2501029-03","03","F"
"25","2501","2501030","2501030-01","01","M"
"25","2501","2501030","2501030-02","02","M"
"25","2501","2501030","2501030-03","03","F"
"25","2501","2501031","2501031-01","01","M"
"25","2501","2501031","2501031-02","02","M"
"25","2501","2501031","2501031-03","03","F"
"25","2501","2501032","2501032-01","01","M"
"25","2501","2501032","2501032-02","02","M"
"25","2501","2501032","2501032-03","03","F"
"25","2501","2501033","2501033-01","01","M"
"25","2501","2501033","2501033-02","02","M"
"25","2501","2501033","2501033-03","03","F"
"25","2501","2501034","2501034-01","01","M"
"25","2501","2501034","2501034-02","02","M"
"25","2501","2501034","2501034-03","03","F"
"25","2501","2501035","2501035-01","01","M"
"25","2501","2501035","2501035-02","02","M"
"25","2501","2501035","2501035-03","03","F"
"25","2502","2502039","2502039-01","01","M"
"25","2502","2502039","2502039-02","02","M"
"25","2502","2502039","2502039-03","03","F"
"25","2502","2502040","2502040-01","01","M"
"25","2502","2502041","2502041-01","01","M"
"25","2502","2502041","2502041-02","02","M"
"25","2502","2502041","2502041-03","03","F"
"25","2502","2502042","2502042-01","01","M"
"25","2502","2502042","2502042-02","02","F"
"25","2502","2502045","2502045-01","01","M"
"25","2502","2502045","2502045-02","02","F"
"25","2502","2502049","2502049-01","01","M"
"25","2502","2502049","2502049-02","02","M"
"25","2502","2502049","2502049-03","03","F"
"25","2502","2502050","2502050-01","01","M"
"25","2502","2502050","2502050-02","02","M"
"25","2502","2502050","2502050-03","03","F"
"25","2502","2502231","2502231-01","01","M"
"25","2502","2502231","2502231-02","02","F"
"25","2502","2502234","2502234-01","01","M"
"25","2502","2502234","2502234-02","02","F"
"25","2503","2503052","2503052-02","02","M"
"25","2503","2503052","2503052-03","03","F"
"25","2503","2503056","2503056-01","01","M"
"25","2503","2503061","2503061-01","01","K"
"25","2503","2503061","2503061-02","02","K"
"25","2503","2503236","2503236-01","01","M"
"25","2503","2503236","2503236-02","02","F"
"25","2504","2504062","2504062-01","01","M"
"25","2504","2504063","2504063-01","01","M"
"25","2504","2504063","2504063-02","02","F"
"25","2504","2504064","2504064-01","01","M"
"25","2504","2504064","2504064-02","02","M"
"25","2504","2504064","2504064-03","03","F"
"25","2504","2504065","2504065-01","01","M"
"25","2504","2504065","2504065-02","02","F"
"25","2504","2504066","2504066-01","01","M"
"25","2504","2504066","2504066-03","03","F"
"25","2504","2504067","2504067-01","01","M"
"25","2504","2504069","2504069-01","01","M"
"25","2504","2504069","2504069-02","02","F"
"25","2504","2504070","2504070-01","01","K"
"25","2504","2504070","2504070-02","02","K"
"25","2504","2504071","2504071-01","01","M"
"25","2504","2504071","2504071-02","02","F"
"25","2505","2505072","2505072-01","01","M"
"25","2505","2505072","2505072-02","02","F"
"25","2505","2505073","2505073-01","01","M"
"25","2505","2505073","2505073-02","02","F"
"25","2505","2505074","2505074-01","01","M"
"25","2505","2505074","2505074-02","02","M"
"25","2505","2505074","2505074-03","03","F"
"25","2505","2505075","2505075-01","01","M"
"25","2505","2505075","2505075-02","02","F"
"25","2505","2505076","2505076-01","01","M"
"25","2505","2505076","2505076-02","02","M"
"25","2505","2505076","2505076-03","03","F"
"25","2505","2505077","2505077-01","01","M"
"25","2505","2505077","2505077-02","02","F"
"25","2505","2505078","2505078-01","01","M"
"25","2505","2505078","2505078-02","02","M"
"25","2505","2505078","2505078-03","03","F"
"25","2505","2505079","2505079-01","01","M"
"25","2505","2505079","2505079-02","02","F"
"25","2505","2505080","2505080-01","01","M"
"25","2505","2505080","2505080-02","02","F"
"25","2505","2505081","2505081-01","01","M"
"25","2505","2505081","2505081-02","02","F"
"25","2505","2505082","2505082-01","01","M"
"25","2505","2505082","2505082-02","02","F"
"25","2505","2505083","2505083-01","01","M"
"25","2505","2505083","2505083-02","02","F"
"25","2505","2505084","2505084-01","01","M"
"25","2505","2505084","2505084-02","02","F"
"25","2506","2506085","2506085-01","01","M"
"25","2506","2506085","2506085-02","02","F"
"25","2506","2506086","2506086-01","01","M"
"25","2506","2506086","2506086-02","02","F"
"25","2506","2506087","2506087-01","01","M"
"25","2506","2506087","2506087-02","02","F"
"25","2506","2506088","2506088-01","01","M"
"25","2506","2506088","2506088-02","02","M"
"25","2506","2506088","2506088-03","03","F"
"25","2506","2506089","2506089-01","01","M"
"25","2506","2506089","2506089-02","02","F"
"25","2506","2506090","2506090-01","01","M"
"25","2506","2506090","2506090-02","02","F"
"25","2506","2506091","2506091-01","01","M"
"25","2506","2506091","2506091-02","02","M"
"25","2506","2506091","2506091-03","03","F"
"25","2506","2506092","2506092-01","01","M"
"25","2506","2506092","2506092-02","02","F"
"25","2506","2506093","2506093-01","01","M"
"25","2506","2506093","2506093-02","02","F"
"25","2506","2506094","2506094-01","01","M"
"25","2506","2506094","2506094-02","02","M"
"25","2506","2506094","2506094-03","03","F"
"25","2506","2506240","2506240-01","01","M"
"25","2506","2506240","2506240-02","02","F"
"25","2507","2507095","2507095-01","01","M"
"25","2507","2507095","2507095-02","02","F"
"25","2507","2507096","2507096-01","01","M"
"25","2507","2507096","2507096-02","02","F"
"25","2507","2507097","2507097-01","01","M"
"25","2507","2507097","2507097-02","02","M"
"25","2507","2507097","2507097-03","03","F"
"25","2507","2507098","2507098-01","01","M"
"25","2507","2507098","2507098-02","02","F"
"25","2507","2507099","2507099-01","01","M"
"25","2507","2507099","2507099-02","02","F"
"25","2507","2507100","2507100-01","01","M"
"25","2507","2507100","2507100-02","02","M"
"25","2507","2507100","2507100-03","03","F"
"25","2507","2507101","2507101-01","01","M"
"25","2507","2507101","2507101-02","02","F"
"25","2507","2507102","2507102-01","01","M"
"25","2507","2507102","2507102-02","02","F"
"25","2507","2507103","2507103-01","01","M"
"25","2507","2507103","2507103-02","02","F"
"25","2507","2507104","2507104-01","01","M"
"25","2507","2507104","2507104-02","02","F"
"25","2507","2507105","2507105-01","01","M"
"25","2507","2507105","2507105-02","02","F"
"25","2507","2507106","2507106-01","01","M"
"25","2507","2507106","2507106-02","02","F"
"25","2507","2507107","2507107-01","01","M"
"25","2507","2507107","2507107-02","02","M"
"25","2507","2507107","2507107-03","03","F"
"25","2508","2508108","2508108-01","01","M"
"25","2509","2509127","2509127-01","01","M"
"25","2509","2509127","2509127-02","02","F"
"25","2509","2509128","2509128-01","01","M"
"25","2509","2509128","2509128-02","02","F"
"25","2509","2509129","2509129-01","01","M"
"25","2509","2509129","2509129-02","02","F"
"25","2509","2509130","2509130-01","01","M"
"25","2509","2509130","2509130-02","02","F"
"25","2509","2509131","2509131-01","01","M"
"25","2509","2509131","2509131-02","02","M"
"25","2509","2509131","2509131-03","03","F"
"25","2509","2509132","2509132-01","01","M"
"25","2509","2509132","2509132-02","02","F"
"25","2509","2509133","2509133-01","01","M"
"25","2509","2509133","2509133-02","02","F"
"25","2509","2509134","2509134-01","01","M"
"25","2509","2509134","2509134-02","02","M"
"25","2509","2509134","2509134-03","03","F"
"25","2509","2509135","2509135-01","01","M"
"25","2509","2509136","2509136-01","01","M"
"25","2509","2509136","2509136-02","02","F"
"25","2509","2509162","2509162-01","01","M"
"25","2509","2509162","2509162-02","02","M"
"25","2509","2509162","2509162-03","03","F"
"25","2509","2509244","2509244-01","01","M"
"25","2509","2509244","2509244-02","02","F"
"25","2510","2510179","2510179-01","01","M"
"25","2510","2510179","2510179-02","02","M"
"26","2601","2601001","2601001-01","01","M"
"26","2601","2601001","2601001-02","02","M"
"26","2601","2601001","2601001-03","03","F"
"26","2601","2601002","2601002-01","01","M"
"26","2601","2601002","2601002-02","02","M"
"26","2601","2601002","2601002-03","03","F"
"26","2601","2601002","2601002-04","04","F"
"26","2601","2601003","2601003-01","01","M"
"26","2601","2601003","2601003-02","02","M"
"26","2601","2601003","2601003-03","03","F"
"26","2601","2601004","2601004-01","01","M"
"26","2601","2601004","2601004-02","02","M"
"26","2601","2601004","2601004-03","03","F"
"26","2601","2601004","2601004-04","04","F"
"26","2601","2601005","2601005-01","01","M"
"26","2601","2601005","2601005-02","02","M"
"26","2601","2601005","2601005-03","03","F"
"26","2601","2601005","2601005-04","04","K"
"26","2601","2601006","2601006-01","01","M"
"26","2601","2601006","2601006-02","02","M"
"26","2601","2601006","2601006-03","03","F"
"26","2601","2601007","2601007-01","01","M"
"26","2601","2601007","2601007-02","02","F"
"26","2601","2601008","2601008-01","01","M"
"26","2601","2601008","2601008-02","02","M"
"26","2601","2601008","2601008-03","03","F"
"26","2601","2601009","2601009-01","01","M"
"26","2601","2601009","2601009-02","02","M"
"26","2601","2601009","2601009-03","03","F"
"26","2601","2601009","2601009-04","04","F"
"26","2601","2601010","2601010-01","01","M"
"26","2601","2601010","2601010-02","02","F"
"26","2602","2602011","2602011-01","01","M"
"26","2602","2602011","2602011-02","02","F"
"26","2602","2602012","2602012-01","01","M"
"26","2602","2602012","2602012-02","02","F"
"26","2602","2602013","2602013-01","01","M"
"26","2602","2602013","2602013-02","02","F"
"26","2602","2602014","2602014-01","01","M"
"26","2602","2602014","2602014-02","02","F"
"26","2602","2602014","2602014-03","03","K"
"26","2602","2602015","2602015-01","01","M"
"26","2602","2602015","2602015-02","02","F"
"26","2602","2602016","2602016-01","01","M"
"26","2602","2602016","2602016-02","02","M"
"26","2602","2602016","2602016-03","03","F"
"26","2602","2602016","2602016-04","04","K"
"26","2602","2602017","2602017-01","01","M"
"26","2602","2602017","2602017-02","02","F"
"26","2602","2602018","2602018-01","01","M"
"26","2602","2602018","2602018-02","02","F"
"26","2602","2602019","2602019-01","01","M"
"26","2602","2602019","2602019-02","02","F"
"26","2603","2603020","2603020-01","01","M"
"26","2603","2603020","2603020-02","02","M"
"26","2603","2603020","2603020-03","03","F"
"26","2603","2603021","2603021-01","01","M"
"26","2603","2603021","2603021-02","02","M"
"26","2603","2603021","2603021-03","03","F"
"26","2603","2603022","2603022-01","01","M"
"26","2603","2603022","2603022-02","02","M"
"26","2603","2603022","2603022-03","03","F"
"26","2603","2603022","2603022-04","04","K"
"26","2603","2603023","2603023-01","01","M"
"26","2603","2603023","2603023-02","02","M"
"26","2603","2603023","2603023-03","03","F"
"26","2603","2603025","2603025-01","01","M"
"26","2603","2603025","2603025-02","02","M"
"26","2603","2603025","2603025-03","03","F"
"26","2603","2603028","2603028-01","01","M"
"26","2603","2603028","2603028-02","02","M"
"26","2603","2603028","2603028-03","03","F"
"26","2604","2604029","2604029-01","01","M"
"26","2604","2604029","2604029-02","02","M"
"26","2604","2604029","2604029-03","03","F"
"26","2604","2604031","2604031-01","01","M"
"26","2604","2604031","2604031-02","02","M"
"26","2604","2604031","2604031-03","03","F"
"26","2604","2604032","2604032-01","01","M"
"26","2604","2604032","2604032-02","02","M"
"26","2604","2604032","2604032-03","03","F"
"26","2604","2604033","2604033-01","01","M"
"26","2604","2604033","2604033-02","02","M"
"26","2604","2604033","2604033-03","03","F"
"26","2604","2604034","2604034-01","01","M"
"26","2604","2604034","2604034-02","02","M"
"26","2604","2604034","2604034-03","03","F"
"26","2604","2604036","2604036-01","01","M"
"26","2604","2604036","2604036-02","02","M"
"26","2604","2604036","2604036-03","03","F"
"26","2605","2605044","2605044-01","01","M"
"26","2605","2605044","2605044-02","02","M"
"26","2605","2605044","2605044-03","03","F"
"26","2605","2605046","2605046-01","01","M"
"26","2605","2605046","2605046-03","03","F"
"26","2606","2606047","2606047-01","01","M"
"26","2606","2606047","2606047-03","03","F"
"26","2606","2606048","2606048-01","01","M"
"26","2606","2606049","2606049-01","01","M"
"26","2606","2606054","2606054-01","01","M"
"27","2701","2701001","2701001-01","01","M"
"27","2701","2701001","2701001-02","02","M"
"27","2701","2701001","2701001-03","03","F"
"27","2701","2701002","2701002-01","01","M"
"27","2701","2701002","2701002-02","02","M"
"27","2701","2701002","2701002-03","03","M"
"27","2701","2701003","2701003-01","01","F"
"27","2701","2701003","2701003-02","02","F"
"27","2701","2701003","2701003-03","03","F"
"27","2701","2701003","2701003-04","04","F"
"27","2701","2701004","2701004-01","01","M"
"27","2701","2701004","2701004-02","02","M"
"27","2701","2701004","2701004-03","03","M"
"27","2701","2701004","2701004-04","04","M"
"27","2701","2701005","2701005-01","01","M"
"27","2701","2701005","2701005-02","02","M"
"27","2701","2701005","2701005-03","03","M"
"27","2701","2701005","2701005-04","04","M"
"27","2701","2701005","2701005-05","05","M"
"27","2701","2701006","2701006-01","01","M"
"27","2701","2701006","2701006-02","02","M"
"27","2701","2701006","2701006-03","03","F"
"27","2701","2701007","2701007-01","01","M"
"27","2701","2701007","2701007-02","02","M"
"27","2701","2701007","2701007-03","03","M"
"27","2701","2701007","2701007-04","04","M"
"27","2701","2701008","2701008-01","01","M"
"27","2701","2701008","2701008-02","02","M"
"27","2701","2701009","2701009-01","01","M"
"27","2701","2701009","2701009-02","02","M"
"27","2701","2701009","2701009-03","03","M"
"27","2701","2701010","2701010-01","01","M"
"27","2701","2701010","2701010-02","02","M"
"27","2701","2701010","2701010-03","03","M"
"27","2701","2701011","2701011-01","01","M"
"27","2701","2701011","2701011-02","02","M"
"27","2701","2701011","2701011-03","03","M"
"27","2701","2701011","2701011-04","04","M"
"27","2701","2701011","2701011-05","05","F"
"27","2701","2701011","2701011-06","06","F"
"27","2701","2701012","2701012-01","01","M"
"27","2701","2701012","2701012-02","02","M"
"27","2701","2701012","2701012-03","03","M"
"27","2701","2701013","2701013-01","01","M"
"27","2701","2701013","2701013-02","02","M"
"27","2701","2701013","2701013-03","03","M"
"27","2701","2701013","2701013-04","04","M"
"27","2701","2701013","2701013-05","05","M"
"27","2701","2701013","2701013-06","06","F"
"27","2701","2701013","2701013-07","07","F"
"27","2701","2701013","2701013-08","08","F"
"27","2701","2701015","2701015-01","01","M"
"27","2701","2701015","2701015-02","02","M"
