"province_code","district_code","pc_code","ps_code","ps_number","ps_type","results_status","reporting_results","pre_prelim_invalidated_votes","final_votes","prelim_votes","net_prelim_final_change"
"14","1414","1414171","1414171-02","02","F","FINAL","YES",0,200,401,-201
"14","1414","1414171","1414171-02","02","F","PRELIMINARY","YES",0,200,401,-201
"14","1414","1414172","1414172-01","01","M","FINAL","YES",10,403,403,0
"14","1414","1414172","1414172-01","01","M","PRELIMINARY","YES",10,403,403,0
"14","1414","1414172","1414172-02","02","F","FINAL","YES",3,234,234,0
"14","1414","1414172","1414172-02","02","F","PRELIMINARY","YES",3,234,234,0
"14","1414","1414173","1414173-01","01","M","FINAL","NO",NA,NA,NA,NA
"14","1414","1414173","1414173-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414173","1414173-02","02","F","FINAL","NO",NA,NA,NA,NA
"14","1414","1414173","1414173-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414174","1414174-01","01","M","FINAL","NO",NA,NA,NA,NA
"14","1414","1414174","1414174-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414174","1414174-02","02","F","FINAL","NO",NA,NA,NA,NA
"14","1414","1414174","1414174-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414175","1414175-01","01","K","FINAL","NO",NA,NA,NA,NA
"14","1414","1414175","1414175-01","01","K","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414175","1414175-02","02","K","FINAL","NO",NA,NA,NA,NA
"14","1414","1414175","1414175-02","02","K","PRELIMINARY","NO",NA,NA,NA,NA
"14","1414","1414176","1414176-01","01","M","FINAL","YES",10,585,590,-5
"14","1414","1414176","1414176-01","01","M","PRELIMINARY","YES",10,585,590,-5
"14","1414","1414176","1414176-02","02","F","FINAL","YES",0,410,410,0
"14","1414","1414176","1414176-02","02","F","PRELIMINARY","YES",0,410,410,0
"14","1415","1415178","1415178-01","01","M","FINAL","YES",3,594,594,0
"14","1415","1415178","1415178-01","01","M","PRELIMINARY","YES",3,594,594,0
"14","1415","1415178","1415178-02","02","F","FINAL","YES",9,380,380,0
"14","1415","1415178","1415178-02","02","F","PRELIMINARY","YES",9,380,380,0
"14","1415","1415179","1415179-01","01","M","FINAL","YES",22,580,576,4
"14","1415","1415179","1415179-01","01","M","PRELIMINARY","YES",22,580,576,4
"14","1415","1415179","1415179-02","02","F","FINAL","YES",1,593,596,-3
"14","1415","1415179","1415179-02","02","F","PRELIMINARY","YES",1,593,596,-3
"14","1415","1415180","1415180-01","01","M","FINAL","YES",11,589,589,0
"14","1415","1415180","1415180-01","01","M","PRELIMINARY","YES",11,589,589,0
"14","1415","1415180","1415180-02","02","F","FINAL","YES",0,585,302,283
"14","1415","1415180","1415180-02","02","F","PRELIMINARY","YES",0,585,302,283
"14","1415","1415181","1415181-01","01","M","FINAL","YES",0,567,567,0
"14","1415","1415181","1415181-01","01","M","PRELIMINARY","YES",0,567,567,0
"14","1415","1415181","1415181-02","02","F","FINAL","YES",10,555,555,0
"14","1415","1415181","1415181-02","02","F","PRELIMINARY","YES",10,555,555,0
"14","1415","1415182","1415182-01","01","M","FINAL","YES",8,588,591,-3
"14","1415","1415182","1415182-01","01","M","PRELIMINARY","YES",8,588,591,-3
"14","1415","1415182","1415182-02","02","F","FINAL","YES",24,574,573,1
"14","1415","1415182","1415182-02","02","F","PRELIMINARY","YES",24,574,573,1
"14","1415","1415183","1415183-01","01","M","FINAL","YES",9,588,588,0
"14","1415","1415183","1415183-01","01","M","PRELIMINARY","YES",9,588,588,0
"14","1415","1415183","1415183-02","02","F","FINAL","YES",47,551,551,0
"14","1415","1415183","1415183-02","02","F","PRELIMINARY","YES",47,551,551,0
"14","1415","1415184","1415184-01","01","M","FINAL","YES",29,438,438,0
"14","1415","1415184","1415184-01","01","M","PRELIMINARY","YES",29,438,438,0
"14","1415","1415184","1415184-02","02","F","FINAL","YES",27,358,358,0
"14","1415","1415184","1415184-02","02","F","PRELIMINARY","YES",27,358,358,0
"14","1415","1415185","1415185-01","01","M","FINAL","YES",19,578,578,0
"14","1415","1415185","1415185-01","01","M","PRELIMINARY","YES",19,578,578,0
"14","1415","1415185","1415185-02","02","F","FINAL","YES",1,361,361,0
"14","1415","1415185","1415185-02","02","F","PRELIMINARY","YES",1,361,361,0
"14","1415","1415186","1415186-01","01","M","FINAL","YES",4,596,593,3
"14","1415","1415186","1415186-01","01","M","PRELIMINARY","YES",4,596,593,3
"14","1415","1415186","1415186-02","02","F","FINAL","YES",8,538,501,37
"14","1415","1415186","1415186-02","02","F","PRELIMINARY","YES",8,538,501,37
"14","1415","1415187","1415187-01","01","M","FINAL","YES",1,499,499,0
"14","1415","1415187","1415187-01","01","M","PRELIMINARY","YES",1,499,499,0
"14","1415","1415187","1415187-02","02","F","FINAL","YES",20,331,332,-1
"14","1415","1415187","1415187-02","02","F","PRELIMINARY","YES",20,331,332,-1
"14","1416","1416188","1416188-01","01","M","FINAL","YES",13,241,241,0
"14","1416","1416188","1416188-01","01","M","PRELIMINARY","YES",13,241,241,0
"14","1416","1416188","1416188-02","02","M","FINAL","YES",0,280,281,-1
"14","1416","1416188","1416188-02","02","M","PRELIMINARY","YES",0,280,281,-1
"14","1416","1416188","1416188-03","03","F","FINAL","NO",NA,NA,NA,NA
"14","1416","1416188","1416188-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"14","1416","1416188","1416188-04","04","F","FINAL","YES",5,220,220,0
"14","1416","1416188","1416188-04","04","F","PRELIMINARY","YES",5,220,220,0
"14","1416","1416189","1416189-01","01","M","FINAL","YES",0,598,178,420
"14","1416","1416189","1416189-01","01","M","PRELIMINARY","YES",0,598,178,420
"14","1416","1416189","1416189-02","02","F","FINAL","YES",0,539,309,230
"14","1416","1416189","1416189-02","02","F","PRELIMINARY","YES",0,539,309,230
"14","1416","1416190","1416190-01","01","M","FINAL","YES",6,500,500,0
"14","1416","1416190","1416190-01","01","M","PRELIMINARY","YES",6,500,500,0
"14","1416","1416190","1416190-02","02","F","FINAL","YES",11,222,222,0
"14","1416","1416190","1416190-02","02","F","PRELIMINARY","YES",11,222,222,0
"14","1416","1416191","1416191-01","01","M","FINAL","YES",18,260,260,0
"14","1416","1416191","1416191-01","01","M","PRELIMINARY","YES",18,260,260,0
"14","1416","1416191","1416191-02","02","F","FINAL","YES",12,312,312,0
"14","1416","1416191","1416191-02","02","F","PRELIMINARY","YES",12,312,312,0
"14","1417","1417192","1417192-01","01","M","FINAL","YES",6,407,409,-2
"14","1417","1417192","1417192-01","01","M","PRELIMINARY","YES",6,407,409,-2
"14","1417","1417192","1417192-02","02","F","FINAL","YES",2,394,394,0
"14","1417","1417192","1417192-02","02","F","PRELIMINARY","YES",2,394,394,0
"14","1417","1417193","1417193-01","01","M","FINAL","YES",7,304,305,-1
"14","1417","1417193","1417193-01","01","M","PRELIMINARY","YES",7,304,305,-1
"14","1417","1417193","1417193-02","02","F","FINAL","YES",2,213,213,0
"14","1417","1417193","1417193-02","02","F","PRELIMINARY","YES",2,213,213,0
"14","1417","1417194","1417194-01","01","M","FINAL","YES",8,409,409,0
"14","1417","1417194","1417194-01","01","M","PRELIMINARY","YES",8,409,409,0
"14","1417","1417194","1417194-02","02","F","FINAL","YES",0,291,292,-1
"14","1417","1417194","1417194-02","02","F","PRELIMINARY","YES",0,291,292,-1
"14","1417","1417195","1417195-01","01","M","FINAL","YES",16,270,270,0
"14","1417","1417195","1417195-01","01","M","PRELIMINARY","YES",16,270,270,0
"14","1417","1417195","1417195-02","02","F","FINAL","YES",0,149,149,0
"14","1417","1417195","1417195-02","02","F","PRELIMINARY","YES",0,149,149,0
"14","1418","1418196","1418196-01","01","M","FINAL","YES",21,221,222,-1
"14","1418","1418196","1418196-01","01","M","PRELIMINARY","YES",21,221,222,-1
"14","1418","1418196","1418196-02","02","F","FINAL","YES",3,189,189,0
"14","1418","1418196","1418196-02","02","F","PRELIMINARY","YES",3,189,189,0
"14","1418","1418197","1418197-01","01","M","FINAL","YES",10,390,390,0
"14","1418","1418197","1418197-01","01","M","PRELIMINARY","YES",10,390,390,0
"14","1418","1418197","1418197-02","02","M","FINAL","YES",17,452,452,0
"14","1418","1418197","1418197-02","02","M","PRELIMINARY","YES",17,452,452,0
"14","1418","1418197","1418197-03","03","F","FINAL","YES",19,448,448,0
"14","1418","1418197","1418197-03","03","F","PRELIMINARY","YES",19,448,448,0
"14","1418","1418198","1418198-01","01","M","FINAL","YES",10,563,563,0
"14","1418","1418198","1418198-01","01","M","PRELIMINARY","YES",10,563,563,0
"14","1418","1418198","1418198-02","02","F","FINAL","YES",16,522,522,0
"14","1418","1418198","1418198-02","02","F","PRELIMINARY","YES",16,522,522,0
"14","1418","1418199","1418199-01","01","M","FINAL","YES",2,283,283,0
"14","1418","1418199","1418199-01","01","M","PRELIMINARY","YES",2,283,283,0
"14","1418","1418199","1418199-02","02","F","FINAL","YES",0,203,203,0
"14","1418","1418199","1418199-02","02","F","PRELIMINARY","YES",0,203,203,0
"14","1418","1418200","1418200-01","01","M","FINAL","YES",3,164,164,0
"14","1418","1418200","1418200-01","01","M","PRELIMINARY","YES",3,164,164,0
"14","1418","1418200","1418200-02","02","F","FINAL","YES",5,79,79,0
"14","1418","1418200","1418200-02","02","F","PRELIMINARY","YES",5,79,79,0
"14","1418","1418201","1418201-01","01","M","FINAL","YES",2,342,342,0
"14","1418","1418201","1418201-01","01","M","PRELIMINARY","YES",2,342,342,0
"14","1418","1418201","1418201-02","02","F","FINAL","YES",5,204,204,0
"14","1418","1418201","1418201-02","02","F","PRELIMINARY","YES",5,204,204,0
"14","1418","1418202","1418202-01","01","M","FINAL","YES",3,396,396,0
"14","1418","1418202","1418202-01","01","M","PRELIMINARY","YES",3,396,396,0
"14","1418","1418202","1418202-02","02","F","FINAL","YES",4,321,321,0
"14","1418","1418202","1418202-02","02","F","PRELIMINARY","YES",4,321,321,0
"14","1419","1419203","1419203-01","01","M","FINAL","YES",5,363,363,0
"14","1419","1419203","1419203-01","01","M","PRELIMINARY","YES",5,363,363,0
"14","1419","1419203","1419203-02","02","F","FINAL","YES",2,292,292,0
"14","1419","1419203","1419203-02","02","F","PRELIMINARY","YES",2,292,292,0
"14","1419","1419204","1419204-01","01","M","FINAL","YES",9,202,202,0
"14","1419","1419204","1419204-01","01","M","PRELIMINARY","YES",9,202,202,0
"14","1419","1419204","1419204-02","02","F","FINAL","YES",6,128,128,0
"14","1419","1419204","1419204-02","02","F","PRELIMINARY","YES",6,128,128,0
"14","1419","1419205","1419205-01","01","M","FINAL","YES",10,589,589,0
"14","1419","1419205","1419205-01","01","M","PRELIMINARY","YES",10,589,589,0
"14","1419","1419205","1419205-02","02","F","FINAL","YES",42,419,419,0
"14","1419","1419205","1419205-02","02","F","PRELIMINARY","YES",42,419,419,0
"14","1419","1419206","1419206-01","01","M","FINAL","YES",8,307,308,-1
"14","1419","1419206","1419206-01","01","M","PRELIMINARY","YES",8,307,308,-1
"14","1419","1419206","1419206-02","02","F","FINAL","YES",5,210,210,0
"14","1419","1419206","1419206-02","02","F","PRELIMINARY","YES",5,210,210,0
"14","1419","1419207","1419207-01","01","M","FINAL","YES",2,293,295,-2
"14","1419","1419207","1419207-01","01","M","PRELIMINARY","YES",2,293,295,-2
"14","1419","1419207","1419207-02","02","F","FINAL","YES",5,207,207,0
"14","1419","1419207","1419207-02","02","F","PRELIMINARY","YES",5,207,207,0
"14","1419","1419210","1419210-01","01","M","FINAL","YES",0,302,302,0
"14","1419","1419210","1419210-01","01","M","PRELIMINARY","YES",0,302,302,0
"14","1419","1419210","1419210-02","02","F","FINAL","YES",0,238,238,0
"14","1419","1419210","1419210-02","02","F","PRELIMINARY","YES",0,238,238,0
"14","1419","1419211","1419211-01","01","M","FINAL","YES",15,217,217,0
"14","1419","1419211","1419211-01","01","M","PRELIMINARY","YES",15,217,217,0
"14","1419","1419211","1419211-02","02","F","FINAL","YES",5,234,234,0
"14","1419","1419211","1419211-02","02","F","PRELIMINARY","YES",5,234,234,0
"14","1419","1419212","1419212-01","01","M","FINAL","YES",3,244,244,0
"14","1419","1419212","1419212-01","01","M","PRELIMINARY","YES",3,244,244,0
"14","1419","1419212","1419212-02","02","F","FINAL","YES",2,148,148,0
"14","1419","1419212","1419212-02","02","F","PRELIMINARY","YES",2,148,148,0
"14","1420","1420213","1420213-01","01","M","FINAL","YES",4,594,596,-2
"14","1420","1420213","1420213-01","01","M","PRELIMINARY","YES",4,594,596,-2
"14","1420","1420213","1420213-02","02","M","FINAL","YES",4,583,583,0
"14","1420","1420213","1420213-02","02","M","PRELIMINARY","YES",4,583,583,0
"14","1420","1420213","1420213-03","03","F","FINAL","YES",11,589,589,0
"14","1420","1420213","1420213-03","03","F","PRELIMINARY","YES",11,589,589,0
"14","1420","1420214","1420214-01","01","M","FINAL","YES",14,513,513,0
"14","1420","1420214","1420214-01","01","M","PRELIMINARY","YES",14,513,513,0
"14","1420","1420214","1420214-02","02","M","FINAL","YES",4,447,447,0
"14","1420","1420214","1420214-02","02","M","PRELIMINARY","YES",4,447,447,0
"14","1420","1420214","1420214-03","03","F","FINAL","YES",14,585,586,-1
"14","1420","1420214","1420214-03","03","F","PRELIMINARY","YES",14,585,586,-1
"14","1420","1420215","1420215-01","01","M","FINAL","YES",1,201,201,0
"14","1420","1420215","1420215-01","01","M","PRELIMINARY","YES",1,201,201,0
"14","1420","1420215","1420215-02","02","M","FINAL","YES",1,215,215,0
"14","1420","1420215","1420215-02","02","M","PRELIMINARY","YES",1,215,215,0
"14","1420","1420215","1420215-03","03","F","FINAL","YES",1,375,375,0
"14","1420","1420215","1420215-03","03","F","PRELIMINARY","YES",1,375,375,0
"14","1420","1420216","1420216-01","01","M","FINAL","YES",0,313,313,0
"14","1420","1420216","1420216-01","01","M","PRELIMINARY","YES",0,313,313,0
"14","1420","1420216","1420216-02","02","F","FINAL","YES",6,259,259,0
"14","1420","1420216","1420216-02","02","F","PRELIMINARY","YES",6,259,259,0
"14","1420","1420217","1420217-01","01","M","FINAL","YES",3,134,134,0
"14","1420","1420217","1420217-01","01","M","PRELIMINARY","YES",3,134,134,0
"14","1420","1420217","1420217-02","02","M","FINAL","YES",1,106,106,0
"14","1420","1420217","1420217-02","02","M","PRELIMINARY","YES",1,106,106,0
"14","1420","1420217","1420217-03","03","F","FINAL","YES",4,167,167,0
"14","1420","1420217","1420217-03","03","F","PRELIMINARY","YES",4,167,167,0
"14","1420","1420218","1420218-01","01","M","FINAL","YES",3,349,349,0
"14","1420","1420218","1420218-01","01","M","PRELIMINARY","YES",3,349,349,0
"14","1420","1420218","1420218-02","02","M","FINAL","YES",2,280,281,-1
"14","1420","1420218","1420218-02","02","M","PRELIMINARY","YES",2,280,281,-1
"14","1420","1420218","1420218-03","03","F","FINAL","YES",15,438,438,0
"14","1420","1420218","1420218-03","03","F","PRELIMINARY","YES",15,438,438,0
"14","1420","1420219","1420219-01","01","M","FINAL","YES",3,342,342,0
"14","1420","1420219","1420219-01","01","M","PRELIMINARY","YES",3,342,342,0
"14","1420","1420219","1420219-02","02","F","FINAL","YES",1,198,198,0
"14","1420","1420219","1420219-02","02","F","PRELIMINARY","YES",1,198,198,0
"14","1420","1420220","1420220-01","01","M","FINAL","YES",3,218,218,0
"14","1420","1420220","1420220-01","01","M","PRELIMINARY","YES",3,218,218,0
"14","1420","1420220","1420220-02","02","M","FINAL","YES",4,210,211,-1
"14","1420","1420220","1420220-02","02","M","PRELIMINARY","YES",4,210,211,-1
"14","1420","1420220","1420220-03","03","F","FINAL","NO",NA,NA,NA,NA
"14","1420","1420220","1420220-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"14","1420","1420221","1420221-01","01","M","FINAL","YES",1,175,175,0
"14","1420","1420221","1420221-01","01","M","PRELIMINARY","YES",1,175,175,0
"14","1420","1420221","1420221-02","02","F","FINAL","YES",2,118,118,0
"14","1420","1420221","1420221-02","02","F","PRELIMINARY","YES",2,118,118,0
"14","1421","1421222","1421222-01","01","M","FINAL","YES",13,162,163,-1
"14","1421","1421222","1421222-01","01","M","PRELIMINARY","YES",13,162,163,-1
"14","1421","1421222","1421222-02","02","F","FINAL","YES",12,162,164,-2
"14","1421","1421222","1421222-02","02","F","PRELIMINARY","YES",12,162,164,-2
"14","1421","1421223","1421223-01","01","M","FINAL","YES",16,126,126,0
"14","1421","1421223","1421223-01","01","M","PRELIMINARY","YES",16,126,126,0
"14","1421","1421223","1421223-02","02","F","FINAL","YES",7,113,113,0
"14","1421","1421223","1421223-02","02","F","PRELIMINARY","YES",7,113,113,0
"14","1421","1421224","1421224-01","01","M","FINAL","YES",4,493,495,-2
"14","1421","1421224","1421224-01","01","M","PRELIMINARY","YES",4,493,495,-2
"14","1421","1421224","1421224-02","02","M","FINAL","YES",4,213,213,0
"14","1421","1421224","1421224-02","02","M","PRELIMINARY","YES",4,213,213,0
"14","1421","1421224","1421224-03","03","F","FINAL","YES",7,273,273,0
"14","1421","1421224","1421224-03","03","F","PRELIMINARY","YES",7,273,273,0
"14","1421","1421225","1421225-01","01","M","FINAL","YES",42,556,558,-2
"14","1421","1421225","1421225-01","01","M","PRELIMINARY","YES",42,556,558,-2
"14","1421","1421225","1421225-02","02","F","FINAL","YES",2,530,534,-4
"14","1421","1421225","1421225-02","02","F","PRELIMINARY","YES",2,530,534,-4
"14","1421","1421226","1421226-01","01","M","FINAL","NO",NA,NA,NA,NA
"14","1421","1421226","1421226-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"14","1421","1421226","1421226-02","02","F","FINAL","NO",NA,NA,NA,NA
"14","1421","1421226","1421226-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"14","1421","1421227","1421227-01","01","M","FINAL","YES",2,280,280,0
"14","1421","1421227","1421227-01","01","M","PRELIMINARY","YES",2,280,280,0
"14","1421","1421227","1421227-02","02","M","FINAL","YES",8,231,592,-361
"14","1421","1421227","1421227-02","02","M","PRELIMINARY","YES",8,231,592,-361
"14","1421","1421227","1421227-03","03","F","FINAL","YES",8,496,496,0
"14","1421","1421227","1421227-03","03","F","PRELIMINARY","YES",8,496,496,0
"14","1421","1421228","1421228-01","01","K","FINAL","YES",0,4,8,-4
"14","1421","1421228","1421228-01","01","K","PRELIMINARY","YES",0,4,8,-4
"14","1421","1421228","1421228-02","02","K","FINAL","YES",0,0,21,-21
"14","1421","1421228","1421228-02","02","K","PRELIMINARY","YES",0,0,21,-21
"14","1421","1421228","1421228-03","03","K","FINAL","YES",0,8,8,0
"14","1421","1421228","1421228-03","03","K","PRELIMINARY","YES",0,8,8,0
"14","1422","1422229","1422229-01","01","M","FINAL","YES",2,494,495,-1
"14","1422","1422229","1422229-01","01","M","PRELIMINARY","YES",2,494,495,-1
"14","1422","1422229","1422229-02","02","M","FINAL","YES",0,385,388,-3
"14","1422","1422229","1422229-02","02","M","PRELIMINARY","YES",0,385,388,-3
"14","1422","1422229","1422229-03","03","M","FINAL","YES",2,214,214,0
"14","1422","1422229","1422229-03","03","M","PRELIMINARY","YES",2,214,214,0
"14","1422","1422229","1422229-04","04","F","FINAL","YES",27,281,282,-1
"14","1422","1422229","1422229-04","04","F","PRELIMINARY","YES",27,281,282,-1
"14","1422","1422230","1422230-01","01","M","FINAL","NO",NA,NA,NA,NA
