"province_code","district_code","pc_code","ps_code"
"20","2005","2005065","2005065-01"
"20","2005","2005065","2005065-02"
"20","2005","2005066","2005066-01"
"20","2005","2005066","2005066-02"
"20","2005","2005067","2005067-01"
"20","2005","2005067","2005067-02"
"20","2005","2005068","2005068-01"
"20","2005","2005068","2005068-02"
"20","2005","2005069","2005069-01"
"20","2005","2005069","2005069-02"
"20","2005","2005070","2005070-01"
"20","2005","2005070","2005070-02"
"20","2005","2005071","2005071-01"
"20","2005","2005071","2005071-02"
"20","2005","2005071","2005071-03"
"20","2005","2005071","2005071-04"
"20","2005","2005072","2005072-01"
"20","2005","2005072","2005072-02"
"20","2005","2005073","2005073-01"
"20","2005","2005073","2005073-02"
"20","2006","2006079","2006079-01"
"20","2006","2006079","2006079-02"
"20","2006","2006084","2006084-01"
"20","2006","2006084","2006084-02"
"20","2006","2006084","2006084-03"
"20","2006","2006084","2006084-04"
"20","2006","2006084","2006084-05"
"20","2006","2006084","2006084-06"
"20","2006","2006085","2006085-01"
"20","2006","2006085","2006085-02"
"20","2006","2006085","2006085-03"
"20","2006","2006085","2006085-04"
"20","2006","2006086","2006086-01"
"20","2006","2006086","2006086-02"
"20","2006","2006086","2006086-03"
"20","2006","2006088","2006088-01"
"20","2006","2006088","2006088-02"
"20","2006","2006088","2006088-03"
"20","2006","2006089","2006089-01"
"20","2006","2006089","2006089-02"
"20","2006","2006091","2006091-01"
"20","2006","2006091","2006091-02"
"20","2006","2006091","2006091-03"
"20","2006","2006092","2006092-01"
"20","2006","2006092","2006092-02"
"20","2006","2006092","2006092-03"
"20","2006","2006093","2006093-01"
"20","2006","2006093","2006093-02"
"20","2006","2006094","2006094-01"
"20","2006","2006094","2006094-02"
"20","2006","2006094","2006094-03"
"20","2007","2007095","2007095-01"
"20","2007","2007095","2007095-02"
"20","2007","2007095","2007095-03"
"20","2007","2007095","2007095-04"
"20","2007","2007096","2007096-01"
"20","2007","2007096","2007096-02"
"20","2007","2007096","2007096-03"
"20","2007","2007097","2007097-01"
"20","2007","2007097","2007097-02"
"20","2007","2007097","2007097-03"
"20","2007","2007097","2007097-04"
"20","2007","2007098","2007098-01"
"20","2007","2007098","2007098-02"
"20","2007","2007098","2007098-03"
"20","2007","2007099","2007099-01"
"20","2007","2007099","2007099-02"
"20","2007","2007099","2007099-03"
"20","2007","2007099","2007099-04"
"20","2007","2007099","2007099-05"
"20","2007","2007101","2007101-01"
"20","2007","2007101","2007101-02"
"20","2007","2007102","2007102-01"
"20","2007","2007102","2007102-02"
"20","2007","2007102","2007102-03"
"20","2007","2007103","2007103-01"
"20","2007","2007103","2007103-02"
"20","2007","2007104","2007104-01"
"20","2007","2007104","2007104-02"
"20","2007","2007104","2007104-03"
"20","2007","2007104","2007104-04"
"20","2007","2007104","2007104-05"
"20","2007","2007104","2007104-06"
"20","2007","2007104","2007104-07"
"20","2007","2007104","2007104-08"
"20","2007","2007104","2007104-09"
"20","2007","2007105","2007105-01"
"20","2007","2007105","2007105-02"
"20","2007","2007105","2007105-03"
"20","2007","2007106","2007106-01"
"20","2007","2007106","2007106-02"
"20","2007","2007106","2007106-03"
"20","2007","2007107","2007107-01"
"20","2007","2007107","2007107-02"
"20","2007","2007107","2007107-03"
"20","2007","2007107","2007107-04"
"20","2007","2007108","2007108-01"
"20","2007","2007108","2007108-02"
"20","2007","2007109","2007109-01"
"20","2007","2007109","2007109-02"
"20","2007","2007110","2007110-01"
"20","2007","2007110","2007110-02"
"20","2007","2007110","2007110-03"
"20","2007","2007110","2007110-04"
"20","2007","2007111","2007111-01"
"20","2007","2007111","2007111-02"
"20","2007","2007111","2007111-03"
"20","2007","2007111","2007111-04"
"20","2007","2007111","2007111-05"
"20","2007","2007112","2007112-01"
"20","2007","2007112","2007112-02"
"20","2007","2007112","2007112-03"
"20","2007","2007112","2007112-04"
"20","2007","2007113","2007113-01"
"20","2007","2007113","2007113-02"
"20","2007","2007113","2007113-03"
"20","2007","2007114","2007114-01"
"20","2007","2007114","2007114-02"
"20","2007","2007115","2007115-01"
"20","2007","2007115","2007115-02"
"21","2101","2101001","2101001-01"
"21","2101","2101001","2101001-02"
"21","2101","2101001","2101001-03"
"21","2101","2101001","2101001-04"
"21","2101","2101001","2101001-05"
"21","2101","2101001","2101001-06"
"21","2101","2101001","2101001-07"
"21","2101","2101002","2101002-01"
"21","2101","2101002","2101002-02"
"21","2101","2101002","2101002-03"
"21","2101","2101002","2101002-04"
"21","2101","2101002","2101002-05"
"21","2101","2101002","2101002-06"
"21","2101","2101002","2101002-07"
"21","2101","2101002","2101002-08"
"21","2101","2101003","2101003-01"
"21","2101","2101003","2101003-02"
"21","2101","2101003","2101003-03"
"21","2101","2101003","2101003-04"
"21","2101","2101003","2101003-05"
"21","2101","2101003","2101003-06"
"21","2101","2101004","2101004-01"
"21","2101","2101004","2101004-02"
"21","2101","2101004","2101004-03"
"21","2101","2101004","2101004-04"
"21","2101","2101004","2101004-05"
"21","2101","2101005","2101005-01"
"21","2101","2101005","2101005-02"
"21","2101","2101005","2101005-03"
"21","2101","2101005","2101005-04"
"21","2101","2101005","2101005-05"
"21","2101","2101006","2101006-01"
"21","2101","2101006","2101006-02"
"21","2101","2101006","2101006-03"
"21","2101","2101006","2101006-04"
"21","2101","2101006","2101006-05"
"21","2101","2101006","2101006-06"
"21","2101","2101006","2101006-07"
"21","2101","2101006","2101006-08"
"21","2101","2101007","2101007-01"
"21","2101","2101007","2101007-02"
"21","2101","2101007","2101007-03"
"21","2101","2101007","2101007-04"
"21","2101","2101008","2101008-01"
"21","2101","2101008","2101008-02"
"21","2101","2101008","2101008-03"
"21","2101","2101009","2101009-01"
"21","2101","2101009","2101009-02"
"21","2101","2101009","2101009-03"
"21","2101","2101009","2101009-04"
"21","2101","2101010","2101010-01"
"21","2101","2101010","2101010-02"
"21","2101","2101010","2101010-03"
"21","2101","2101010","2101010-04"
"21","2101","2101011","2101011-01"
"21","2101","2101011","2101011-02"
"21","2101","2101011","2101011-03"
"21","2101","2101011","2101011-04"
"21","2101","2101011","2101011-05"
"21","2101","2101011","2101011-06"
"21","2101","2101011","2101011-07"
"21","2101","2101012","2101012-01"
"21","2101","2101012","2101012-02"
"21","2101","2101012","2101012-03"
"21","2101","2101012","2101012-04"
"21","2101","2101012","2101012-05"
"21","2101","2101012","2101012-06"
"21","2101","2101012","2101012-07"
"21","2101","2101012","2101012-08"
"21","2101","2101013","2101013-01"
"21","2101","2101013","2101013-02"
"21","2101","2101013","2101013-03"
"21","2101","2101013","2101013-04"
"21","2101","2101013","2101013-05"
"21","2101","2101013","2101013-06"
"21","2101","2101013","2101013-07"
"21","2101","2101014","2101014-01"
"21","2101","2101014","2101014-02"
"21","2101","2101014","2101014-03"
"21","2101","2101014","2101014-04"
"21","2101","2101014","2101014-05"
"21","2101","2101015","2101015-01"
"21","2101","2101015","2101015-02"
"21","2101","2101015","2101015-03"
"21","2101","2101015","2101015-04"
"21","2101","2101015","2101015-05"
"21","2101","2101016","2101016-01"
"21","2101","2101016","2101016-02"
"21","2101","2101016","2101016-03"
"21","2101","2101016","2101016-04"
"21","2101","2101016","2101016-05"
"21","2101","2101016","2101016-06"
"21","2101","2101016","2101016-07"
"21","2101","2101016","2101016-08"
"21","2101","2101016","2101016-09"
"21","2101","2101016","2101016-10"
"21","2101","2101016","2101016-11"
"21","2101","2101016","2101016-12"
"21","2101","2101016","2101016-13"
"21","2101","2101016","2101016-14"
"21","2101","2101017","2101017-01"
"21","2101","2101017","2101017-02"
"21","2101","2101017","2101017-03"
"21","2101","2101018","2101018-01"
"21","2101","2101018","2101018-02"
"21","2101","2101018","2101018-03"
"21","2101","2101018","2101018-04"
"21","2101","2101018","2101018-05"
"21","2101","2101019","2101019-01"
"21","2101","2101019","2101019-02"
"21","2101","2101019","2101019-03"
"21","2101","2101019","2101019-04"
"21","2101","2101019","2101019-05"
"21","2101","2101019","2101019-06"
"21","2101","2101019","2101019-07"
"21","2101","2101019","2101019-08"
"21","2101","2101019","2101019-09"
"21","2101","2101019","2101019-10"
"21","2101","2101019","2101019-11"
"21","2101","2101019","2101019-12"
"21","2101","2101020","2101020-01"
"21","2101","2101020","2101020-02"
"21","2101","2101020","2101020-03"
"21","2101","2101020","2101020-04"
"21","2101","2101020","2101020-05"
"21","2101","2101020","2101020-06"
"21","2101","2101021","2101021-01"
"21","2101","2101021","2101021-02"
"21","2101","2101022","2101022-01"
"21","2101","2101022","2101022-02"
"21","2101","2101022","2101022-03"
"21","2101","2101022","2101022-04"
"21","2101","2101023","2101023-01"
"21","2101","2101023","2101023-02"
"21","2101","2101023","2101023-03"
"21","2101","2101023","2101023-04"
"21","2101","2101024","2101024-01"
"21","2101","2101024","2101024-02"
"21","2101","2101024","2101024-03"
"21","2101","2101024","2101024-04"
"21","2101","2101024","2101024-05"
"21","2101","2101024","2101024-06"
"21","2101","2101025","2101025-01"
"21","2101","2101025","2101025-02"
"21","2101","2101025","2101025-03"
"21","2101","2101025","2101025-04"
"21","2101","2101026","2101026-01"
"21","2101","2101026","2101026-02"
"21","2101","2101026","2101026-03"
"21","2101","2101026","2101026-04"
"21","2101","2101027","2101027-01"
"21","2101","2101027","2101027-02"
"21","2101","2101027","2101027-03"
"21","2101","2101027","2101027-04"
"21","2101","2101027","2101027-05"
"21","2101","2101028","2101028-01"
"21","2101","2101028","2101028-02"
"21","2101","2101028","2101028-03"
"21","2101","2101029","2101029-01"
"21","2101","2101029","2101029-02"
"21","2101","2101029","2101029-03"
"21","2101","2101029","2101029-04"
"21","2101","2101030","2101030-01"
"21","2101","2101030","2101030-02"
"21","2101","2101030","2101030-03"
"21","2101","2101030","2101030-04"
"21","2101","2101030","2101030-05"
"21","2101","2101031","2101031-01"
"21","2101","2101031","2101031-02"
"21","2101","2101031","2101031-03"
"21","2101","2101031","2101031-04"
"21","2101","2101031","2101031-05"
"21","2101","2101031","2101031-06"
"21","2101","2101031","2101031-07"
"21","2101","2101031","2101031-08"
"21","2101","2101031","2101031-09"
"21","2101","2101031","2101031-10"
"21","2101","2101031","2101031-11"
"21","2101","2101031","2101031-12"
"21","2101","2101031","2101031-13"
"21","2101","2101032","2101032-01"
"21","2101","2101032","2101032-02"
"21","2101","2101032","2101032-03"
"21","2101","2101033","2101033-01"
"21","2101","2101033","2101033-02"
"21","2101","2101033","2101033-03"
"21","2101","2101033","2101033-04"
"21","2101","2101033","2101033-05"
"21","2101","2101033","2101033-06"
"21","2101","2101034","2101034-01"
"21","2101","2101034","2101034-02"
"21","2101","2101034","2101034-03"
"21","2101","2101034","2101034-04"
"21","2101","2101035","2101035-01"
"21","2101","2101035","2101035-02"
"21","2101","2101035","2101035-03"
"21","2101","2101035","2101035-04"
"21","2101","2101035","2101035-05"
"21","2101","2101035","2101035-06"
"21","2101","2101036","2101036-01"
"21","2101","2101036","2101036-02"
"21","2101","2101036","2101036-03"
"21","2101","2101036","2101036-04"
"21","2101","2101036","2101036-05"
"21","2101","2101036","2101036-06"
"21","2101","2101036","2101036-07"
"21","2101","2101036","2101036-08"
"21","2101","2101037","2101037-01"
"21","2101","2101037","2101037-02"
"21","2101","2101037","2101037-03"
"21","2101","2101037","2101037-04"
"21","2101","2101037","2101037-05"
"21","2101","2101037","2101037-06"
"21","2101","2101037","2101037-07"
"21","2101","2101038","2101038-01"
"21","2101","2101038","2101038-02"
"21","2101","2101039","2101039-01"
"21","2101","2101039","2101039-02"
"21","2101","2101039","2101039-03"
"21","2101","2101039","2101039-04"
"21","2101","2101040","2101040-01"
"21","2101","2101040","2101040-02"
"21","2101","2101040","2101040-03"
"21","2101","2101040","2101040-04"
"21","2101","2101040","2101040-05"
"21","2101","2101041","2101041-01"
"21","2101","2101041","2101041-02"
"21","2101","2101041","2101041-03"
"21","2101","2101042","2101042-01"
"21","2101","2101042","2101042-02"
"21","2101","2101042","2101042-03"
"21","2101","2101042","2101042-04"
"21","2101","2101043","2101043-01"
"21","2101","2101043","2101043-02"
"21","2101","2101044","2101044-01"
"21","2101","2101044","2101044-02"
"21","2101","2101044","2101044-03"
"21","2101","2101044","2101044-04"
"21","2101","2101044","2101044-05"
"21","2101","2101045","2101045-01"
"21","2101","2101045","2101045-02"
"21","2101","2101045","2101045-03"
"21","2101","2101045","2101045-04"
"21","2101","2101045","2101045-05"
"21","2101","2101046","2101046-01"
"21","2101","2101046","2101046-02"
"21","2101","2101046","2101046-03"
"21","2101","2101046","2101046-04"
"21","2101","2101046","2101046-05"
"21","2101","2101047","2101047-01"
"21","2101","2101047","2101047-02"
"21","2101","2101047","2101047-03"
"21","2101","2101047","2101047-04"
"21","2101","2101047","2101047-05"
"21","2101","2101047","2101047-06"
"21","2101","2101047","2101047-07"
"21","2101","2101048","2101048-01"
"21","2101","2101048","2101048-02"
"21","2101","2101048","2101048-03"
"21","2101","2101048","2101048-04"
"21","2101","2101048","2101048-05"
"21","2101","2101048","2101048-06"
"21","2101","2101048","2101048-07"
"21","2101","2101049","2101049-01"
"21","2101","2101049","2101049-02"
"21","2101","2101049","2101049-03"
"21","2101","2101049","2101049-04"
"21","2101","2101050","2101050-01"
"21","2101","2101050","2101050-02"
"21","2101","2101050","2101050-03"
"21","2101","2101050","2101050-04"
"21","2101","2101050","2101050-05"
"21","2102","2102051","2102051-01"
"21","2102","2102051","2102051-02"
"21","2102","2102051","2102051-03"
"21","2102","2102051","2102051-04"
"21","2102","2102051","2102051-05"
"21","2102","2102051","2102051-06"
"21","2102","2102051","2102051-07"
"21","2102","2102052","2102052-01"
"21","2102","2102052","2102052-02"
"21","2102","2102052","2102052-03"
"21","2102","2102052","2102052-04"
"21","2102","2102053","2102053-01"
"21","2102","2102053","2102053-02"
"21","2102","2102053","2102053-03"
"21","2102","2102053","2102053-04"
"21","2102","2102053","2102053-05"
"21","2102","2102053","2102053-06"
"21","2102","2102053","2102053-07"
"21","2102","2102053","2102053-08"
"21","2102","2102053","2102053-09"
"21","2102","2102053","2102053-10"
"21","2102","2102053","2102053-11"
"21","2102","2102054","2102054-01"
"21","2102","2102054","2102054-02"
"21","2102","2102054","2102054-03"
"21","2102","2102054","2102054-04"
"21","2102","2102054","2102054-05"
"21","2102","2102054","2102054-06"
"21","2102","2102056","2102056-01"
"21","2102","2102056","2102056-02"
"21","2102","2102056","2102056-03"
"21","2102","2102057","2102057-01"
"21","2102","2102057","2102057-02"
"21","2102","2102057","2102057-03"
"21","2102","2102057","2102057-04"
"21","2102","2102057","2102057-05"
"21","2102","2102058","2102058-01"
"21","2102","2102058","2102058-02"
"21","2102","2102058","2102058-03"
"21","2102","2102058","2102058-04"
"21","2102","2102058","2102058-05"
"21","2102","2102058","2102058-06"
"21","2102","2102059","2102059-01"
"21","2102","2102059","2102059-02"
"21","2102","2102059","2102059-03"
"21","2102","2102059","2102059-04"
"21","2102","2102059","2102059-05"
"21","2102","2102059","2102059-06"
"21","2102","2102059","2102059-07"
"21","2102","2102059","2102059-08"
"21","2102","2102059","2102059-09"
"21","2102","2102059","2102059-10"
"21","2102","2102060","2102060-01"
"21","2102","2102060","2102060-02"
"21","2102","2102060","2102060-03"
"21","2103","2103061","2103061-01"
"21","2103","2103061","2103061-02"
"21","2103","2103062","2103062-01"
"21","2103","2103062","2103062-02"
"21","2103","2103062","2103062-03"
"21","2103","2103062","2103062-04"
"21","2103","2103063","2103063-01"
"21","2103","2103063","2103063-02"
"21","2103","2103063","2103063-03"
"21","2103","2103063","2103063-04"
"21","2103","2103063","2103063-05"
"21","2103","2103063","2103063-06"
"21","2103","2103063","2103063-07"
"21","2103","2103064","2103064-01"
"21","2103","2103064","2103064-02"
"21","2103","2103064","2103064-03"
"21","2103","2103064","2103064-04"
