"electorate","constituency_code","province_code","province_name_eng","province_name_dari","province_name_pashto","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","winner","results_date","results_status","votes"
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2087949,60,"Amanullah Emaan","امان الله ایمان","No","2010-10-20","PRELIMINARY",107
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233806,61,"Ustad Zulaikha Akbar Zada Yaftali","استاد زلیخا اکبرزاده یفتلی","No","2010-10-20","PRELIMINARY",969
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233810,62,"Irangull Saihon","ایرانگل سیحون","No","2010-10-20","PRELIMINARY",1985
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233823,63,"Puhanyar Ustad Mahbubullah Hamid","پوهنیار استاد محبوب اله حامد","No","2010-10-20","PRELIMINARY",1139
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233814,64,"Abdul Manan Shewa ‐e‐ Sharq","عبدالمنان شیوای شرق","No","2010-10-20","PRELIMINARY",3731
"General","G-14","14","Badakhshan","بدخشان","بدخشان",11717445,65,"Qari Nematullah Nastu","قاری نعمت الله نستوه","No","2010-10-20","PRELIMINARY",88
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233819,66,"Makhdum Ahmad","مخدوم احمد","No","2010-10-20","PRELIMINARY",1951
"General","G-14","14","Badakhshan","بدخشان","بدخشان",9042001,67,"Muhammad Zahir Hatam","محمد ظاهر  حاتم","No","2010-10-20","PRELIMINARY",652
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233824,68,"Razia Haidari","راضیه حیدری","No","2010-10-20","PRELIMINARY",907
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233817,69,"Belqis Najmi","بلقیس نجمی","No","2010-10-20","PRELIMINARY",280
"General","G-14","14","Badakhshan","بدخشان","بدخشان",9042032,71,"Zia-u-din Wasiq","ضیاء الدین واثق","No","2010-10-20","PRELIMINARY",1623
"General","G-14","14","Badakhshan","بدخشان","بدخشان",5397766,72,"Sayed Jamaluddin","سید جمال الدین شهیم","No","2010-10-20","PRELIMINARY",2679
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233802,73,"Arash Shaherpor","آرش شهیرپور","No","2010-10-20","PRELIMINARY",824
"General","G-14","14","Badakhshan","بدخشان","بدخشان",9042050,74,"Murshid Samaonwal  Munshi Hafizullah Habib Kofi","مرشید سمونوال منشی حفیظ الله حبیب کوفی","No","2010-10-20","PRELIMINARY",950
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2547206,75,"Gulshan Shamim Rasoli","گلشن شمیم رسولی","No","2010-10-20","PRELIMINARY",478
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2450928,76,"Kubra Dehqan","کبرا دهقان","No","2010-10-20","PRELIMINARY",1051
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233811,77,"Abdul Hakim Hakim Khuwahani","عبدالحکیم حاکم خواهانی","No","2010-10-20","PRELIMINARY",663
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233805,78,"Zaman-u-din Ariani","زمان الدین  آریانی","No","2010-10-20","PRELIMINARY",707
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2105381,79,"Rohul Amin Amani","روح الامین امانی","No","2010-10-20","PRELIMINARY",719
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233831,80,"Amanullah Payman","امان الله پیمان","Yes","2010-10-20","PRELIMINARY",7797
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233813,81,"Alhaj Safiullah Muslim","الحاج صفی الله مسلم","Yes","2010-10-20","PRELIMINARY",7835
"General","G-14","14","Badakhshan","بدخشان","بدخشان",12535093,82,"Shahak Asmatyar","شاهک عصمتیار","No","2010-10-20","PRELIMINARY",4742
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233809,83,"Dr. Maliha Aziz","داکتر ملیحه عزیز","No","2010-10-20","PRELIMINARY",373
"General","G-14","14","Badakhshan","بدخشان","بدخشان",9421564,84,"Ailchi Bik Harakat","ایلچی بیک حرکت","No","2010-10-20","PRELIMINARY",401
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233818,85,"Noor Ahmad Dildar","نور احمد دلداری","No","2010-10-20","PRELIMINARY",5591
"General","G-14","14","Badakhshan","بدخشان","بدخشان",1841366,86,"Dr. Ghulam Rabani","داکتر غلام ربانی","No","2010-10-20","PRELIMINARY",122
"General","G-14","14","Badakhshan","بدخشان","بدخشان",102923191,87,"Dr. Shams Ali Shams","دوکتور شمس علی شمس","No","2010-10-20","PRELIMINARY",5106
"General","G-14","14","Badakhshan","بدخشان","بدخشان",12938529,88,"Ustad Abdul Qahar Sarwari","استاد عبدالقهار سروری","No","2010-10-20","PRELIMINARY",2530
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233807,89,"Nilofar Darwazi","نیلوفر دروازی","No","2010-10-20","PRELIMINARY",582
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233836,90,"Habib-u-Rahman Faiq","حبیب الرحمن فایق","No","2010-10-20","PRELIMINARY",1645
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2575211,91,"Maulawi Muhibullah Sharefi","مولوی محب الله شریفی","No","2010-10-20","PRELIMINARY",441
"General","G-14","14","Badakhshan","بدخشان","بدخشان",11241985,92,"Nasrullah Partaw Nadiri","نصر الله پرتو نادری","No","2010-10-20","PRELIMINARY",1962
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233815,93,"Abdul Bashir Haidari Pilot","عبدالبشیر حیدری پیلوت","No","2010-10-20","PRELIMINARY",115
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233826,94,"Sayed Jafar Nadiri","سید جعفر نادری","No","2010-10-20","PRELIMINARY",1925
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2232520,95,"Dr. Ahmad Jawed Muhsin Zada","داکتر احمد جاوید محسن زاده","No","2010-10-20","PRELIMINARY",266
"General","G-14","14","Badakhshan","بدخشان","بدخشان",10444347,96,"Maulawi Abdul Mabud Abid","مولوی عبدالمعبود عابد","No","2010-10-20","PRELIMINARY",4084
"General","G-14","14","Badakhshan","بدخشان","بدخشان",2233803,97,"Amina Sahar Homayoon","آمنه سحر همایون","No","2010-10-20","PRELIMINARY",1462
"General","G-15","15","Takhar","تخار","تخار",13112133,1,"Abdul Qudoos","عبدالقدوس","No","2010-10-20","PRELIMINARY",333
"General","G-15","15","Takhar","تخار","تخار",2958417,2,"Dr. Abdul Qadir Ahmadi","داکتر عبدالقادر  احدی","No","2010-10-20","PRELIMINARY",2333
"General","G-15","15","Takhar","تخار","تخار",13430538,3,"Karima Mudaqiq","کریمه مدقق","No","2010-10-20","PRELIMINARY",749
"General","G-15","15","Takhar","تخار","تخار",674739,4,"Eng. Abdul Hadi","انجینر عبدالهادی","No","2010-10-20","PRELIMINARY",1471
"General","G-15","15","Takhar","تخار","تخار",1842079,5,"Abdul Hamid","عبدالحمید","No","2010-10-20","PRELIMINARY",3183
"General","G-15","15","Takhar","تخار","تخار",2181180,6,"Ustad Muhammad Karim Khan Haidari","استاد محمدکریم خان  حیدری","No","2010-10-20","PRELIMINARY",1085
"General","G-15","15","Takhar","تخار","تخار",2049394,7,"Hajji Arbab Muhammad Omar","حاجی ارباب محمدعمر","No","2010-10-20","PRELIMINARY",2558
"General","G-15","15","Takhar","تخار","تخار",13429135,8,"Mulla Azizullah","ملاعزیزالله","No","2010-10-20","PRELIMINARY",2553
"General","G-15","15","Takhar","تخار","تخار",8921776,9,"Aamir Sadullah","آمرسعدالله","No","2010-10-20","PRELIMINARY",2080
"General","G-15","15","Takhar","تخار","تخار",2958418,10,"Alhaj Abdul Rahman","الحاح عبدالرحمن","No","2010-10-20","PRELIMINARY",315
"General","G-15","15","Takhar","تخار","تخار",2958404,11,"Malim Muhammad Aslam","معلم محمداسلم","No","2010-10-20","PRELIMINARY",555
"General","G-15","15","Takhar","تخار","تخار",8921588,12,"Mamor Aziz","مامور عزیز","No","2010-10-20","PRELIMINARY",1363
"General","G-15","15","Takhar","تخار","تخار",2958406,13,"Asadullah Walwalji","اسدالله  ولوالجی","No","2010-10-20","PRELIMINARY",4346
"General","G-15","15","Takhar","تخار","تخار",2083127,14,"Karima Farangzad","کریمه فرنگزاد","No","2010-10-20","PRELIMINARY",1598
"General","G-15","15","Takhar","تخار","تخار",1645261,15,"Qari Muhammad Hashim Haikal Zada","قاری محمد هاشم  هیکل زاده","No","2010-10-20","PRELIMINARY",5874
"General","G-15","15","Takhar","تخار","تخار",2958419,16,"Mirza Abdul Rahim","میرزا عبدالرحیم","No","2010-10-20","PRELIMINARY",5000
"General","G-15","15","Takhar","تخار","تخار",12309237,17,"Saliha","صالحه","No","2010-10-20","PRELIMINARY",1470
"General","G-15","15","Takhar","تخار","تخار",1638485,18,"Mawlawi Ahmadullah Ahmadi","مولوی احمد الله   احمدی","No","2010-10-20","PRELIMINARY",4513
"General","G-15","15","Takhar","تخار","تخار",2958412,19,"Alhaj Fazal Ahmad Brakat","الحاج فضل احمد بورگت","No","2010-10-20","PRELIMINARY",3338
"General","G-15","15","Takhar","تخار","تخار",525313,20,"Sayed Qutb-u-Din Sayed","سید قطب الدین  سید","No","2010-10-20","PRELIMINARY",603
"General","G-15","15","Takhar","تخار","تخار",2958405,21,"Habiba Danish","حبیبه  دانش","Yes","2010-10-20","PRELIMINARY",4955
"General","G-15","15","Takhar","تخار","تخار",13538546,22,"Sayed Amanullah Seerat","سیدامان الله  سیرت","No","2010-10-20","PRELIMINARY",1588
"General","G-15","15","Takhar","تخار","تخار",12336796,23,"General Ahmad Wali Baktash Hajji","حاجی جنرال احمدولی  بکتاش","No","2010-10-20","PRELIMINARY",1017
"General","G-15","15","Takhar","تخار","تخار",13539285,24,"Murshid Agha","مرشد آغا","No","2010-10-20","PRELIMINARY",340
"General","G-15","15","Takhar","تخار","تخار",527196,25,"Fatima Masood","فاطمه مسعود","No","2010-10-20","PRELIMINARY",958
"General","G-15","15","Takhar","تخار","تخار",2958415,26,"Sayed Abdul Hadi Dabir","سید عبدالهادی  دبیر","No","2010-10-20","PRELIMINARY",1275
"General","G-15","15","Takhar","تخار","تخار",524303,27,"Mudeer Taaj-u-Din Dawar","مدیر تاج الدین  داور","No","2010-10-20","PRELIMINARY",2136
"General","G-15","15","Takhar","تخار","تخار",1861440,28,"Muhammad Iqbal","محمداقبال","No","2010-10-20","PRELIMINARY",2588
"General","G-15","15","Takhar","تخار","تخار",2215250,29,"Abdul Moien","عبدالمعین","No","2010-10-20","PRELIMINARY",610
"General","G-15","15","Takhar","تخار","تخار",8957513,30,"Dr. Faizullah","داکترفیض الله","No","2010-10-20","PRELIMINARY",1202
"General","G-15","15","Takhar","تخار","تخار",1645049,31,"Muhammad Essa","محمد عیسی","No","2010-10-20","PRELIMINARY",592
"General","G-15","15","Takhar","تخار","تخار",2958416,32,"Maryam Kofi","مریم   کوفی","Yes","2010-10-20","PRELIMINARY",3886
"General","G-15","15","Takhar","تخار","تخار",524005,33,"Amir Abdul Wahid Faqir Zada","امیر عبدالواحد   فقیر زاده","Yes","2010-10-20","PRELIMINARY",6552
"General","G-15","15","Takhar","تخار","تخار",2642707,34,"Nazia Adilyar","نازیه  عادلیار","No","2010-10-20","PRELIMINARY",1498
"General","G-15","15","Takhar","تخار","تخار",1959001,35,"Sayed Akram-u-Din Masoomi","سید اکرام الدین  معصومی","Yes","2010-10-20","PRELIMINARY",6393
"General","G-15","15","Takhar","تخار","تخار",1644665,36,"Ustad Sahib Nazar Dashti","استاد صاحب نظر  دشتی","No","2010-10-20","PRELIMINARY",3598
"General","G-15","15","Takhar","تخار","تخار",11996286,37,"Gul Agha Pirzada","گل آغاپیرزاده","No","2010-10-20","PRELIMINARY",1593
"General","G-15","15","Takhar","تخار","تخار",56004,38,"Mawlawi  Muhammad Ibrahim alik","مولوی محمد ابراهیم   سالک","No","2010-10-20","PRELIMINARY",87
"General","G-15","15","Takhar","تخار","تخار",2958411,39,"Dr. Muhammad Sabir Adab","دکتور محمد صابر  ادب","No","2010-10-20","PRELIMINARY",506
"General","G-15","15","Takhar","تخار","تخار",2958408,40,"Mawlana Haseeb","مولانا  حسیب","No","2010-10-20","PRELIMINARY",536
"General","G-15","15","Takhar","تخار","تخار",501226,41,"Dr. Muhibullah Katawazai","دوکتور محب الله کټوازی","No","2010-10-20","PRELIMINARY",75
"General","G-15","15","Takhar","تخار","تخار",2958422,42,"Maulawi Abdul Aziz Shujaa","مولوی عبدالعزیز   شجاع","No","2010-10-20","PRELIMINARY",2179
"General","G-15","15","Takhar","تخار","تخار",2958413,44,"Abdul Wahid Khurasani","عبدالواحد  خراسانی","No","2010-10-20","PRELIMINARY",1564
"General","G-15","15","Takhar","تخار","تخار",2611481,45,"Eng. Amanullah Bariz","انجینرامان الله  بارز","No","2010-10-20","PRELIMINARY",2941
"General","G-15","15","Takhar","تخار","تخار",1843883,46,"Mudeer Namaz","مدیر نماز","No","2010-10-20","PRELIMINARY",887
"General","G-15","15","Takhar","تخار","تخار",2812180,47,"Hajji Amanullah Hamdard","حاجی امان الله   همدرد","No","2010-10-20","PRELIMINARY",2120
"General","G-15","15","Takhar","تخار","تخار",2958414,48,"Shafiqullah Rasooli","شفیق الله  رسولی","No","2010-10-20","PRELIMINARY",2050
"General","G-15","15","Takhar","تخار","تخار",2958426,49,"Alhaj Commander Sayed Iqbal","الحاج قوماندان سید اقبال","No","2010-10-20","PRELIMINARY",2308
"General","G-15","15","Takhar","تخار","تخار",2195421,50,"Hajji Jaylo","حاجی جیلو","No","2010-10-20","PRELIMINARY",1640
"General","G-15","15","Takhar","تخار","تخار",11996208,51,"Sayed Khan Mufradzada","سعیدخان  مفردزاده","No","2010-10-20","PRELIMINARY",262
"General","G-15","15","Takhar","تخار","تخار",2958409,52,"Muhammad Ishaq Farjad","محمد اسحق  فرجاد","No","2010-10-20","PRELIMINARY",226
"General","G-15","15","Takhar","تخار","تخار",2958423,53,"Muhammad Akbar Anwari","محمداکبر  انوری","No","2010-10-20","PRELIMINARY",218
"General","G-15","15","Takhar","تخار","تخار",2181337,54,"Alhaj Wakeel Abdul Malik Mlah","الحاج وکیل عبدالملک   مله","No","2010-10-20","PRELIMINARY",5983
"General","G-15","15","Takhar","تخار","تخار",12548582,55,"Amaad ‐ud‐ Din","عمادالدین","No","2010-10-20","PRELIMINARY",819
"General","G-15","15","Takhar","تخار","تخار",2118903,56,"Alhaj Wakeel Abdul Jabar","الحاج وکیل عبدالجبار","Yes","2010-10-20","PRELIMINARY",10394
"General","G-15","15","Takhar","تخار","تخار",524007,57,"Alhaj Abdul Mutalib Bek","الحاج عبدالمطلب بیک","Yes","2010-10-20","PRELIMINARY",9413
"General","G-15","15","Takhar","تخار","تخار",105559,58,"Alhaj Mawlawi Lutfullah Azizi","الحاج مولوی لطف الله عزیزی","No","2010-10-20","PRELIMINARY",2511
"General","G-15","15","Takhar","تخار","تخار",2958410,59,"Dr. Huria Qurbani Aziz","داکتر حوریه قربانی عزیز","No","2010-10-20","PRELIMINARY",712
"General","G-15","15","Takhar","تخار","تخار",1645503,60,"Qazi Muhammad Ayoub Mehr","قاضی محمدایوب  مهر","No","2010-10-20","PRELIMINARY",3596
"General","G-15","15","Takhar","تخار","تخار",2031376,61,"Raiees Abdul Baqi Malik Zada","رییس عبدالباقی ملک زاده","Yes","2010-10-20","PRELIMINARY",11308
"General","G-15","15","Takhar","تخار","تخار",13431461,62,"Dr. Abdul Kabir Anwari","داکتر عبدالکبیر  انوری","No","2010-10-20","PRELIMINARY",1194
"General","G-15","15","Takhar","تخار","تخار",138048,63,"Rabia Dashti","رابعه   دشتی","No","2010-10-20","PRELIMINARY",1162
"General","G-15","15","Takhar","تخار","تخار",2958402,64,"Sayed Habib ‐ur‐ Rahman","سید حبیب الرحمن","No","2010-10-20","PRELIMINARY",623
"General","G-15","15","Takhar","تخار","تخار",124221,65,"Qari Muhammad Nazeef","قاری محمد نظیف","No","2010-10-20","PRELIMINARY",2145
"General","G-15","15","Takhar","تخار","تخار",983411,66,"Alhaj Amanullah","الحاج امان الله","No","2010-10-20","PRELIMINARY",2213
