"pc_code","prelim_results_status","province_name","province_code","district_name","district_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"0609240","Reporting","NANGARHAR","06","BATIKOT","0609"," Farm 4 Jame Mosque","Farm 4  ","Old","no change",480,17,9,0,3,0,0,3,2,463,383,80,0,0,383,80,463
"0609241","Reporting","NANGARHAR","06","BATIKOT","0609"," Gerah tai Girls School","Dagee Kalai","Not Assessed","no change",306,13,4,0,6,0,0,3,0,293,265,28,0,0,265,28,293
"0610243","Reporting","NANGARHAR","06","DEHBALA","0610"," Primary School","Kasoona","Not Assessed","no change",2346,87,25,0,29,0,0,3,30,2258,1410,848,1,0,1410,849,2259
"0610244","Reporting","NANGARHAR","06","DEHBALA","0610"," Jaw Darah Jame Mosque","Jawdarah","Old","no change",426,24,15,0,1,0,0,4,4,401,301,100,1,0,302,100,402
"0610245","Reporting","NANGARHAR","06","DEHBALA","0610"," Deh Bala High School","Kotwal","Old","no change",966,55,36,0,6,0,0,7,6,911,643,268,0,0,643,268,911
"0610246","Reporting","NANGARHAR","06","DEHBALA","0610"," Da Ghokht Maidan Mosque","Ghokht Darah","Old","no change",456,27,16,0,5,0,0,2,4,429,321,108,0,0,321,108,429
"0610247","Reporting","NANGARHAR","06","DEHBALA","0610"," Mareez Boys High School","Mareez Kalai","Old","no change",444,28,20,0,3,0,0,0,5,416,336,80,0,0,336,80,416
"0610248","Reporting","NANGARHAR","06","DEHBALA","0610"," Yaghiband Primary School","Yaghiband","Old","no change",888,38,15,0,9,0,0,6,8,847,639,208,3,0,642,208,850
"0610249","Reporting","NANGARHAR","06","DEHBALA","0610"," Ghalnai School","Ghalnai","Old","no change",1140,63,30,0,8,0,0,10,15,1077,721,356,0,0,721,356,1077
"0610250","Reporting","NANGARHAR","06","DEHBALA","0610","  Da Guzari Mosque","Guzarah","New","no change",1386,46,21,0,6,0,0,5,14,1339,951,388,1,0,951,389,1340
"0610251","Reporting","NANGARHAR","06","DEHBALA","0610"," Shpolah Boys High School","Shpoolah","Old","no change",1272,34,7,0,8,0,0,6,13,1238,705,533,0,0,705,533,1238
"0610254","Reporting","NANGARHAR","06","DEHBALA","0610"," Payeen Lycee High School","Payeen","Not Assessed","no change",138,11,5,0,6,0,0,0,0,127,112,15,0,0,112,15,127
"0611258","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Bangzar Mosque","Bangzar","Old","no change",1200,66,4,0,15,0,0,3,44,1122,572,550,12,0,572,562,1134
"0611259","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Payenda Khil Mosque","Ali Khil","Relocated","no change",1446,112,0,0,16,0,0,5,91,1334,769,565,0,0,769,565,1334
"0611260","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Pacheer Primary School","Pas Pacheer","Old","no change",2706,168,18,0,13,0,0,23,114,2534,1589,945,4,0,1592,946,2538
"0611261","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Mullah Saheb Mosque","Lande Pacheer","Old","no change",1764,43,6,0,7,0,0,3,27,1721,1146,575,0,0,1146,575,1721
"0611262","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Barbarah Mosque","Barbarah","Relocated","no change",1230,51,5,0,7,0,0,11,28,1177,831,346,2,0,831,348,1179
"0611263","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Kozagam High School","Koz Sabar","Relocated","no change",1494,62,7,0,8,0,0,26,21,1429,1147,282,3,0,1150,282,1432
"0611264","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Koz Saber Mosque","Koz Sabar","Old","no change",918,67,15,0,6,0,0,6,40,818,673,145,33,0,701,150,851
"0611265","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Omer Bin Khetab Madrassah","Pas Sabar","New","no change",1458,141,18,0,3,0,0,8,112,1262,1014,248,55,0,1040,277,1317
"0611266","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Landi Khil School","Landikhil","Old","no change",1794,147,6,0,9,0,0,16,116,1646,1104,542,1,0,1105,542,1647
"0611267","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Morkai Primary School","Morkai","Old","no change",942,69,6,0,9,0,0,3,51,873,778,95,0,0,778,95,873
"0611268","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Marah Kala Primary School","Agam","New","no change",336,23,8,0,4,0,0,3,8,312,242,70,1,0,243,70,313
"0611269","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Pacheera Gam School","Morkai","Old","no change",1038,79,9,0,9,0,0,15,46,947,749,198,12,0,758,201,959
"0611270","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Bami Khil Mosque","Bami Khil","Relocated","no change",1788,120,16,0,11,0,0,33,60,1554,1079,475,114,0,1116,552,1668
"0611271","Reporting","NANGARHAR","06","PACHERAGAM","0611"," Garikhil School","Garikhil","Old","no change",912,52,11,0,5,0,0,6,30,860,710,150,0,0,710,150,860
"0612273","Reporting","NANGARHAR","06","DARA NOOR","0612"," Girls Secondary School","Amlah","Old","no change",4891,452,22,0,231,0,0,12,187,4436,2085,2351,3,0,2088,2351,4439
"0612274","Reporting","NANGARHAR","06","DARA NOOR","0612"," Qalla Shahi Boys High School","Qalla e Shahi","Old","no change",1356,66,7,0,8,0,0,7,44,1290,1042,248,0,0,1042,248,1290
"0612275","Reporting","NANGARHAR","06","DARA NOOR","0612"," Qalla Shahi Girls School","Qalla e Shahi","Old","no change",2160,135,12,0,13,0,0,12,98,2024,766,1258,1,0,766,1259,2025
"0612276","Reporting","NANGARHAR","06","DARA NOOR","0612"," Bar Kot School","Kashmond Kala","Old","no change",1692,105,32,0,23,0,0,3,47,1585,824,761,2,0,826,761,1587
"0612277","Reporting","NANGARHAR","06","DARA NOOR","0612"," Shakyali Mosque","Shakyali","Relocated","no change",1998,109,19,0,6,0,0,6,78,1889,1002,887,0,0,1002,887,1889
"0612278","Reporting","NANGARHAR","06","DARA NOOR","0612"," Bambah Kot Mosque","Babmbah Kot","Old","no change",1290,67,18,0,8,0,0,12,29,1223,680,543,0,0,680,543,1223
"0612279","Reporting","NANGARHAR","06","DARA NOOR","0612"," Sotan Mosque","Sotan","Old","no change",5400,238,4,0,34,0,0,23,177,5158,2282,2876,4,0,2282,2880,5162
"0612280","Reporting","NANGARHAR","06","DARA NOOR","0612"," Lamah Tak Mosque","Lamah Tak","Old","no change",2400,70,6,0,15,0,0,7,42,2330,1159,1171,0,0,1159,1171,2330
"0612281","Reporting","NANGARHAR","06","DARA NOOR","0612"," Majgandol School","Majgandol","Relocated","no change",2400,199,1,0,109,0,0,17,72,2201,1128,1073,0,0,1128,1073,2201
"0612282","Reporting","NANGARHAR","06","DARA NOOR","0612"," Watran School","Watran","Old","no change",3000,87,1,0,12,0,0,10,64,2913,1157,1756,0,0,1157,1756,2913
"0612283","Reporting","NANGARHAR","06","DARA NOOR","0612"," Sheemol Mosque","Sheemol","Relocated","no change",3000,88,1,0,12,0,0,10,65,2912,1742,1170,0,0,1742,1170,2912
"0612284","Reporting","NANGARHAR","06","DARA NOOR","0612"," Kandak Mosque","Masjid","New","no change",2400,291,8,0,19,0,0,6,258,2107,1009,1098,2,0,1010,1099,2109
"0612285","Reporting","NANGARHAR","06","DARA NOOR","0612"," Waigal Mosque","Waigal","Relocated","no change",2400,90,19,0,10,0,0,14,47,2310,1146,1164,0,0,1146,1164,2310
"0612286","Reporting","NANGARHAR","06","DARA NOOR","0612"," Odrak School","Odrak","Old","no change",1200,49,0,0,7,0,0,5,37,1147,557,590,4,0,561,590,1151
"0612287","Reporting","NANGARHAR","06","DARA NOOR","0612"," Shaheed Mahmoud Shah Secondary School","Safar Kala","Old","no change",528,28,8,0,8,0,0,7,5,499,452,47,1,0,453,47,500
"0612288","Reporting","NANGARHAR","06","DARA NOOR","0612"," Sarwarr Mosque","Sarwarr","Old","no change",336,35,16,0,3,0,0,0,16,301,285,16,0,0,285,16,301
"0613289","Reporting","NANGARHAR","06","KOT","0613"," School ","Tangi Kalai","Old","no change",1200,55,13,0,7,0,0,22,13,1143,579,564,2,0,580,565,1145
"0613290","Reporting","NANGARHAR","06","KOT","0613"," Pourshah Khil Girls High School","Laghorjee Kalai","Old","no change",2400,100,7,0,16,0,0,20,57,2300,577,1723,0,0,577,1723,2300
"0613291","Reporting","NANGARHAR","06","KOT","0613"," Pourshah Khil Primary School","Laghorjee Kalai","Old","no change",600,32,0,0,0,0,0,22,10,568,568,0,0,0,568,0,568
"0613292","Reporting","NANGARHAR","06","KOT","0613"," Loy Jomat Bandook Mosque","Bandook ","Old","no change",1800,40,5,0,6,0,0,22,7,1760,1172,588,0,0,1172,588,1760
"0613293","Reporting","NANGARHAR","06","KOT","0613"," Loy Jomat Se Pai Kalai Mosque","Se Pai Kalai","Old","no change",1116,78,14,0,7,0,0,18,39,1038,472,566,0,0,472,566,1038
"0613294","Reporting","NANGARHAR","06","KOT","0613"," Open ground Se pai Kalai","Se Pai Kalai","Old","no change",1200,36,4,0,4,0,0,4,24,1163,573,590,1,0,573,591,1164
"0613295","Reporting","NANGARHAR","06","KOT","0613"," Pourshah Khil Boys High School","Laghorjee Kalai","Old","no change",1194,36,2,0,18,0,0,7,9,1158,586,572,0,0,586,572,1158
"0613296","Reporting","NANGARHAR","06","KOT","0613"," Sayed Ahmad Khil Secondary School","Sayed Ahmad Khil","Old","no change",3600,157,24,0,40,0,0,35,58,3440,2314,1126,3,0,2315,1128,3443
"0613297","Reporting","NANGARHAR","06","KOT","0613"," Dwani Kali Maidan (Dwani Kali Ground)","Dwani Kalai","Old","no change",1950,134,8,0,14,0,0,95,17,1777,1015,762,39,0,1036,780,1816
"0613298","Reporting","NANGARHAR","06","KOT","0613"," Dwani Kali Loy Jomat Mosque","Dwani Kalai","Old","no change",1926,103,13,0,4,0,0,62,24,1822,1058,764,1,0,1059,764,1823
"0613299","Reporting","NANGARHAR","06","KOT","0613"," Atta Khan Maidan (Atta Khan Ground)","Atta Khan","Old","no change",1728,135,8,0,16,0,0,44,67,1593,1110,483,0,0,1110,483,1593
"0613300","Reporting","NANGARHAR","06","KOT","0613"," Atta Khan Loy Jomat Mosque","Atta Khan","Old","no change",2100,202,44,0,13,0,0,44,101,1887,1214,673,11,0,1225,673,1898
"0613301","Reporting","NANGARHAR","06","KOT","0613"," Kot High School","Jabah Kalai","Old","no change",3456,261,66,1,19,0,0,15,160,3195,2101,1094,0,0,2101,1094,3195
"0613302","Reporting","NANGARHAR","06","KOT","0613"," Haidar Khani Loy Jomat Mosque","Haider Khani","Old","no change",828,71,5,0,8,0,0,8,50,757,539,218,0,0,539,218,757
"0613303","Reporting","NANGARHAR","06","KOT","0613","Azad Maidan (Open Ground)","Haider Khani Kalai","Old","no change",876,74,10,0,23,0,0,8,33,801,573,228,1,0,573,229,802
"0613304","Reporting","NANGARHAR","06","KOT","0613"," Tarli Maidan (Tarli Ground)","Tareli Kalai","Old","no change",918,43,21,0,5,0,0,12,5,874,578,296,1,0,579,296,875
"0613305","Reporting","NANGARHAR","06","KOT","0613"," Tareli Old Mosque","Tareli Kalai","Old","no change",1398,41,8,0,9,0,0,12,12,1357,822,535,0,0,822,535,1357
"0614306","Reporting","NANGARHAR","06","GOSHTA","0614"," Sarband Primary School","Sarband Kalai","Old","no change",1308,173,25,0,31,0,0,2,115,1133,763,370,2,0,764,371,1135
"0614307","Reporting","NANGARHAR","06","GOSHTA","0614"," Arrkhi Mosque","Arrkhai","Old","no change",2604,144,17,0,35,0,0,5,87,2459,1659,800,1,0,1660,800,2460
"0614309","Reporting","NANGARHAR","06","GOSHTA","0614"," Hameed Momand School","Goshtah","Old","no change",696,121,11,0,7,0,0,8,95,574,508,66,1,0,508,67,575
"0614310","Reporting","NANGARHAR","06","GOSHTA","0614"," Mullah Rahmat Ba Ba Girls High School","Khoneero Kalai","Old","no change",2748,207,31,0,21,0,0,2,153,2540,1368,1172,1,0,1369,1172,2541
"0614311","Reporting","NANGARHAR","06","GOSHTA","0614"," Yaqoub Khil Mosque","Yaqoub Khil","Old","no change",1770,139,25,0,4,0,0,15,95,1630,896,734,1,0,897,734,1631
"0614312","Reporting","NANGARHAR","06","GOSHTA","0614"," Warsak School","Warsak","Old","no change",1302,107,10,0,63,0,0,4,30,1194,668,526,1,0,668,527,1195
"0614313","Reporting","NANGARHAR","06","GOSHTA","0614"," Aragha Kali Mosque","Aragha Kalai","Old","no change",618,19,8,0,3,0,0,2,6,599,284,315,0,0,284,315,599
"0614314","Reporting","NANGARHAR","06","GOSHTA","0614"," Zyarat Gaad School","Kohi Khor","Relocated","no change",1158,28,13,0,5,0,0,2,8,1130,599,531,0,0,599,531,1130
"0614315","Reporting","NANGARHAR","06","GOSHTA","0614"," Shah Lala School","Darah Alai Khil","Relocated","no change",738,20,11,0,3,0,0,1,5,717,413,304,1,0,414,304,718
"0614316","Reporting","NANGARHAR","06","GOSHTA","0614"," Torgani School","Toor Gani","New","no change",1080,44,6,0,7,0,0,6,25,1035,531,504,1,0,532,504,1036
"0614317","Reporting","NANGARHAR","06","GOSHTA","0614"," Darukhil School","Darukhil","Relocated","no change",1248,26,7,0,1,0,0,3,15,1222,589,633,0,0,589,633,1222
"0614318","Reporting","NANGARHAR","06","GOSHTA","0614"," Da Lalo Kali Mosque","Lalo Kalai","New","no change",1356,100,4,0,16,0,0,4,76,1256,693,563,0,0,693,563,1256
"0614319","Reporting","NANGARHAR","06","GOSHTA","0614"," Mamakhil School","Mama Khil","Old","no change",2076,217,13,0,8,0,0,5,191,1854,772,1082,5,0,776,1083,1859
"0614320","Reporting","NANGARHAR","06","GOSHTA","0614"," Daag Kali Primary School","Arrkhai Daag Kalai","New","no change",2130,68,10,0,11,0,0,9,38,2062,905,1157,0,0,905,1157,2062
"0615324","Reporting","NANGARHAR","06","ACHEEN","0615"," Bar Akbar Khil Miajee Mosque","Bar Abdul Khil","Not Assessed","no change",834,18,5,0,7,0,0,2,4,813,404,409,3,0,406,410,816
"0615325","Reporting","NANGARHAR","06","ACHEEN","0615"," Bar Akbar Khil Mosque","Bar Abdul Khil","Not Assessed","no change",3540,53,8,0,16,0,0,3,26,3486,1777,1709,1,0,1778,1709,3487
"0615326","Reporting","NANGARHAR","06","ACHEEN","0615"," Shaheed Gul Asghar High School","Abdul Khil Bazzar","Old","no change",414,13,5,0,2,0,0,3,3,401,380,21,0,0,380,21,401
"0615327","Reporting","NANGARHAR","06","ACHEEN","0615"," Meerano Kalai Mosque","Abdul Khil Cheenah","Old","no change",1872,154,22,0,7,0,0,3,122,1718,1633,85,0,0,1633,85,1718
"0615328","Reporting","NANGARHAR","06","ACHEEN","0615"," Garroko Zyarat Madrassah","Garroko","Old","no change",1872,67,13,0,21,0,0,0,33,1804,1460,344,1,0,1461,344,1805
"0615329","Reporting","NANGARHAR","06","ACHEEN","0615"," Bandar Kholah Jame Mosque","Bandar Kholah","Not Assessed","no change",2316,99,9,0,23,0,0,2,65,2217,1729,488,0,0,1729,488,2217
"0615330","Reporting","NANGARHAR","06","ACHEEN","0615"," Peero Khil New Jame Mosque","Zorr Deh Sarak","Relocated","no change",624,62,6,0,6,0,0,19,31,562,541,21,0,0,541,21,562
"0615331","Reporting","NANGARHAR","06","ACHEEN","0615"," Da Sarak Kuhna High School","Shiekh Mal Khil","Old","no change",1050,55,5,0,3,0,0,9,38,995,882,113,0,0,882,113,995
"0615332","Reporting","NANGARHAR","06","ACHEEN","0615"," Khwar Akhundzadagan Jame Mosque","Pekha","Old","no change",1194,27,7,0,1,0,0,7,12,1166,967,199,1,0,968,199,1167
"0615333","Reporting","NANGARHAR","06","ACHEEN","0615"," Khadi Ragha Khwaga Khil Mosque","Khadi Ragha","Old","no change",1074,93,9,0,2,0,0,4,78,981,795,186,0,0,795,186,981
"0615346","Reporting","NANGARHAR","06","ACHEEN","0615"," Gawi Kali Mosque","Gawi Kalai","Old","no change",936,18,3,0,7,0,0,4,4,892,516,376,26,0,527,391,918
"0615347","Reporting","NANGARHAR","06","ACHEEN","0615"," Raagha Kali Mosque","Pekha Kalai","Relocated","no change",762,72,4,0,6,0,0,1,61,690,441,249,0,0,441,249,690
"0615348","Reporting","NANGARHAR","06","ACHEEN","0615"," Pekhi Primary School","Maktabah Kalai","Old","no change",2286,207,5,0,24,0,0,1,177,2079,1609,470,0,0,1609,470,2079
"0615349","Reporting","NANGARHAR","06","ACHEEN","0615"," Pekhi Dokan Kali Mosque","Dokan Kalai","Old","no change",1530,51,9,0,24,0,0,1,17,1479,1081,398,0,0,1081,398,1479
"0616358","Reporting","NANGARHAR","06","SHINWAR","0616"," Kangalan Mosque","Kateeli","Old","no change",1284,49,13,0,6,0,0,3,27,1235,1012,223,0,0,1012,223,1235
"0616359","Reporting","NANGARHAR","06","SHINWAR","0616"," Dagah School","Ghani Khil","Old","no change",1722,71,13,0,9,0,0,4,45,1649,1292,357,2,0,1293,358,1651
"0616360","Reporting","NANGARHAR","06","SHINWAR","0616"," Hazrat Bilal Madrassah","Sher Gharr","Old","no change",1458,128,10,0,5,0,0,7,106,1329,1053,276,1,0,1053,277,1330
"0616361","Reporting","NANGARHAR","06","SHINWAR","0616"," Al Fatah High School","Sher Gharr","Old","no change",2262,94,26,0,9,0,0,37,22,2166,1623,543,2,0,1625,543,2168
"0616362","Reporting","NANGARHAR","06","SHINWAR","0616"," Tableeghiano Markaz (Tableeghi center)","Weyalah 27","Relocated","no change",378,31,13,0,10,0,0,0,8,347,306,41,0,0,306,41,347
"0616363","Reporting","NANGARHAR","06","SHINWAR","0616"," Hospital Mosque","Weyalah 26","Old","no change",4200,160,9,0,23,0,0,9,119,3957,2818,1139,83,0,2863,1177,4040
"0616365","Reporting","NANGARHAR","06","SHINWAR","0616"," Speen Pul Mosque","Weyalah 27","Relocated","no change",1734,69,10,0,13,0,0,1,45,1640,1160,480,25,0,1177,488,1665
"0616366","Reporting","NANGARHAR","06","SHINWAR","0616"," Mar Koh High School","Markoh","Old","no change",4134,83,12,0,34,0,0,9,28,3950,2887,1063,101,0,2942,1109,4051
"0616368","Reporting","NANGARHAR","06","SHINWAR","0616"," Hazrat Bilal Mosque","Weyalah 25","Old","no change",3480,211,9,0,33,0,0,1,168,3265,2248,1017,4,0,2252,1017,3269
"0617371","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Torkham Clinic","Torkham  ","Old","no change",1740,66,5,0,8,0,0,4,49,1644,1118,526,30,0,1144,530,1674
"0617372","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Kamah Dagah Mosque","Kama Dhakah","Old","no change",426,22,11,0,5,0,0,1,5,402,216,186,2,0,218,186,404
"0617373","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Dakah High School","Loy Dakah","Old","no change",3348,152,18,1,26,0,0,15,92,3056,1698,1358,140,0,1706,1490,3196
"0617374","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Sulh e Azadi Tujarati High School","Loy Dakah","Old","no change",2502,48,5,0,35,0,0,2,6,2362,1575,787,92,0,1661,793,2454
"0617376","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Gerdi Ghous High School","Gerdi Ghous","Old","no change",4806,594,24,0,232,0,0,1,337,4179,2949,1230,33,0,2964,1248,4212
"0617377","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Kolali Kali Mosque","Kolali Kalai","Old","no change",3000,94,9,0,28,0,0,6,51,2883,1737,1146,23,0,1758,1148,2906
"0617378","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Ghazgai High School","Ghazgai","Old","no change",2046,68,13,0,6,0,0,4,45,1977,1401,576,1,0,1401,577,1978
"0617379","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Kandaw Kali Mosque","Ghazgai","Relocated","no change",605,34,11,0,14,0,0,0,9,570,428,142,1,0,428,143,571
"0617380","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Hazar Naw High School","Hazar Naw Kalai","Old","no change",1692,37,9,0,9,0,0,2,17,1655,1325,330,0,0,1325,330,1655
"0617381","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Pass Kalai Pacha Khil Mosque","Hazar Naw Kalai","Relocated","no change",1518,63,17,0,12,0,0,6,28,1455,1210,245,0,0,1210,245,1455
"0617382","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Hadeere Kali Mosque","Hadeere Kalai","Old","no change",930,41,4,0,3,0,0,8,26,889,701,188,0,0,701,188,889
"0617383","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Imal Khan High School","Pas Basoul","Old","no change",2814,354,21,0,72,0,0,9,252,2457,1811,646,3,0,1814,646,2460
"0617387","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Ali Jan Qalla Mosque","Ali Jan Qalla","Old","no change",1854,98,32,0,23,0,0,6,37,1755,1354,401,1,0,1355,401,1756
"0617388","Reporting","NANGARHAR","06","MUHMAND DARA","0617"," Daman Kali Speen Jomat Mosque","Daman Kalai","Old","no change",1158,35,9,0,5,0,0,6,15,1123,917,206,0,0,917,206,1123
"0618390","Reporting","NANGARHAR","06","LAL POOR","0618"," Sher Abad High School","Lal Pour","Old","no change",3540,100,22,0,18,0,0,4,56,3437,2414,1023,3,0,2415,1025,3440
"0618391","Reporting","NANGARHAR","06","LAL POOR","0618"," Eidgah Mosque","Malik Mohammad Omer Kalai","Old","no change",3432,55,12,0,15,0,0,7,21,3374,2546,828,3,0,2547,830,3377
"0619399","Reporting","NANGARHAR","06","SHIRZAD","0619"," Mama Khil High School","Mama Khil","Old","no change",1800,62,13,0,5,0,0,21,23,1738,1163,575,0,0,1163,575,1738
"0620415","Reporting","NANGARHAR","06","NAZYAN","0620"," Tarkhi Primary School","Morchal Kalai","Old","no change",576,37,15,0,2,0,0,8,12,539,365,174,0,0,365,174,539
"0620416","Reporting","NANGARHAR","06","NAZYAN","0620"," Speen Jomat Maidan (Speen Jomat Mosque ground)","Surobi Manz","Old","no change",1278,47,11,0,3,0,0,11,22,1231,834,397,0,0,834,397,1231
"0620417","Reporting","NANGARHAR","06","NAZYAN","0620"," Surobi High School","Surobi  ","Old","no change",1074,42,10,0,6,0,0,9,17,1031,604,427,1,0,604,428,1032
"0620418","Reporting","NANGARHAR","06","NAZYAN","0620"," Nasrat Mosque","Landai Kalai","Old","no change",1566,75,26,0,15,0,0,21,13,1491,1093,398,0,0,1093,398,1491
"0620419","Reporting","NANGARHAR","06","NAZYAN","0620"," Gharbi Landai Mosque","Gharbi Kalai","New","no change",1662,43,10,0,10,0,0,10,13,1619,1268,351,0,0,1268,351,1619
"0620420","Reporting","NANGARHAR","06","NAZYAN","0620"," Zarrah Landai Mosque","Zarrah Landai","New","no change",8994,129,20,1,31,0,0,27,50,8861,4136,4725,4,0,4140,4725,8865
"0621426","Reporting","NANGARHAR","06","HISARAK","0621"," Syah Aab School","Syah Aab","Not Assessed","dropped",1152,49,18,0,5,0,0,20,6,1058,522,536,45,0,567,536,1103
