"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","ps_count","prelim_results_status","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809104","Aaqila Mamayee High School","Aaqila Mamayee",4,"Reporting","Relocated","no change",2310,22,3,0,9,0,0,1,9,2288,1102,1186,0,0,1102,1186,2288
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809105","Khwaja Ghar Girls High School","Khwaja Ghar",7,"Reporting","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809112","Saaf Qarooq School","Saaf Qaroq",3,"Reporting","Old","no change",690,19,9,0,5,0,0,4,1,432,240,192,239,0,387,284,671
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809113","Husamuddin Shaheed High School","Keshwari",2,"Reporting","Old","no change",978,31,7,0,7,0,0,3,14,947,436,511,0,0,436,511,947
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809114","Ghulam Sakhi High School","Qalacha Kariz",4,"Reporting","Old","no change",2394,67,9,0,13,0,0,10,35,2327,1160,1167,0,0,1160,1167,2327
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809115","Dahna Qazal Say Mosque","Jami Mosque",2,"Reporting","New","no change",606,13,6,0,1,0,0,3,3,593,311,282,0,0,311,282,593
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809116","Hamwar Say Primary School","Hamwar Say",3,"Reporting","Old","no change",1200,33,17,0,5,0,0,3,8,1166,497,669,1,0,497,670,1167
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810117","Hazrat Omar Faroq High School","Rostaq New City",11,"Reporting","Old","no change",6156,215,47,0,41,0,0,23,104,5941,3406,2535,0,0,3406,2535,5941
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810118","Itifaq No.2 Primary School","Bakhmal Basi",2,"Reporting","New","no change",414,18,8,0,0,0,0,0,10,396,220,176,0,0,220,176,396
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810119","Qara Balaq Jami Mosque","Qara Balaq",2,"Reporting","New","no change",576,14,10,0,3,0,0,0,1,560,248,312,2,0,250,312,562
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810120","Qodoq Tajikan Mosque","Qodoq Tajikan",2,"Reporting","Old","no change",558,19,7,0,2,0,0,1,9,539,349,190,0,0,349,190,539
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810121","Sheratla Secondary School","Sheratla",2,"Reporting","Old","no change",1056,47,18,0,2,0,0,0,27,1009,600,409,0,0,600,409,1009
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810122","Khwaja Alauddin High School","Lala Maidan",4,"Reporting","Old","no change",1734,38,13,1,1,0,0,10,13,1696,849,847,0,0,849,847,1696
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810123","Yamchi Primary School","Yamchi",2,"Reporting","Old","no change",1104,27,13,0,6,0,0,0,8,1076,580,496,1,0,581,496,1077
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810124","Shaikh Salman Mosque","Shaik Salman",2,"Reporting","New","no change",354,11,7,0,0,0,0,1,3,343,252,91,0,0,252,91,343
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810125","Naristan Primary School","Naristan Village",2,"Reporting","Old","no change",390,20,16,0,2,0,0,0,2,370,189,181,0,0,189,181,370
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810126","Koktaba High School","Dashti Mirzayee",3,"Reporting","Old","no change",1140,48,12,0,11,0,0,8,17,1092,659,433,0,0,659,433,1092
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810127","Qarya Chenar Mosque","Qarya Chenar",2,"Reporting","Old","no change",642,83,7,0,8,0,0,2,66,559,391,168,0,0,391,168,559
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810128","Qodoq Jawazkhana Clinic","Qodoq Jawazkhana",3,"Reporting","Old","no change",1206,89,17,0,7,0,0,0,65,1117,931,186,0,0,931,186,1117
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810129","Dashtak Sofla Primary School","Dashtak Sofla",2,"Reporting","Old","no change",432,25,11,0,5,0,0,1,8,407,219,188,0,0,219,188,407
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810130","Hazrat Osman High School","Saqaba",2,"Reporting","Old","no change",750,45,27,0,7,0,0,0,11,705,420,285,0,0,420,285,705
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810131","Sayab Boys Secondary School","Sayab",4,"Reporting","New","no change",2130,54,18,0,10,0,0,2,24,2073,1212,861,3,0,1213,863,2076
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810132","Shahri Kohna Girls High School","Rostaq Old City",5,"Reporting","Old","no change",2640,82,22,0,16,0,0,4,40,2558,1482,1076,0,0,1482,1076,2558
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810133","Mir Mulla Wali Secondary School","Khanqa",2,"Reporting","New","no change",1014,57,6,0,3,0,0,13,35,957,547,410,0,0,547,410,957
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810134","Hazrat Khalali High School","Sari Rostaq",3,"Reporting","Old","no change",1261,34,14,0,5,0,0,3,12,1227,737,490,0,0,737,490,1227
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810135","Maulvi Abdul Qodos Shaheed Secondary School","Ghanj",2,"Reporting","Old","no change",1134,39,9,0,20,0,0,5,5,1095,554,541,0,0,554,541,1095
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810136","Khwaja Khairab Secondary School","Khwaja Khairab",2,"Reporting","Old","no change",642,29,13,0,4,0,0,1,11,613,368,245,0,0,368,245,613
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810137","Chabdara wa Batash Secondary School","Chabdar wabtash",2,"Reporting","Old","no change",762,30,16,0,4,0,0,0,10,732,490,242,0,0,490,242,732
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810138","Aabzaan Secondary School","Aabzan",2,"Reporting","Old","no change",720,41,14,0,2,0,0,16,9,679,298,381,0,0,298,381,679
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810139","Abu Horaira Secondary School","Shingar Aab",2,"Reporting","Old","no change",426,10,2,0,2,0,0,3,3,416,196,220,0,0,196,220,416
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810140","Maulan Jalaluddin High School","Aab Asiaba",2,"Reporting","Old","no change",1140,24,4,0,5,0,0,1,14,1116,555,561,0,0,555,561,1116
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810141","Jami Mosque","Dasht Amani",2,"Reporting","Old","no change",522,20,5,0,4,0,0,7,4,502,242,260,0,0,242,260,502
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810142","Hazrat Bilal Secondary School","Elkashan",4,"Reporting","Old","no change",1794,57,12,0,7,0,0,4,34,1737,848,889,0,0,848,889,1737
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810143","Sarghar Secondary School","Sar Ghar",3,"Reporting","Old","no change",1254,70,13,0,9,0,0,2,46,1184,822,362,0,0,822,362,1184
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810144","Dashtak Olia Secondary School","Dashtak Olia",2,"Reporting","Old","no change",378,12,5,0,2,0,0,1,4,366,264,102,0,0,264,102,366
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810145","Zaan Payaan Jami Mosque","Zaan Payaan",2,"Reporting","Old","no change",762,15,10,0,2,0,0,0,3,747,290,457,0,0,290,457,747
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810146","Haraz Samoj Secondary School","Haraz Samoj",3,"Reporting","Old","no change",648,233,4,0,224,0,0,0,5,415,0,415,0,0,0,415,415
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810147","Abul Qasim Goragani High School","Gorgan",4,"Reporting","Old","no change",1488,47,12,0,8,0,0,6,21,1441,705,736,0,0,705,736,1441
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810148","Langar Sadat Mosque","Langar Sadat",2,"Reporting","Old","no change",894,32,15,0,2,0,0,7,8,862,451,411,0,0,451,411,862
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810149","Tawhid-e-Islami School","Keshan",2,"Reporting","Old","no change",984,37,23,0,8,0,0,0,6,947,435,512,0,0,435,512,947
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810150","Faizabad Primary School","Sayed Abad",2,"Reporting","Old","no change",738,21,5,0,4,0,0,3,9,717,403,314,0,0,403,314,717
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810151","Ganda Secondary School","Ganda",4,"Reporting","Old","no change",1472,88,14,0,8,0,0,51,15,1384,732,652,0,0,732,652,1384
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810152","Tolki wa Chapa Khana Secondary School","Tolaki",5,"Reporting","Old","no change",2564,192,26,0,32,0,0,5,129,2372,1117,1255,0,0,1117,1255,2372
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810153","Hazrat Obai Ibn Ka'b School","Yaka Toot Naw Abad",4,"Reporting","Old","no change",1740,46,23,0,7,0,0,3,13,1694,909,785,0,0,909,785,1694
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810154","Yaka Toot Sofla Secondary School","Yaka Toot Sofla",2,"Reporting","New","no change",546,24,14,0,3,0,0,3,4,522,330,192,0,0,330,192,522
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810155","Hazrat Abdullah Ibn Massod High School","Kewan",2,"Reporting","Old","no change",1230,34,20,0,7,0,0,1,6,1196,609,587,0,0,609,587,1196
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810156","Itifaq No.1 Secondary School","Karim Bay wa Aaq Jar",3,"Reporting","New","no change",924,24,8,0,4,0,0,3,9,900,373,527,0,0,373,527,900
"18","TAKHAR","1810","RUSTAQ","RUSTAQ","NO","1810157","Qara Ding Primary School","Qara Ding",2,"Reporting","Old","no change",792,15,12,0,0,0,0,1,2,777,351,426,0,0,351,426,777
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811158","Dahna Sheera High School","Sheera",2,"Reporting","Old","no change",1200,27,8,0,6,0,0,4,9,1172,588,584,1,0,588,585,1173
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811159","Sia Dara Mosque","Siah Dara",2,"Reporting","Old","no change",756,21,12,0,2,0,0,3,4,735,435,300,0,0,435,300,735
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811160","Badam Dara Madrasa","Badam Dara",3,"Reporting","New","no change",1800,51,4,0,13,0,0,17,17,1748,573,1175,1,0,573,1176,1749
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811161","Naw Abad High School","Naw Abad",2,"Reporting","Relocated","no change",1039,46,5,0,4,0,0,3,34,992,532,460,1,0,533,460,993
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811162","Qinar Secondary School","Qenar",6,"Reporting","Old","no change",2808,47,15,0,11,0,0,10,11,2761,1305,1456,0,0,1305,1456,2761
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811163","Dara Kalan Primary School","Dara Kalan",3,"Reporting","Old","no change",1374,28,11,0,5,0,0,5,7,1345,589,756,1,0,590,756,1346
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811164","Aabro Primary School","Aabro",2,"Reporting","Old","no change",1314,27,7,0,12,0,0,4,4,1287,899,388,0,0,899,388,1287
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811165","Tariq Shaheed High School","Ashkamesh Old City",6,"Reporting","Old","no change",3030,44,18,0,8,0,0,7,11,2985,1852,1133,1,0,1853,1133,2986
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811166","Bad Guzar Primary School","Bad Guzar",5,"Reporting","Old","no change",2311,72,17,0,10,0,0,18,27,2239,1399,840,0,0,1399,840,2239
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811167","Qeshlaq Say Jami Mosque","Qeshlaq Say",4,"Reporting","Old","no change",1614,71,6,0,10,0,0,3,52,1543,840,703,0,0,840,703,1543
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811168","Boyrak Jami Mosque","Boyrak",4,"Reporting","Old","no change",2081,68,11,0,13,0,0,11,33,2011,952,1059,2,0,954,1059,2013
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811169","Tarsak Primary School","Tarsak",2,"Reporting","Old","no change",870,19,8,0,1,0,0,4,6,851,479,372,0,0,479,372,851
"18","TAKHAR","1811","ESHKAMESH","ESHKAMESH","NO","1811247","Din Muhammad Shahid School","Panchiri",3,"Reporting",NA,"added",1686,60,4,0,25,0,0,3,28,1624,581,1043,2,0,583,1043,1626
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812171","Naw Abad Secondary School","Naw Abad",7,"Reporting","Relocated","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812180","Pangani wa Qom Qeshlaq High School","Qom Qeshlaq",2,"Reporting","New","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812181","Sarigh High School","Sarigh",2,"Reporting","Old","no change",864,29,17,0,2,0,0,2,8,835,421,414,0,0,421,414,835
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813182","Ahmad Shah Masood Shaheed Secondary School","Payo",2,"Reporting","New","no change",461,24,9,0,6,0,0,5,4,437,221,216,0,0,221,216,437
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813183","Payo Primary School","Payo",2,"Reporting","Old","no change",804,24,6,0,8,0,0,6,4,780,355,425,0,0,355,425,780
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813184","Maulvi Mohammad Nazar Shaheed Secondary School","Anway",2,"Reporting","New","no change",540,43,4,0,2,0,0,14,23,496,226,270,1,0,227,270,497
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813185","Askwan Jami Mosque","Askawan",2,"Reporting","Old","no change",996,325,7,0,12,0,0,3,303,670,275,395,1,0,275,396,671
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813186","Insaf Shaheed High School","Sar Yawar",4,"Reporting","Old","no change",1626,68,7,0,18,0,0,6,37,1557,655,902,1,0,656,902,1558
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813187","Ghulam Hazrat Shaheed High School","Sarweghnan",2,"Reporting","Relocated","no change",924,33,13,0,7,0,0,1,12,889,395,494,2,0,397,494,891
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813188","Pajak Bala High School","Sardasht",2,"Reporting","Relocated","no change",1020,34,5,1,11,0,0,1,16,986,431,555,0,0,431,555,986
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813189","Bibi Zainab High School","Mian Shahr",4,"Reporting","Relocated","no change",1464,34,7,0,8,0,0,13,6,1430,728,702,0,0,728,702,1430
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813190","Sayed Zohruddin Shaheed High School","Khanqa",5,"Reporting","Old","no change",2652,70,8,0,18,0,0,15,29,2581,1194,1387,1,0,1194,1388,2582
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813191","Shaikh Najmuddin Secondary School","Mian Shahr",2,"Reporting","New","no change",402,18,10,0,0,0,0,4,4,384,161,223,0,0,161,223,384
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813192","Past Aab Secondary School","Past Aab",5,"Reporting","Old","no change",2058,38,7,0,9,0,0,13,9,2019,745,1274,1,0,745,1275,2020
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813193","Darul Uloom Imam Abu Hanifa","Tarshat",4,"Reporting","Relocated","no change",2328,71,7,0,14,0,0,6,44,2256,985,1271,1,0,985,1272,2257
"18","TAKHAR","1813","WARSAJ","WARSAJ","NO","1813194","Tarasht Secondary School","Tarshat",3,"Reporting","Old","no change",1092,32,4,0,5,0,0,8,15,1059,451,608,1,0,451,609,1060
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814195","Lala Guzar School","Lala Guzar",2,"Reporting","Old","no change",1182,64,35,0,5,0,0,3,21,1118,597,521,0,0,597,521,1118
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814196","Aroq Qeshlaq Primary School","Araq Qeshlaq",4,"Reporting","Old","no change",1878,56,29,0,10,0,0,9,8,1821,951,870,1,0,952,870,1822
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814197","Lar Khwabi Primary School","Larkhwabi",2,"Reporting","New","no change",1050,48,26,0,5,0,0,6,11,1001,514,487,1,0,515,487,1002
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814199","Nahia 5 Primary School","Nahia 5",2,"Reporting","New","no change",924,86,26,0,5,0,0,6,49,838,408,430,0,0,408,430,838
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814200","Khwaja Bahauddin Boys High School","Markaz Shahr",3,"Reporting","Old","no change",1464,26,15,0,5,0,0,2,4,1438,928,510,0,0,928,510,1438
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814201","Imam Abu Hanifa High School","Afghania",2,"Reporting","Old","no change",612,49,17,0,8,0,0,6,18,562,308,254,1,0,309,254,563
"18","TAKHAR","1815","DARQAD","DARQAD","NO","1815204","Darwaza Pata Secondary School","Darwaza Pata",2,"Reporting","Old","no change",204,16,14,0,0,0,0,1,1,187,118,69,1,0,118,70,188
"18","TAKHAR","1815","DARQAD","DARQAD","NO","1815212","Darqad Boys High School","Darqad",2,"Reporting","Old","no change",955,19,7,0,7,0,0,1,4,925,625,300,11,0,636,300,936
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816213","Chah Aab Primary School","Markaz Shahr",2,"Reporting","Old","no change",408,28,7,0,6,0,0,1,14,380,178,202,0,0,178,202,380
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816214","Chah Aab Boys High School","Markaz Shahr",6,"Reporting","Old","no change",2892,93,26,0,20,0,0,12,35,2799,1955,844,0,0,1955,844,2799
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816215","Eidgah Madrasa","Markaz Shahr",4,"Reporting","Old","no change",1890,70,11,0,8,0,0,15,36,1820,1136,684,0,0,1136,684,1820
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816216","Anjeez Primary School","Markaz Anjeez",3,"Reporting","Relocated","no change",972,45,16,0,2,0,0,1,26,927,249,678,0,0,249,678,927
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816217","Arif Boys High School","Takhnabad",4,"Reporting","New","no change",1446,37,11,0,10,0,0,4,12,1407,605,802,2,0,607,802,1409
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816218","Imam Azam High School","Khalian",5,"Reporting","Old","no change",2664,76,18,0,18,0,0,2,38,2587,1421,1166,1,0,1422,1166,2588
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816219","Shah Dara Secondary School","Shah Dara",2,"Reporting","Old","no change",960,22,11,0,2,0,0,1,8,938,472,466,0,0,472,466,938
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816220","Jami Mosque","Dara Bashir",2,"Reporting","Old","no change",672,53,20,0,1,0,0,4,28,619,314,305,0,0,314,305,619
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816221","Rabat Hamiduddin Primary School","Rabat Hamiduddin",2,"Reporting","Relocated","no change",480,25,15,0,5,0,0,1,4,455,234,221,0,0,234,221,455
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816222","Shak Dara School","Shak Dara",3,"Reporting","New","no change",786,38,6,0,12,0,0,2,18,748,616,132,0,0,616,132,748
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816223","Warankhwa Secondary School","Warankhwa",2,"Reporting","Old","no change",1086,35,12,0,5,0,0,1,17,1051,521,530,0,0,521,530,1051
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816224","Guzar Safkan Primary School","Guzar Safkan",4,"Reporting","Old","no change",2213,55,26,1,5,0,0,3,20,2158,1027,1131,0,0,1027,1131,2158
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816225","Gazan Primary School","Gazan",2,"Reporting","Old","no change",1146,47,17,0,2,0,0,2,26,1099,542,557,0,0,542,557,1099
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816226","Kalatak Madrasa","Kalatak",2,"Reporting","New","no change",468,22,5,0,7,0,0,0,10,446,173,273,0,0,173,273,446
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816227","Arg Shah Secondary School","Arg Shah",2,"Reporting","Old","no change",720,34,6,0,1,0,0,1,26,686,316,370,0,0,316,370,686
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816228","Anjeer Secondary School","Anjeer",3,"Reporting","Old","no change",1800,60,9,0,12,0,0,5,34,1740,1160,580,0,0,1160,580,1740
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816229","Samti Secondary School","Samti",4,"Reporting","Old","no change",1944,106,31,0,20,0,0,1,54,1837,1146,691,1,0,1146,692,1838
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816230","Khasar Primary School","Khasar",2,"Reporting","Old","no change",1122,18,5,0,6,0,0,0,7,1104,508,596,0,0,508,596,1104
"18","TAKHAR","1816","CHAHAB","CHAHAB","NO","1816231","Hodi Secondary School","Hodi",2,"Reporting","Old","no change",690,23,12,0,4,0,0,1,6,667,392,275,0,0,392,275,667
"18","TAKHAR","1817","YANGI QALA","YANGI QALA","NO","1817234","Bay Aaba Sharqi School","Bay Aaba Sharqi",2,"Reporting","New","no change",168,6,4,0,0,0,0,0,2,162,157,5,0,0,157,5,162
"18","TAKHAR","1817","YANGI QALA","YANGI QALA","NO","1817237","Kaftar Ali Secondary School","Kaftar Ali",3,"Reporting","Old","no change",1176,22,11,0,6,0,0,1,4,1153,666,487,1,0,667,487,1154
"18","TAKHAR","1817","YANGI QALA","YANGI QALA","NO","1817238","Moghlan Secondary School","Moghlan",3,"Reporting","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1817","YANGI QALA","YANGI QALA","NO","1817239","Jalga High School","Jalga",4,"Reporting","Old","no change",1686,62,8,0,17,0,0,0,37,1624,812,812,0,0,812,812,1624
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901002","Fatima Zahra High School","Nahia 1",7,"Reporting","Old","no change",4242,183,85,0,28,0,0,53,17,4059,2309,1750,0,0,2309,1750,4059
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901003","Central Statistics Office","Nahia 3",3,"Reporting","Old","no change",1854,125,80,0,6,0,0,23,16,1725,1163,562,4,0,1166,563,1729
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901004","Sher Khan High School","Nahia 2",9,"Reporting","Old","no change",4940,272,162,0,25,0,0,61,24,4659,3817,842,9,0,3824,844,4668
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901005","Markazi (central) Girls High School","Nahia 2",5,"Reporting","Old","no change",3012,83,35,0,12,0,0,21,15,2919,1655,1264,10,0,1661,1268,2929
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901006","Spin Zar Hospital","Nahia 2",3,"Reporting","Old","no change",1926,80,29,0,8,0,0,35,8,1843,1139,704,3,0,1142,704,1846
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901007","Hazrat Ali HighSchool","Nahia 2",4,"Reporting","Old","no change",2760,123,47,0,15,0,0,44,17,2633,1744,889,4,0,1748,889,2637
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901008","Bibi Somaya Primary School","Karta Amir Mohammad Shaheed",2,"Reporting","New","no change",1284,67,29,0,10,0,0,21,7,1217,429,788,0,0,429,788,1217
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901009","Se Darak Boys Secondary School","Nahia 7",2,"Reporting","New","no change",858,59,26,0,1,0,0,26,6,799,498,301,0,0,498,301,799
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901010","Khalid Bin Walid Mosque","Nahia 7 Faqir Abad",4,"Reporting","New","no change",1446,57,37,0,5,0,0,9,6,1389,964,425,0,0,964,425,1389
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901011","Zakhel Khamdan School","Nahia 3",3,"Reporting","Old","no change",1485,47,24,0,9,0,0,9,5,1436,929,507,2,0,929,509,1438
