"province_code","candidate_id","voter_id","candidate_name_eng","candidate_id_corrected","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner","ballot_position","electorate"
"06","933568","933568"," Alhaj Muhammad Esa Akhlaqi","933568","Male","No","24","24","No","No",42,"General"
"06","5733608","5733608"," Mir Ahmad","5733608","Male","No","263","262","No","No",43,"General"
"06","5087446","5087446"," Muhammad Nasim Qasimi","5087446","Male","No","63","65","No","No",44,"General"
"06","2497806","2497806","Colonel Abdul Wali Toofan Taraki","2497806","Male","No","390","62","No","No",45,"General"
"06","4765960","4765960","Ajmal Sultani","4765960","Male","No","141","141","No","No",46,"General"
"06","7476851","7476851","Mamor Abdul Jabar Shelgaray","7476851","Male","Yes","1559","1552","No","No",47,"General"
"06","8948610","8948610"," Hekmatullah","8948610","Male","No","22","19","No","No",48,"General"
"06","8948618","8948618","Ahmad Sanjar Azad Zoy","8948618","Male","No","6","6","No","No",49,"General"
"06","8948616","8948616"," Faizullah Faizan","8948616","Male","No","2278","2267","No","No",50,"General"
"06","8948625","8948625","Shukrullah Haidari","8948625","Male","No","1666","1666","No","No",51,"General"
"06","5570801","5570801"," Ustad Faiz Jaghori","5570801","Male","No","3657","3656","No","No",52,"General"
"06","8948621","8948621","Hajji Zahira Ahmad Yar Maulayee","8948621","Female","Yes","598","597","No","No",53,"General"
"06","8948613","8948613"," Rahila Bibi Kubra Alamshahi","8948613","Female","Yes","1562","1561","No","No",54,"General"
"06","2710795","2710795","Abdul Qadir Wahidi","2710795","Male","Yes","169","169","No","No",55,"General"
"06","1438829","1438829"," Muhammad Arif Rezayee","1438829","Male","No","1730","1730","No","No",57,"General"
"06","8948632","8948632","Muhammad Sharif Nazari","8948632","Male","No","17","17","No","No",58,"General"
"06","9032594","9032594","Ustad Noori","9032594","Male","No","29","29","No","No",59,"General"
"06","13315149","13315149"," Ustad Faiz Raiesi","13315149","Male","No","950","950","No","No",60,"General"
"06","8948640","8948640"," Sikandar Qeyam","8948640","Male","No","1298","1298","No","No",61,"General"
"06","8948608","8948608"," Amir Muhammad Daftani Amir Harakat","8948608","Male","No","36","36","No","No",62,"General"
"06","8392741","8392741"," Dr. Ghulam Sakhi Malik Zada Rubati","8392741","Male","No","467","273","No","No",63,"General"
"06","8948615","8948615"," Ahmad Hussain Jaghori","8948615","Male","No","3532","3533","No","No",64,"General"
"06","1427155","1427155"," Hajji Muhammad Jan Rezayee","1427155","Male","No","2380","2379","No","No",65,"General"
"06","6693319","6693319","Fatima Mushtaq Sayed","6693319","Female","No","2787","2787","No","No",66,"General"
"06","8948622","8948622","Ustad Muhammad Ali Akhlaqi","8948622","Male","No","10078","9687","Yes","Yes",67,"General"
"06","13454317","13454317"," Muhammad Alam Akhlaqi","13454317","Male","No","5377","5377","No","No",68,"General"
"06","2864836","2864836"," Hussain Ali Shefayee","2864836","Male","No","1308","1308","No","No",69,"General"
"06","3281126","3281126"," Hajji Ghulam Naqeeb Jamuradwal","3281126","Male","No","274","261","No","No",70,"General"
"06","5414114","5414114","Hassan Riza Yusufi","5414114","Male","No","3237","3237","No","No",71,"General"
"06","12456703","12456703"," Eng. Qutb-u-din Taraki","12456703","Male","No","509","276","No","No",72,"General"
"06","2654101","2654101"," Aziz Agha","2654101","Male","No","64","64","No","No",73,"General"
"06","1124743","1124743"," Muhammad Asif Amini","1124743","Male","No","722","722","No","No",74,"General"
"06","8948605","8948605","Muhammad Ali Afzali","8948605","Male","No","53","53","No","No",75,"General"
"06","3228515","3228515","Muhammad Ali Alizada","3228515","Male","No","8498","8497","Yes","Yes",76,"General"
"06","961319","961319","Shamayel Nikzad Amiri","961319","Female","No","826","828","No","No",77,"General"
"06","8948624","8948624","Dr. Abdul Majeed Nasiri","8948624","Male","No","4033","4038","No","No",78,"General"
"06","8948609","8948609"," Khudadad Faqihi","8948609","Male","No","2987","2986","No","No",79,"General"
"06","8948611","8948611","Dr. Shah Jahan","8948611","Male","No","9209","9145","Yes","Yes",80,"General"
"06","8948603","8948603","Amina Mujahid","8948603","Female","No","2400","2394","No","No",81,"General"
"06","8948607","8948607","Muder Shawali Hotak","8948607","Male","No","24","24","No","No",82,"General"
"06","4820452","4820452","Dr. Abdul Ahmad Zahidi Nai Qalah","4820452","Male","No","551","551","No","No",83,"General"
"06","8948636","8948636","Eng. Abdul Hakeem Dalili","8948636","Male","No","3064","2834","No","No",84,"General"
"07","3064415","3064415","Hajji Muhammad Rahim Katawazai","3064415","Male","No","0","4598","Yes","No",1,"General"
"07","13419361","13419361","Gull Muhammad Wazeri","13419361","Male","No","561","560","No","No",2,"General"
"07","4774455","4774455","Nadir Khan Katawazai","4774455","Male","No","10691","10369","Yes","Yes",3,"General"
"07","3086953","3086953","Nadir Khan Suliman Khil","3086953","Male","No","687","681","No","No",4,"General"
"07","5552182","5552182","Muhammad Gul Zadran","5552182","Male","No","3155","2989","No","No",5,"General"
"07","3064408","3064408","Mah Khuban","3064408","Female","No","425","511","No","No",6,"General"
"07","5101356","5101356","Hajji Mullah Shah Muhammad","5101356","Male","No","1150","1241","No","No",7,"General"
"07","3064411","3064411","Dr. Khadijah","3064411","Female","No","965","966","No","No",8,"General"
"07","5101384","5101384","Alam Gul Kharoti","5101384","Male","No","1371","1452","No","No",9,"General"
"07","3064416","3064416","Suraya Akbari","3064416","Female","No","1318","1312","No","No",10,"General"
"07","5280150","5280150","Muhammad Nasir Khaliqyar","5280150","Male","No","1283","1206","No","No",11,"General"
"07","98512","98512","Najiya","98512","Female","No","2308","2163","Yes","Yes",12,"General"
"07","985041","98504","Abdul Ghafar Faizi Zadran","98504","Male","No","2025","2025","No","No",13,"General"
"07","5081160","5081160"," Diploma Eng. Muman Akbari","5081160","Male","No","1164","1094","No","No",14,"General"
"07","6586114","6586114","Sakhi Jan","6586114","Male","No","514","477","No","No",15,"General"
"07","3064409","3064409"," Zakem Khan","3064409","Male","No","2296","2290","No","No",16,"General"
"07","3064406","3064406"," Mahmood Khan Suliman Khil","3064406","Male","No","0","7604","Yes","No",17,"General"
"07","3064405","3064405"," Khalid Faroqi","3064405","Male","Yes","2393","2506","No","No",18,"General"
"07","3064412","3064412"," Gul Andama Dena","3064412","Female","No","189","187","No","No",19,"General"
"07","3064407","3064407"," Hajji Abdul Qadeer","3064407","Male","No","3880","3876","No","Yes",20,"General"
"07","3064404","3064404"," Gul Muhammad Guzai","3064404","Male","No","2976","3305","No","No",21,"General"
"07","98517","98517"," Sayed Ishaq Gailani","98517","Male","Yes","3975","4004","No","Yes",22,"General"
"08","5169827","5169827","Abdul Ghafoor Rawan","5169827","Male","No","543","543","No","No",1,"General"
"08","101670360","101670360","Zyarat Khan Ghafoorzai","101670360","Male","No","6","6","No","No",2,"General"
"08","5169815","5169815","Alhaj Dr. Gul Muhammad Din Muhammadi","5169815","Male","No","860","885","No","No",3,"General"
"08","5169813","5169813","Eng. Shir Gul Paktiawal","5169813","Male","No","3378","5423","Yes","No",4,"General"
"08","7111159","7111159","Colonel Hajji Malang","7111159","Male","No","876","876","No","No",5,"General"
"08","7220763","7220763","Alhaj Badshah Khan Zadran","7220763","Male","No","2715","2825","No","No",6,"General"
"08","7149348","7149348","Deedar Gul Bostani","7149348","Male","No","829","829","No","No",7,"General"
"08","5604738","5604738","Qazi Ghulam Nabi","5604738","Male","No","16","18","No","No",8,"General"
"08","5169806","5169806","Noor Muhammad Hikmat","5169806","Male","No","620","608","No","No",9,"General"
"08","5249245","5249245","Hajji Khawani Ahmadzai","5249245","Male","No","517","521","No","No",10,"General"
"08","5222104","5222104","Abdul Wali Sehi","5222104","Male","No","0","3047","No","No",11,"General"
"08","5080952","5080952","Alhaj Dr. Muhammada Jan Mangal","5080952","Male","No","1138","1140","No","No",12,"General"
"08","5169808","5169808"," Hajji Amanullah Zurmati","5169808","Male","No","179","274","No","No",13,"General"
"08","5169820","5169820","Dr. Sakhi Jan Mangal","5169820","Male","No","1573","2152","No","No",14,"General"
"08","5211732","5211732"," Mirza Khan Mangal","5211732","Male","No","310","310","No","No",15,"General"
"08","6350326","6350326"," Hajji Wali Zazai","6350326","Male","No","886","814","No","No",16,"General"
"08","5222195","5222195","Dina Gul Ghareebmal","5222195","Male","No","279","284","No","No",17,"General"
"08","5602609","5602609","Dr. Mujeeb‐ur‐ Rahman Samkanai","5602609","Male","No","4099","4099","No","Yes",18,"General"
"08","5169826","5169826","Omar Gul Muqbil","5169826","Male","No","728","733","No","No",19,"General"
"08","5169825","5169825"," Noor Ahmad Rishteenwal","5169825","Male","No","2934","3755","No","No",20,"General"
"08","6479354","6479354"," Kheyal Muhammad Ahmadzai","6479354","Male","No","2268","2662","No","No",21,"General"
"08","8187728","8187728","Janat Khan Mangal","8187728","Male","No","2424","2474","No","No",22,"General"
"08","5169819","5169819","Razia Sadat Mangal","5169819","Female","No","3610","3844","Yes","Yes",23,"General"
"08","8208752","8208752"," Mudir Muhammad Ullah Abid Mangal","8208752","Male","No","190","194","No","No",24,"General"
"08","7787021","7787021"," Shah Wali Mangal","7787021","Male","No","850","838","No","No",25,"General"
"08","5169802","5169802","Alhaj Nawab Mangal","5169802","Male","No","4654","4615","Yes","Yes",26,"General"
"08","5169824","5169824","Dr. Moieen Gul","5169824","Male","No","728","718","No","No",27,"General"
"08","5611016","5611016"," Sayed Rahman Ahmadzai","5611016","Male","No","2160","2273","No","No",28,"General"
"08","5666231","5266231","Neyaz Muhammad Ahmadzai","5266231","Male","No","1897","2087","No","No",29,"General"
"08","5273847","5273847"," Dr. Zekeria Mutmaien","5273847","Male","No","154","155","No","No",30,"General"
"08","5169812","5169812"," Abdullah Mujahid","5169812","Male","No","3133","2953","No","No",31,"General"
"08","5169816","5169816","Najeebullah Fitrat","5169816","Male","No","2055","2032","No","No",32,"General"
"08","5169807","5169807","Shareefa Zurmati","5169807","Female","Yes","2040","2302","No","No",33,"General"
"08","7533981","7533981","Hajji Sayed Wali Samkanai","7533981","Male","No","1784","1790","No","No",34,"General"
"08","5169805","5169805","Sardar Khan Zadran","5169805","Male","No","1552","1738","No","No",35,"General"
"08","3440409","3440409","Dr. Abdul Rahman Achak","3440409","Male","No","1517","1606","No","No",36,"General"
"08","5199601","5199601","Semen Akbari","5199601","Female","No","0","30","No","No",37,"General"
"08","8194454","8194454","Dr. Nazdana Paktiawal","8194454","Female","No","575","466","No","No",38,"General"
"08","55266681","5266681","Alhaj Muhammad Dawood Zazai","5266681","Male","Yes","3574","3572","No","No",39,"General"
"08","5169822","5169822"," Sofi Habib Khan","5169822","Male","No","229","248","No","No",40,"General"
"08","6613836","6613836","Diploma Eng. Dilawar Tutakhil","6613836","Male","No","3908","4217","Yes","No",41,"General"
"08","5169818","5169818","Baz Muhammad Majrumzai","5169818","Male","No","435","447","No","No",42,"General"
"08","5169810","5169810"," Alhaj Dr. Muhammad Sharif","5169810","Male","No","67","67","No","No",43,"General"
"08","7147668","7147668","Nazar Gul Pakteen Zazai","7147668","Male","No","2984","2933","No","No",44,"General"
"08","5169811","5169811","Kipthan Ekhlas","5169811","Male","No","1108","1217","No","No",45,"General"
"08","5169809","5169809","Muhammad Zahir Paktiawal","5169809","Male","No","11","12","No","No",46,"General"
"08","8660355","8660355","Military Expert  Colonel Muhammad Gul Miranay","8660355","Male","No","128","130","No","No",47,"General"
"08","3588395","3588395","Juma Noor","3588395","Male","No","9","9","No","No",48,"General"
"08","7787057","7787057","Dr. Bakhtar Amin Zai","7787057","Male","No","1417","1621","No","No",49,"General"
"08","5612233","5612233","Lieutenant General  Hai Gul Sulayman Khil","5612233","Male","No","0","148","No","No",50,"General"
"08","5169817","5169817","Muhammad Ibrahim Ghashtalay","5169817","Male","No","3925","3387","No","Yes",51,"General"
"08","5601243","5601243","Ustad Muhammad Javid Joshan","5601243","Male","No","634","634","No","No",52,"General"
"08","14233349","14233349","Rahmatullah Wahidyar","14233349","Male","No","664","593","No","No",53,"General"
"08","2653904","2653904","Eid Muhammad Rezayee Paktiawal","2653904","Male","No","512","513","No","No",54,"General"
"08","7787038","7787038","Dost Muhammad Khan Zadran","7787038","Male","Yes","166","167","No","No",55,"General"
"08","8186174","8186174","Habibullah Mastaan","8186174","Male","No","410","446","No","No",56,"General"
"08","5604487","5604487","Alhaj Gul Badsha Majeedi","5604487","Male","Yes","5917","6283","Yes","Yes",57,"General"
"08","5169821","5169821","Haleema Paktianai","5169821","Female","No","418","439","No","No",58,"General"
"09","7023606","7023606","Homayoon","7023606","Male","No","2839","3523","Yes","Yes",1,"General"
"09","6810502","6810502","Akhtar Jan Khpulwak Mangal","6810502","Male","No","186","214","No","No",2,"General"
"09","6808811","6808811","Fida Muhammad Dagarwal","6808811","Male","No","552","596","No","No",3,"General"
"09","7023611","7023611","Sahira Sharif","7023611","Female","Yes","2110","2299","Yes","Yes",4,"General"
"09","4806503","4806503","Alhaj Gull Qasim Jahadyar","4806503","Male","No","593","523","No","No",5,"General"
"09","7027701","7027701","Hajji Muhammad Sargand","7027701","Male","No","191","191","No","No",6,"General"
"09","7023624","7023624","Hajji Noor Wali Jan","7023624","Male","No","321","389","No","No",7,"General"
"09","7023604","7023604","Abdul Rashed Mangal","7023604","Male","No","320","340","No","No",8,"General"
"09","7647395","7647395","Leyaqatullah Babakarkhil","7647395","Male","Yes","2176","3225","Yes","Yes",9,"General"
"09","5006779","5006779","Alhaj Qad Alam Miakhil","5006779","Male","No","81","80","No","No",10,"General"
"09","4283506","4283506","Alhaj Maulawi Sardar Zadran","4283506","Male","No","128","161","No","No",11,"General"
"09","13833760","13833760","Kamal Nasir Usoli","13833760","Male","No","4921","6568","Yes","Yes",12,"General"
"09","5272368","5272368"," Alhaj Zahidullah Zahid","5272368","Male","No","48","102","No","No",13,"General"
"09","9166501","9166501"," Nawab Amirzai","9166501","Male","No","680","795","No","No",14,"General"
"09","7023620","7023620","Hajji Khan Zaman Sabarai","7023620","Male","No","10","11","No","No",15,"General"
"09","7023608","7023608"," Wakil Mangal","7023608","Male","No","868","964","No","No",16,"General"
"09","7023607","7023607"," Raz Khan","7023607","Male","No","415","428","No","No",17,"General"
"09","11278622","11278622","Ghazi Nawaz","11278622","Male","No","1037","1052","No","No",18,"General"
"09","9166508","9166508"," Ghafar Muhammad","9166508","Male","No","18","20","No","No",19,"General"
"09","2823707","2823707"," Dr. Muhammad Rahman","2823707","Male","No","74","76","No","No",20,"General"
"09","100614677","100614677","Alhaj Dawoud Khan Shahedzoi","100614677","Male","No","671","736","No","No",21,"General"
"09","5006794","5006794","Muhammad Yusuf Shah","5006794","Male","No","332","344","No","No",22,"General"
