"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"29","FARYAB","2902","PASHTONKOT","PASHTONKOT","NO","2902059","Gadai Qala Boys School","Gadai Qala",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","FARYAB","2903","KHWAJA SABZPOSH","KHWAJA SABZPOSH","NO","2903071","Deh Naw Boys High School Building","Deh Naw",NA,NA,"NO","NO","no change","Old",791,141,48,0,7,0,69,4,13,650,375,275,0,0,375,275,650
"29","FARYAB","2903","KHWAJA SABZPOSH","KHWAJA SABZPOSH","NO","2903072","Badghisy Girls High School","Badghisy",NA,NA,"NO","NO","no change","Old",1074,45,24,0,11,0,0,2,8,1028,571,457,1,0,572,457,1029
"29","FARYAB","2904","ALMAR","ALMAR","NO","2904085","Chaghatak Jami Mosque","Chaghatak",NA,NA,"NO","NO","no change","Old",750,22,6,0,2,0,0,8,6,728,450,278,0,0,450,278,728
"29","FARYAB","2904","ALMAR","ALMAR","NO","2904086","Shaheed Alauddin Girls High School","Khodaymat Village",0,3,"NO","YES","no change","Relocated",2442,67,22,0,11,0,0,12,22,2375,1376,999,0,0,1376,999,2375
"29","FARYAB","2904","ALMAR","ALMAR","NO","2904088","Jalgaldy Jami Mosque","Jalgaldy",NA,NA,"NO","NO","no change","New",3486,88,17,1,28,0,0,5,37,3395,1742,1653,3,0,1743,1655,3398
"29","FARYAB","2904","ALMAR","ALMAR","NO","2904089","Haji Saeed Ahmad Jami Mosque","Bokhar Qala",NA,NA,"NO","NO","no change","Old",3126,142,17,0,25,0,0,15,85,2983,1961,1022,1,0,1962,1022,2984
"29","FARYAB","2905","BELCHERAGH","BELCHERAGH","NO","2905096","Taghlams Boys School","Taghlams",NA,NA,"NO","NO","no change","Old",4200,244,41,0,29,0,0,5,169,3954,2274,1680,2,0,2275,1681,3956
"29","FARYAB","2905","BELCHERAGH","BELCHERAGH","NO","2905104","Charamgari Boys Secondary School","Charamgari",NA,NA,"NO","NO","no change","New",4200,140,26,0,15,0,0,7,92,4058,2330,1728,2,0,2330,1730,4060
"29","FARYAB","2905","BELCHERAGH","BELCHERAGH","NO","2905105","Markaz Balcharagh Madrasa","Balcharagh",NA,NA,"NO","NO","no change","Old",2982,151,70,0,23,0,0,7,51,2831,1613,1218,0,0,1613,1218,2831
"29","FARYAB","2905","BELCHERAGH","BELCHERAGH","NO","2905106","Kenqol Boys and Girls Secondary School","Kenqol",NA,NA,"NO","NO","no change","New",3688,117,19,0,26,0,0,3,69,3570,1745,1825,1,0,1746,1825,3571
"29","FARYAB","2906","SHIRINTAGAB","SHIRINTAGAB","NO","2906115","Qazi Qeshlaq Mosque","Qazi Qeshlaq",NA,NA,"NO","NO","no change","New",744,51,2,0,18,0,0,27,4,693,237,456,0,0,237,456,693
"29","FARYAB","2906","SHIRINTAGAB","SHIRINTAGAB","NO","2906116","Koh Sayaad Girls High School","Koh Sayad Village",NA,NA,"NO","NO","no change","Old",1380,163,14,0,41,0,0,88,20,1217,616,601,0,0,616,601,1217
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907125","Sayad Borghan Jami Mosque","Sayad Borghan",NA,NA,"NO","NO","no change","Not Assessed",1098,70,25,0,13,0,0,1,31,1020,517,503,8,0,524,504,1028
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907128","Khwaja Tabjaq School","Khwaja Tabjaq",NA,NA,"NO","NO","no change","Not Assessed",3174,70,4,0,33,0,0,3,30,3104,1925,1179,0,0,1925,1179,3104
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907129","Sawr Jami Mosque","Sawr",NA,NA,"NO","NO","no change","Old",960,42,16,0,11,0,0,2,13,918,555,363,0,0,555,363,918
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907139","Berka Jami Mosque","Beraka",NA,NA,"NO","NO","no change","Old",2178,80,11,0,13,0,0,17,39,2075,1140,935,23,0,1161,937,2098
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907141","Zoriha Primary School","Zoriha",NA,NA,"NO","NO","no change","Old",4350,103,14,0,26,0,0,3,60,4244,2375,1869,3,0,2375,1872,4247
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907143","Chechakto Primary School","Chechakto",NA,NA,"NO","NO","no change","Old",2268,46,12,0,13,0,0,0,21,2222,1881,341,0,0,1881,341,2222
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907150","Charshamba Uzbakia Mosque","Charshamba Uzbakia Village",NA,NA,"NO","NO","no change","Not Assessed",3960,95,11,0,22,0,0,4,58,3865,2102,1763,0,0,2102,1763,3865
"29","FARYAB","2907","QAYSAR","QAYSAR","NO","2907151","Hazara Qala Chalgazi Boys Primary School","Hazara Qala",NA,NA,"NO","NO","no change","Old",2796,52,7,0,12,0,0,1,32,2744,2153,591,0,0,2153,591,2744
"29","FARYAB","2908","GURZIWAN","GURZIWAN","NO","2908167","Qala Tardi Girls Primary School","Qala Tordi",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911202","Yosof Mirzayee Girls School","Yosof Mirzayee",NA,NA,"NO","NO","no change","Old",1608,48,27,0,7,0,0,2,12,1559,678,881,1,0,678,882,1560
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911203","Aalti Bolak Boys and Girls High School","Aalti Bolak Payan",NA,NA,"NO","NO","no change","New",1734,86,68,0,8,0,0,1,9,1646,818,828,2,0,819,829,1648
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911204","Qechaq Secondary School","Qechaq",NA,NA,"NO","NO","no change","Old",708,47,33,0,7,0,0,0,7,661,291,370,0,0,291,370,661
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911205","Aalti Bolak Girls High School","Aalti Bolak ",NA,NA,"NO","NO","no change","Old",420,56,27,0,20,0,0,0,9,364,0,364,0,0,0,364,364
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911206","Aalti Bolak Bala Primary School","Aalti Bolak Bala",NA,NA,"NO","NO","no change","New",1032,48,36,0,0,0,0,1,11,984,383,601,0,0,383,601,984
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911208","Yaka Toot Primary School","Yaka Toot",NA,NA,"NO","NO","no change","New",1184,46,24,0,10,0,0,1,11,1138,449,689,0,0,449,689,1138
"29","FARYAB","2911","QARAMQUL","QARAMQUL","NO","2911209","Sarban Secondary School","Sarband",NA,NA,"NO","NO","no change","Relocated",306,23,20,0,0,0,0,0,3,283,111,172,0,0,111,172,283
"29","FARYAB","2912","QURGHAN","QURGHAN","NO","2912218","Mir Abad Boys High School","Mir Abad",2,0,"YES","NO","no change","Old",690,29,6,0,2,0,0,0,21,660,0,660,1,0,0,661,661
"30","HELMAND","3004","NAHR SARAJ","NAHR SARAJ","NO","3004094","Saminar School","Dashte Saminar",NA,NA,"NO","NO","no change","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","HELMAND","3004","NAHR SARAJ","NAHR SARAJ","NO","3004095","Abazan School","Abazan School",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3101","QALAE NAW","QALAE NAW","YES","3101011","Nadami School"," Nadami",NA,NA,"NO","NO","no change","Old",340,72,22,0,2,0,0,43,5,268,232,36,0,0,232,36,268
"31","BADGHIS","3101","QALAE NAW","QALAE NAW","YES","3101015","Laman High School"," Laman",NA,NA,"NO","NO","no change","Old",774,124,24,0,4,0,0,89,7,650,517,133,0,0,517,133,650
"31","BADGHIS","3103","MUQUR","MUQUR","NO","3103061","Zad Ali High School"," Zad Ali",NA,NA,"NO","NO","no change","Old",22,6,4,0,1,0,0,1,0,16,16,0,0,0,16,0,16
"31","BADGHIS","3103","MUQUR","MUQUR","NO","3103069","Sanjeetak village School"," Sanjeetak",1,0,"YES","NO","no change","Old",1091,241,78,0,2,0,0,160,1,849,355,494,1,0,356,494,850
"31","BADGHIS","3104","QADEES","QADEES","NO","3104104","Zyarat village Jame Mosque"," Zyarat",NA,NA,"NO","NO","no change","Old",642,99,17,0,3,0,0,77,2,543,495,48,0,0,495,48,543
"31","BADGHIS","3106","JAWAND","JAWAND","NO","3106160","Ghu Kalan village Mosque","Ghu Kalan ",NA,NA,"NO","NO","no change","Old",742,137,7,0,35,0,0,79,16,602,438,164,3,0,441,164,605
"31","BADGHIS","3106","JAWAND","JAWAND","NO","3106161","Kazak village Mosque","Kazak",NA,NA,"NO","NO","no change","Old",1139,151,3,0,5,0,0,133,10,988,517,471,0,0,517,471,988
"31","BADGHIS","3106","JAWAND","JAWAND","NO","3106183","Aab Khor School","Aab Khor ",NA,NA,"NO","NO","no change","Not Assessed",1778,279,8,0,44,0,0,205,22,1497,1004,493,2,0,1006,493,1499
"31","BADGHIS","3106","JAWAND","JAWAND","NO","3106186","Khameen School","Khameen",NA,NA,"NO","NO","no change","Not Assessed",2204,302,0,0,31,0,0,248,23,1901,1041,860,1,0,1041,861,1902
"31","BADGHIS","3107","GHORMACH","GHORMACH","NO","3107193","Aabgarmak","Aabgarmak",NA,NA,"NO","NO","no change","Not Assessed",4808,3136,23,0,1573,0,0,330,1210,1609,1208,401,63,0,1270,402,1672
"31","BADGHIS","3107","GHORMACH","GHORMACH","NO","3107195","Pabtu village Mosque","Pabtu ",NA,NA,"NO","NO","no change","Not Assessed",3617,2081,21,0,1317,0,0,173,570,1516,1062,454,20,0,1071,465,1536
"31","BADGHIS","3107","GHORMACH","GHORMACH","NO","3107196","Maktab Markaz (Center School)","Ghormach",NA,NA,"NO","NO","no change","Not Assessed",5378,3284,29,0,1779,0,0,236,1240,1797,1498,299,297,0,1723,371,2094
"32","HERAT","3207","KUSHK","KUSHK","NO","3207199","Khalifa Rahmat School ","Khalifa Rahmat village ",NA,NA,"NO","NO","no change","Old",1086,62,18,0,2,0,0,35,7,1024,551,473,0,0,551,473,1024
"32","HERAT","3207","KUSHK","KUSHK","NO","3207200","Jafar Baig Kawdani School ","Jafar Baig Kawdani village ",NA,NA,"NO","NO","no change","Old",346,17,6,0,1,0,0,7,3,329,197,132,0,0,197,132,329
"32","HERAT","3207","KUSHK","KUSHK","NO","3207202","Khwajah Noor School","Khwajah Noor village ",NA,NA,"NO","NO","no change","Old",1754,83,10,0,17,0,0,43,13,1652,916,736,19,0,925,746,1671
"32","HERAT","3207","KUSHK","KUSHK","NO","3207204","Lak Lak Khanah School","Lak Lak Khanah ",NA,NA,"NO","NO","no change","Old",536,28,10,0,2,0,0,13,3,508,282,226,0,0,282,226,508
"32","HERAT","3207","KUSHK","KUSHK","NO","3207213","Yaka Toot School","Yaka Toot village ",NA,NA,"NO","NO","no change","Not Assessed",1415,69,17,0,14,0,0,31,7,1317,762,555,29,0,780,566,1346
"32","HERAT","3207","KUSHK","KUSHK","NO","3207227","Alaf Haji Abdul Ahad School","Alaf Haji Abdul Ahad ",NA,NA,"NO","NO","no change","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HERAT","3207","KUSHK","KUSHK","NO","3207229","Khwajah Sabz Posh School","Khwajah Sabz Posh ",NA,NA,"NO","NO","no change","Old",458,22,9,0,2,0,0,7,4,436,398,38,0,0,398,38,436
"32","HERAT","3208","GULRAN","GULRAN","NO","3208254","Asyab Dew Mosque","Asyab Dew village ",NA,NA,"NO","NO","no change","Not Assessed",484,36,12,0,14,0,0,3,7,448,237,211,0,0,237,211,448
"32","HERAT","3208","GULRAN","GULRAN","NO","3208256","Zerah Gai Kalan School","Zerah Gai Kalan ",NA,NA,"NO","NO","no change","Old",762,37,15,0,0,0,0,10,12,724,456,268,1,0,457,268,725
"32","HERAT","3208","GULRAN","GULRAN","NO","3208258","Buzan Ulya School","Buzan ",NA,NA,"NO","NO","no change","Relocated",449,48,29,0,3,0,0,13,3,401,244,157,0,0,244,157,401
"32","HERAT","3208","GULRAN","GULRAN","NO","3208260","Shakar Aab School","Shakar Aab ",NA,NA,"NO","NO","no change","Relocated",137,14,9,0,0,0,0,2,3,123,49,74,0,0,49,74,123
"32","HERAT","3208","GULRAN","GULRAN","NO","3208262","Sang Kotal Afzal School","Sang Kotal Afzal ",NA,NA,"NO","NO","no change","Relocated",560,60,9,0,2,0,0,42,7,500,344,156,0,0,344,156,500
"32","HERAT","3208","GULRAN","GULRAN","NO","3208263","Khwaja Mohammad Shor Aab Mosque","Khwaja Mohammad Shor Aab",NA,NA,"NO","NO","no change","Not Assessed",651,56,3,0,3,0,0,44,6,594,314,280,1,0,314,281,595
"32","HERAT","3209","ADRASKAN","ADRASKAN","NO","3209272","Qalla Kharchan Primary School","Kharchan village",NA,NA,"NO","NO","no change","Old",90,14,5,0,3,0,0,3,3,76,35,41,0,0,35,41,76
"32","HERAT","3211","GHORYAN","GHORYAN","NO","3211327","Sabol Jame Mosque","Sabol village ",6,0,"YES","NO","no change","Old",3024,110,87,0,10,0,0,7,6,2912,1486,1426,2,0,1487,1427,2914
"32","HERAT","3212","OBI","OBI","NO","3212342","Koyan village Mosque","Koyan village ",NA,NA,"NO","NO","no change","New",957,44,15,0,8,0,0,14,7,913,711,202,0,0,711,202,913
"32","HERAT","3214","SHEENDND","SHEENDND","NO","3214389","Abdullah Khan Mosque","Deh Mirza Qaem",2,0,"YES","NO","no change","Old",102,8,6,0,0,0,0,0,2,94,85,9,0,0,85,9,94
"32","HERAT","3215","FARSI","FARSI","NO","3215392","Haji Bagh Mosque","Haji Bagh ",NA,NA,"NO","NO","no change","Not Assessed",846,31,4,0,6,0,0,7,14,815,576,239,0,0,576,239,815
"32","HERAT","3215","FARSI","FARSI","NO","3215393","Community Development Council building","Pai Hesar",NA,NA,"NO","NO","no change","Not Assessed",1512,107,29,0,16,0,0,18,44,1405,1106,299,0,0,1106,299,1405
"32","HERAT","3215","FARSI","FARSI","NO","3215396","Community Development Council building","Safedan village",NA,NA,"NO","NO","no change","Not Assessed",594,56,7,0,9,0,0,1,39,538,0,538,0,0,0,538,538
"32","HERAT","3216","CHISHT SHAREF","CHISHT SHAREF","NO","3216404","Aarwej School","Aarwej ",2,0,"YES","NO","no change","Old",636,15,6,0,4,0,0,0,5,621,324,297,0,0,324,297,621
"33","FARAH","3301","FARAH","FARAH","YES","3301035","Raj Boys High School","Raj ",NA,NA,"NO","NO","no change","Old",24,7,5,0,0,0,0,0,2,17,13,4,0,0,13,4,17
"33","FARAH","3301","FARAH","FARAH","YES","3301036","Genahkan Boys High School","Genahkan ",NA,NA,"NO","NO","no change","Old",872,61,21,0,4,0,0,29,7,811,454,357,0,0,454,357,811
"33","FARAH","3306","BALABLOK","BALABLOK","NO","3306109","Du Rahi Mosque","Du Rahi ",NA,NA,"NO","NO","no change","New",1090,116,0,0,1,0,0,113,2,974,974,0,0,0,974,0,974
"33","FARAH","3306","BALABLOK","BALABLOK","NO","3306123","Nawabad Primary School","Nawabad ",NA,NA,"NO","NO","no change","New",596,65,3,0,2,0,0,60,0,531,531,0,0,0,531,0,531
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311188","Qaryah Wal village School","Qaryah Wal ",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311189","Nar Ghar Primary School","Nar Ghar ",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311190","Arghaman School","Arghaman ",NA,NA,"NO","NO","no change","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311191","Rubat Larwand Primary School ","Rubat Larwand ",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311192","Deh Turkan Mosque","Deh Turkan ",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311206","Kamarak Bala Mosque","Kamarak Bala",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","FARAH","3311","PURCHAMAN","PURCHAMAN","NO","3311224","Barfshar Mosque","Barfshar ",NA,NA,"NO","NO","no change","Old",45,3,2,0,0,0,0,1,0,42,42,0,0,0,42,0,42
