"results_status","province_code","district_code","pc_code","reporting_results"
"PRELIMINARY","08","0807","0807082","YES"
"FINAL","08","0807","0807083","YES"
"PRELIMINARY","08","0807","0807083","YES"
"FINAL","08","0807","0807084","NO"
"PRELIMINARY","08","0807","0807084","NO"
"FINAL","08","0808","0808085","YES"
"PRELIMINARY","08","0808","0808085","YES"
"FINAL","08","0808","0808086","YES"
"PRELIMINARY","08","0808","0808086","YES"
"FINAL","08","0808","0808087","YES"
"PRELIMINARY","08","0808","0808087","YES"
"FINAL","08","0808","0808088","YES"
"PRELIMINARY","08","0808","0808088","YES"
"FINAL","08","0808","0808089","YES"
"PRELIMINARY","08","0808","0808089","YES"
"FINAL","08","0808","0808090","YES"
"PRELIMINARY","08","0808","0808090","YES"
"FINAL","08","0808","0808091","YES"
"PRELIMINARY","08","0808","0808091","YES"
"FINAL","08","0808","0808092","YES"
"PRELIMINARY","08","0808","0808092","YES"
"FINAL","08","0808","0808093","YES"
"PRELIMINARY","08","0808","0808093","YES"
"FINAL","08","0808","0808094","YES"
"PRELIMINARY","08","0808","0808094","YES"
"FINAL","08","0808","0808095","YES"
"PRELIMINARY","08","0808","0808095","YES"
"FINAL","08","0808","0808096","YES"
"PRELIMINARY","08","0808","0808096","YES"
"FINAL","08","0808","0808097","YES"
"PRELIMINARY","08","0808","0808097","YES"
"FINAL","09","0901","0901001","NO"
"PRELIMINARY","09","0901","0901001","NO"
"FINAL","09","0901","0901002","YES"
"PRELIMINARY","09","0901","0901002","YES"
"FINAL","09","0901","0901003","YES"
"PRELIMINARY","09","0901","0901003","YES"
"FINAL","09","0901","0901004","YES"
"PRELIMINARY","09","0901","0901004","YES"
"FINAL","09","0901","0901005","YES"
"PRELIMINARY","09","0901","0901005","YES"
"FINAL","09","0901","0901006","YES"
"PRELIMINARY","09","0901","0901006","YES"
"FINAL","09","0901","0901007","YES"
"PRELIMINARY","09","0901","0901007","YES"
"FINAL","09","0901","0901008","YES"
"PRELIMINARY","09","0901","0901008","YES"
"FINAL","09","0901","0901009","YES"
"PRELIMINARY","09","0901","0901009","YES"
"FINAL","09","0901","0901010","YES"
"PRELIMINARY","09","0901","0901010","YES"
"FINAL","09","0901","0901011","YES"
"PRELIMINARY","09","0901","0901011","YES"
"FINAL","09","0901","0901012","YES"
"PRELIMINARY","09","0901","0901012","YES"
"FINAL","09","0901","0901013","YES"
"PRELIMINARY","09","0901","0901013","YES"
"FINAL","09","0901","0901014","YES"
"PRELIMINARY","09","0901","0901014","YES"
"FINAL","09","0901","0901015","YES"
"PRELIMINARY","09","0901","0901015","YES"
"FINAL","09","0901","0901016","YES"
"PRELIMINARY","09","0901","0901016","YES"
"FINAL","09","0901","0901017","NO"
"PRELIMINARY","09","0901","0901017","NO"
"FINAL","09","0901","0901018","YES"
"PRELIMINARY","09","0901","0901018","YES"
"FINAL","09","0901","0901019","NO"
"PRELIMINARY","09","0901","0901019","NO"
"FINAL","09","0901","0901020","NO"
"PRELIMINARY","09","0901","0901020","NO"
"FINAL","09","0901","0901021","NO"
"PRELIMINARY","09","0901","0901021","NO"
"FINAL","09","0901","0901022","YES"
"PRELIMINARY","09","0901","0901022","YES"
"FINAL","09","0901","0901023","YES"
"PRELIMINARY","09","0901","0901023","YES"
"FINAL","09","0901","0901024","NO"
"PRELIMINARY","09","0901","0901024","NO"
"FINAL","09","0901","0901025","YES"
"PRELIMINARY","09","0901","0901025","YES"
"FINAL","09","0901","0901026","NO"
"PRELIMINARY","09","0901","0901026","NO"
"FINAL","09","0901","0901027","NO"
"PRELIMINARY","09","0901","0901027","NO"
"FINAL","09","0901","0901028","NO"
"PRELIMINARY","09","0901","0901028","NO"
"FINAL","09","0901","0901029","NO"
"PRELIMINARY","09","0901","0901029","NO"
"FINAL","09","0901","0901030","NO"
"PRELIMINARY","09","0901","0901030","NO"
"FINAL","09","0901","0901031","NO"
"PRELIMINARY","09","0901","0901031","NO"
"FINAL","09","0901","0901032","NO"
"PRELIMINARY","09","0901","0901032","NO"
"FINAL","09","0901","0901033","NO"
"PRELIMINARY","09","0901","0901033","NO"
"FINAL","09","0901","0901034","NO"
"PRELIMINARY","09","0901","0901034","NO"
"FINAL","09","0901","0901035","NO"
"PRELIMINARY","09","0901","0901035","NO"
"FINAL","09","0901","0901036","NO"
"PRELIMINARY","09","0901","0901036","NO"
"FINAL","09","0901","0901037","NO"
"PRELIMINARY","09","0901","0901037","NO"
"FINAL","09","0901","0901038","NO"
"PRELIMINARY","09","0901","0901038","NO"
"FINAL","09","0901","0901039","NO"
"PRELIMINARY","09","0901","0901039","NO"
"FINAL","09","0901","0901040","NO"
"PRELIMINARY","09","0901","0901040","NO"
"FINAL","09","0901","0901041","NO"
"PRELIMINARY","09","0901","0901041","NO"
"FINAL","09","0901","0901042","NO"
"PRELIMINARY","09","0901","0901042","NO"
"FINAL","09","0901","0901043","NO"
"PRELIMINARY","09","0901","0901043","NO"
"FINAL","09","0902","0902044","NO"
"PRELIMINARY","09","0902","0902044","NO"
"FINAL","09","0902","0902045","NO"
"PRELIMINARY","09","0902","0902045","NO"
"FINAL","09","0902","0902046","NO"
"PRELIMINARY","09","0902","0902046","NO"
"FINAL","09","0902","0902047","NO"
"PRELIMINARY","09","0902","0902047","NO"
"FINAL","09","0902","0902048","NO"
"PRELIMINARY","09","0902","0902048","NO"
"FINAL","09","0902","0902049","NO"
"PRELIMINARY","09","0902","0902049","NO"
"FINAL","09","0902","0902050","NO"
"PRELIMINARY","09","0902","0902050","NO"
"FINAL","09","0902","0902051","NO"
"PRELIMINARY","09","0902","0902051","NO"
"FINAL","09","0902","0902052","NO"
"PRELIMINARY","09","0902","0902052","NO"
"FINAL","09","0902","0902053","NO"
"PRELIMINARY","09","0902","0902053","NO"
"FINAL","09","0902","0902054","NO"
"PRELIMINARY","09","0902","0902054","NO"
"FINAL","09","0902","0902055","NO"
"PRELIMINARY","09","0902","0902055","NO"
"FINAL","09","0902","0902056","NO"
"PRELIMINARY","09","0902","0902056","NO"
"FINAL","09","0902","0902057","NO"
"PRELIMINARY","09","0902","0902057","NO"
"FINAL","09","0902","0902058","NO"
"PRELIMINARY","09","0902","0902058","NO"
"FINAL","09","0902","0902059","NO"
"PRELIMINARY","09","0902","0902059","NO"
"FINAL","09","0902","0902060","NO"
"PRELIMINARY","09","0902","0902060","NO"
"FINAL","09","0902","0902061","NO"
"PRELIMINARY","09","0902","0902061","NO"
"FINAL","09","0902","0902062","NO"
"PRELIMINARY","09","0902","0902062","NO"
"FINAL","09","0902","0902063","NO"
"PRELIMINARY","09","0902","0902063","NO"
"FINAL","09","0902","0902064","NO"
"PRELIMINARY","09","0902","0902064","NO"
"FINAL","09","0902","0902065","NO"
"PRELIMINARY","09","0902","0902065","NO"
"FINAL","09","0902","0902066","NO"
"PRELIMINARY","09","0902","0902066","NO"
"FINAL","09","0903","0903067","YES"
"PRELIMINARY","09","0903","0903067","YES"
"FINAL","09","0903","0903068","NO"
"PRELIMINARY","09","0903","0903068","NO"
"FINAL","09","0903","0903069","YES"
"PRELIMINARY","09","0903","0903069","YES"
"FINAL","09","0903","0903070","YES"
"PRELIMINARY","09","0903","0903070","YES"
"FINAL","09","0903","0903071","YES"
"PRELIMINARY","09","0903","0903071","YES"
"FINAL","09","0903","0903072","YES"
"PRELIMINARY","09","0903","0903072","YES"
"FINAL","09","0903","0903073","YES"
"PRELIMINARY","09","0903","0903073","YES"
"FINAL","09","0903","0903074","YES"
"PRELIMINARY","09","0903","0903074","YES"
"FINAL","09","0903","0903075","YES"
"PRELIMINARY","09","0903","0903075","YES"
"FINAL","09","0903","0903076","YES"
"PRELIMINARY","09","0903","0903076","YES"
"FINAL","09","0903","0903077","YES"
"PRELIMINARY","09","0903","0903077","YES"
"FINAL","09","0903","0903078","YES"
"PRELIMINARY","09","0903","0903078","YES"
"FINAL","09","0903","0903079","YES"
"PRELIMINARY","09","0903","0903079","YES"
"FINAL","09","0903","0903080","YES"
"PRELIMINARY","09","0903","0903080","YES"
"FINAL","09","0903","0903081","NO"
"PRELIMINARY","09","0903","0903081","NO"
"FINAL","09","0903","0903082","NO"
"PRELIMINARY","09","0903","0903082","NO"
"FINAL","09","0903","0903083","NO"
"PRELIMINARY","09","0903","0903083","NO"
"FINAL","09","0903","0903084","NO"
"PRELIMINARY","09","0903","0903084","NO"
"FINAL","09","0903","0903085","NO"
"PRELIMINARY","09","0903","0903085","NO"
"FINAL","09","0903","0903086","NO"
"PRELIMINARY","09","0903","0903086","NO"
"FINAL","09","0903","0903087","NO"
"PRELIMINARY","09","0903","0903087","NO"
"FINAL","09","0903","0903088","YES"
"PRELIMINARY","09","0903","0903088","YES"
"FINAL","09","0903","0903089","NO"
"PRELIMINARY","09","0903","0903089","NO"
"FINAL","09","0903","0903090","YES"
"PRELIMINARY","09","0903","0903090","YES"
"FINAL","09","0904","0904091","YES"
"PRELIMINARY","09","0904","0904091","YES"
"FINAL","09","0904","0904092","YES"
"PRELIMINARY","09","0904","0904092","YES"
"FINAL","09","0904","0904093","YES"
"PRELIMINARY","09","0904","0904093","YES"
"FINAL","09","0904","0904094","YES"
"PRELIMINARY","09","0904","0904094","YES"
"FINAL","09","0904","0904095","YES"
"PRELIMINARY","09","0904","0904095","YES"
"FINAL","09","0904","0904096","YES"
"PRELIMINARY","09","0904","0904096","YES"
"FINAL","09","0904","0904097","YES"
"PRELIMINARY","09","0904","0904097","YES"
"FINAL","09","0904","0904098","YES"
"PRELIMINARY","09","0904","0904098","YES"
"FINAL","09","0904","0904099","YES"
"PRELIMINARY","09","0904","0904099","YES"
"FINAL","09","0904","0904100","NO"
"PRELIMINARY","09","0904","0904100","NO"
"FINAL","09","0904","0904101","YES"
"PRELIMINARY","09","0904","0904101","YES"
"FINAL","09","0904","0904102","YES"
"PRELIMINARY","09","0904","0904102","YES"
"FINAL","09","0904","0904103","YES"
"PRELIMINARY","09","0904","0904103","YES"
"FINAL","09","0904","0904104","YES"
"PRELIMINARY","09","0904","0904104","YES"
"FINAL","09","0904","0904105","YES"
"PRELIMINARY","09","0904","0904105","YES"
"FINAL","09","0904","0904106","YES"
"PRELIMINARY","09","0904","0904106","YES"
"FINAL","09","0904","0904107","NO"
"PRELIMINARY","09","0904","0904107","NO"
"FINAL","09","0904","0904108","NO"
"PRELIMINARY","09","0904","0904108","NO"
"FINAL","09","0904","0904109","NO"
"PRELIMINARY","09","0904","0904109","NO"
"FINAL","09","0904","0904110","NO"
"PRELIMINARY","09","0904","0904110","NO"
"FINAL","09","0904","0904111","NO"
"PRELIMINARY","09","0904","0904111","NO"
"FINAL","09","0904","0904112","NO"
"PRELIMINARY","09","0904","0904112","NO"
"FINAL","09","0904","0904113","YES"
"PRELIMINARY","09","0904","0904113","YES"
"FINAL","09","0904","0904114","YES"
"PRELIMINARY","09","0904","0904114","YES"
"FINAL","09","0904","0904115","YES"
"PRELIMINARY","09","0904","0904115","YES"
"FINAL","09","0904","0904116","NO"
"PRELIMINARY","09","0904","0904116","NO"
"FINAL","09","0904","0904117","YES"
"PRELIMINARY","09","0904","0904117","YES"
"FINAL","09","0905","0905118","YES"
"PRELIMINARY","09","0905","0905118","YES"
"FINAL","09","0905","0905119","YES"
"PRELIMINARY","09","0905","0905119","YES"
"FINAL","09","0905","0905120","YES"
"PRELIMINARY","09","0905","0905120","YES"
"FINAL","09","0905","0905121","YES"
"PRELIMINARY","09","0905","0905121","YES"
"FINAL","09","0905","0905122","YES"
"PRELIMINARY","09","0905","0905122","YES"
"FINAL","09","0905","0905123","YES"
"PRELIMINARY","09","0905","0905123","YES"
"FINAL","09","0905","0905124","YES"
"PRELIMINARY","09","0905","0905124","YES"
"FINAL","09","0905","0905125","YES"
"PRELIMINARY","09","0905","0905125","YES"
"FINAL","09","0905","0905126","YES"
"PRELIMINARY","09","0905","0905126","YES"
"FINAL","09","0905","0905127","YES"
"PRELIMINARY","09","0905","0905127","YES"
"FINAL","09","0905","0905128","YES"
"PRELIMINARY","09","0905","0905128","YES"
"FINAL","09","0905","0905129","YES"
"PRELIMINARY","09","0905","0905129","YES"
"FINAL","09","0905","0905130","NO"
"PRELIMINARY","09","0905","0905130","NO"
"FINAL","09","0905","0905131","NO"
"PRELIMINARY","09","0905","0905131","NO"
"FINAL","09","0905","0905132","YES"
"PRELIMINARY","09","0905","0905132","YES"
"FINAL","09","0905","0905133","YES"
"PRELIMINARY","09","0905","0905133","YES"
"FINAL","09","0905","0905134","NO"
"PRELIMINARY","09","0905","0905134","NO"
"FINAL","09","0905","0905135","YES"
"PRELIMINARY","09","0905","0905135","YES"
"FINAL","09","0905","0905136","YES"
"PRELIMINARY","09","0905","0905136","YES"
"FINAL","09","0905","0905137","YES"
"PRELIMINARY","09","0905","0905137","YES"
"FINAL","09","0905","0905138","YES"
"PRELIMINARY","09","0905","0905138","YES"
"FINAL","09","0905","0905139","YES"
"PRELIMINARY","09","0905","0905139","YES"
"FINAL","09","0905","0905140","YES"
"PRELIMINARY","09","0905","0905140","YES"
"FINAL","09","0905","0905141","YES"
"PRELIMINARY","09","0905","0905141","YES"
"FINAL","09","0905","0905142","YES"
"PRELIMINARY","09","0905","0905142","YES"
"FINAL","09","0905","0905143","YES"
"PRELIMINARY","09","0905","0905143","YES"
"FINAL","09","0905","0905144","YES"
"PRELIMINARY","09","0905","0905144","YES"
"FINAL","09","0905","0905145","YES"
"PRELIMINARY","09","0905","0905145","YES"
"FINAL","09","0905","0905146","NO"
"PRELIMINARY","09","0905","0905146","NO"
"FINAL","09","0905","0905147","NO"
"PRELIMINARY","09","0905","0905147","NO"
"FINAL","09","0905","0905148","NO"
"PRELIMINARY","09","0905","0905148","NO"
"FINAL","09","0905","0905149","NO"
"PRELIMINARY","09","0905","0905149","NO"
"FINAL","09","0905","0905150","NO"
"PRELIMINARY","09","0905","0905150","NO"
"FINAL","09","0905","0905151","NO"
"PRELIMINARY","09","0905","0905151","NO"
"FINAL","09","0905","0905152","NO"
"PRELIMINARY","09","0905","0905152","NO"
"FINAL","09","0905","0905153","NO"
"PRELIMINARY","09","0905","0905153","NO"
"FINAL","09","0905","0905154","NO"
"PRELIMINARY","09","0905","0905154","NO"
"FINAL","09","0905","0905155","NO"
"PRELIMINARY","09","0905","0905155","NO"
"FINAL","09","0905","0905156","NO"
"PRELIMINARY","09","0905","0905156","NO"
"FINAL","09","0905","0905157","YES"
"PRELIMINARY","09","0905","0905157","YES"
"FINAL","09","0905","0905158","YES"
"PRELIMINARY","09","0905","0905158","YES"
"FINAL","09","0905","0905159","YES"
"PRELIMINARY","09","0905","0905159","YES"
"FINAL","09","0905","0905160","NO"
"PRELIMINARY","09","0905","0905160","NO"
"FINAL","09","0905","0905161","NO"
"PRELIMINARY","09","0905","0905161","NO"
"FINAL","09","0905","0905162","NO"
"PRELIMINARY","09","0905","0905162","NO"
"FINAL","09","0905","0905163","NO"
"PRELIMINARY","09","0905","0905163","NO"
"FINAL","09","0906","0906164","YES"
"PRELIMINARY","09","0906","0906164","YES"
"FINAL","09","0906","0906165","YES"
"PRELIMINARY","09","0906","0906165","YES"
"FINAL","09","0906","0906166","YES"
"PRELIMINARY","09","0906","0906166","YES"
"FINAL","09","0906","0906167","YES"
"PRELIMINARY","09","0906","0906167","YES"
"FINAL","09","0906","0906168","YES"
"PRELIMINARY","09","0906","0906168","YES"
"FINAL","09","0906","0906169","YES"
"PRELIMINARY","09","0906","0906169","YES"
"FINAL","09","0906","0906170","YES"
"PRELIMINARY","09","0906","0906170","YES"
"FINAL","09","0906","0906171","YES"
"PRELIMINARY","09","0906","0906171","YES"
"FINAL","09","0906","0906172","YES"
"PRELIMINARY","09","0906","0906172","YES"
"FINAL","09","0907","0907173","YES"
"PRELIMINARY","09","0907","0907173","YES"
"FINAL","09","0907","0907174","YES"
"PRELIMINARY","09","0907","0907174","YES"
"FINAL","09","0907","0907175","YES"
"PRELIMINARY","09","0907","0907175","YES"
"FINAL","09","0907","0907176","YES"
"PRELIMINARY","09","0907","0907176","YES"
"FINAL","09","0907","0907177","YES"
"PRELIMINARY","09","0907","0907177","YES"
"FINAL","09","0907","0907178","YES"
"PRELIMINARY","09","0907","0907178","YES"
"FINAL","09","0907","0907179","YES"
"PRELIMINARY","09","0907","0907179","YES"
"FINAL","09","0907","0907180","YES"
"PRELIMINARY","09","0907","0907180","YES"
"FINAL","09","0907","0907181","YES"
"PRELIMINARY","09","0907","0907181","YES"
"FINAL","09","0908","0908182","YES"
"PRELIMINARY","09","0908","0908182","YES"
"FINAL","09","0908","0908183","YES"
"PRELIMINARY","09","0908","0908183","YES"
"FINAL","09","0908","0908184","YES"
"PRELIMINARY","09","0908","0908184","YES"
"FINAL","09","0908","0908185","YES"
"PRELIMINARY","09","0908","0908185","YES"
"FINAL","09","0908","0908186","YES"
"PRELIMINARY","09","0908","0908186","YES"
"FINAL","09","0908","0908187","YES"
"PRELIMINARY","09","0908","0908187","YES"
"FINAL","09","0908","0908188","YES"
"PRELIMINARY","09","0908","0908188","YES"
"FINAL","09","0908","0908189","YES"
"PRELIMINARY","09","0908","0908189","YES"
"FINAL","09","0908","0908190","YES"
"PRELIMINARY","09","0908","0908190","YES"
"FINAL","09","0908","0908191","YES"
"PRELIMINARY","09","0908","0908191","YES"
"FINAL","09","0908","0908192","YES"
"PRELIMINARY","09","0908","0908192","YES"
"FINAL","09","0908","0908193","YES"
"PRELIMINARY","09","0908","0908193","YES"
"FINAL","09","0909","0909194","YES"
"PRELIMINARY","09","0909","0909194","YES"
"FINAL","09","0909","0909195","YES"
"PRELIMINARY","09","0909","0909195","YES"
"FINAL","09","0909","0909196","YES"
"PRELIMINARY","09","0909","0909196","YES"
"FINAL","09","0909","0909197","YES"
"PRELIMINARY","09","0909","0909197","YES"
"FINAL","09","0909","0909198","YES"
"PRELIMINARY","09","0909","0909198","YES"
"FINAL","09","0909","0909199","YES"
"PRELIMINARY","09","0909","0909199","YES"
"FINAL","09","0909","0909200","YES"
"PRELIMINARY","09","0909","0909200","YES"
"FINAL","09","0909","0909201","YES"
"PRELIMINARY","09","0909","0909201","YES"
"FINAL","09","0909","0909202","YES"
"PRELIMINARY","09","0909","0909202","YES"
"FINAL","09","0909","0909203","YES"
"PRELIMINARY","09","0909","0909203","YES"
"FINAL","09","0909","0909204","YES"
"PRELIMINARY","09","0909","0909204","YES"
"FINAL","09","0910","0910205","YES"
"PRELIMINARY","09","0910","0910205","YES"
"FINAL","09","0910","0910206","YES"
"PRELIMINARY","09","0910","0910206","YES"
"FINAL","09","0910","0910207","NO"
"PRELIMINARY","09","0910","0910207","NO"
"FINAL","09","0910","0910208","YES"
"PRELIMINARY","09","0910","0910208","YES"
"FINAL","09","0910","0910209","YES"
"PRELIMINARY","09","0910","0910209","YES"
"FINAL","09","0910","0910210","YES"
"PRELIMINARY","09","0910","0910210","YES"
"FINAL","09","0910","0910211","YES"
"PRELIMINARY","09","0910","0910211","YES"
"FINAL","09","0910","0910212","NO"
"PRELIMINARY","09","0910","0910212","NO"
"FINAL","09","0910","0910213","NO"
"PRELIMINARY","09","0910","0910213","NO"
"FINAL","09","0910","0910214","NO"
"PRELIMINARY","09","0910","0910214","NO"
"FINAL","09","0910","0910215","NO"
"PRELIMINARY","09","0910","0910215","NO"
"FINAL","09","0910","0910216","NO"
"PRELIMINARY","09","0910","0910216","NO"
"FINAL","09","0910","0910217","NO"
"PRELIMINARY","09","0910","0910217","NO"
"FINAL","09","0910","0910218","NO"
"PRELIMINARY","09","0910","0910218","NO"
"FINAL","09","0910","0910219","NO"
"PRELIMINARY","09","0910","0910219","NO"
"FINAL","09","0910","0910220","NO"
"PRELIMINARY","09","0910","0910220","NO"
"FINAL","09","0910","0910221","NO"
"PRELIMINARY","09","0910","0910221","NO"
"FINAL","09","0910","0910222","NO"
"PRELIMINARY","09","0910","0910222","NO"
"FINAL","09","0911","0911223","NO"
"PRELIMINARY","09","0911","0911223","NO"
"FINAL","09","0911","0911224","NO"
"PRELIMINARY","09","0911","0911224","NO"
"FINAL","09","0911","0911225","YES"
"PRELIMINARY","09","0911","0911225","YES"
"FINAL","09","0911","0911226","YES"
"PRELIMINARY","09","0911","0911226","YES"
"FINAL","09","0911","0911227","NO"
"PRELIMINARY","09","0911","0911227","NO"
"FINAL","09","0911","0911228","NO"
"PRELIMINARY","09","0911","0911228","NO"
"FINAL","09","0911","0911229","NO"
"PRELIMINARY","09","0911","0911229","NO"
"FINAL","09","0911","0911230","NO"
"PRELIMINARY","09","0911","0911230","NO"
"FINAL","09","0911","0911231","NO"
"PRELIMINARY","09","0911","0911231","NO"
"FINAL","09","0911","0911232","NO"
"PRELIMINARY","09","0911","0911232","NO"
"FINAL","09","0911","0911233","NO"
"PRELIMINARY","09","0911","0911233","NO"
"FINAL","09","0911","0911234","YES"
"PRELIMINARY","09","0911","0911234","YES"
"FINAL","09","0911","0911235","NO"
"PRELIMINARY","09","0911","0911235","NO"
