"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"18","1810","1810125","1810125-01","YES","YES"
"18","1810","1810125","1810125-02","YES","YES"
"18","1810","1810126","1810126-01","YES","YES"
"18","1810","1810126","1810126-02","YES","YES"
"18","1810","1810126","1810126-03","YES","YES"
"18","1810","1810127","1810127-01","YES","YES"
"18","1810","1810127","1810127-02","YES","YES"
"18","1810","1810128","1810128-01","YES","YES"
"18","1810","1810128","1810128-02","YES","YES"
"18","1810","1810128","1810128-03","YES","YES"
"18","1810","1810129","1810129-01","YES","YES"
"18","1810","1810129","1810129-02","YES","YES"
"18","1810","1810130","1810130-01","YES","YES"
"18","1810","1810130","1810130-02","YES","YES"
"18","1810","1810131","1810131-01","YES","YES"
"18","1810","1810131","1810131-02","YES","YES"
"18","1810","1810131","1810131-03","YES","YES"
"18","1810","1810131","1810131-04","YES","YES"
"18","1810","1810132","1810132-01","YES","YES"
"18","1810","1810132","1810132-02","YES","YES"
"18","1810","1810132","1810132-03","YES","YES"
"18","1810","1810132","1810132-04","YES","YES"
"18","1810","1810132","1810132-05","YES","YES"
"18","1810","1810133","1810133-01","YES","YES"
"18","1810","1810133","1810133-02","YES","YES"
"18","1810","1810134","1810134-01","YES","YES"
"18","1810","1810134","1810134-02","YES","YES"
"18","1810","1810134","1810134-03","YES","YES"
"18","1810","1810135","1810135-01","YES","YES"
"18","1810","1810135","1810135-02","YES","YES"
"18","1810","1810136","1810136-01","YES","YES"
"18","1810","1810136","1810136-02","YES","YES"
"18","1810","1810137","1810137-01","YES","YES"
"18","1810","1810137","1810137-02","YES","YES"
"18","1810","1810138","1810138-01","YES","YES"
"18","1810","1810138","1810138-02","YES","YES"
"18","1810","1810139","1810139-01","YES","YES"
"18","1810","1810139","1810139-02","YES","YES"
"18","1810","1810140","1810140-01","YES","YES"
"18","1810","1810140","1810140-02","YES","YES"
"18","1810","1810141","1810141-01","YES","YES"
"18","1810","1810141","1810141-02","YES","YES"
"18","1810","1810142","1810142-01","YES","YES"
"18","1810","1810142","1810142-02","YES","YES"
"18","1810","1810142","1810142-03","YES","YES"
"18","1810","1810142","1810142-04","YES","YES"
"18","1810","1810143","1810143-01","YES","YES"
"18","1810","1810143","1810143-02","YES","YES"
"18","1810","1810143","1810143-03","YES","YES"
"18","1810","1810144","1810144-01","YES","YES"
"18","1810","1810144","1810144-02","YES","YES"
"18","1810","1810145","1810145-01","YES","YES"
"18","1810","1810145","1810145-02","YES","YES"
"18","1810","1810146","1810146-01","YES","YES"
"18","1810","1810146","1810146-02","YES","YES"
"18","1810","1810146","1810146-03","YES","YES"
"18","1810","1810147","1810147-01","YES","YES"
"18","1810","1810147","1810147-02","YES","YES"
"18","1810","1810147","1810147-03","YES","YES"
"18","1810","1810147","1810147-04","YES","YES"
"18","1810","1810148","1810148-01","YES","YES"
"18","1810","1810148","1810148-02","YES","YES"
"18","1810","1810149","1810149-01","YES","YES"
"18","1810","1810149","1810149-02","YES","YES"
"18","1810","1810150","1810150-01","YES","YES"
"18","1810","1810150","1810150-02","YES","YES"
"18","1810","1810151","1810151-01","YES","YES"
"18","1810","1810151","1810151-02","YES","YES"
"18","1810","1810151","1810151-03","YES","YES"
"18","1810","1810151","1810151-04","YES","YES"
"18","1810","1810152","1810152-01","YES","YES"
"18","1810","1810152","1810152-02","YES","YES"
"18","1810","1810152","1810152-03","YES","YES"
"18","1810","1810152","1810152-04","YES","YES"
"18","1810","1810152","1810152-05","YES","YES"
"18","1810","1810153","1810153-01","YES","YES"
"18","1810","1810153","1810153-02","YES","YES"
"18","1810","1810153","1810153-03","YES","YES"
"18","1810","1810153","1810153-04","YES","YES"
"18","1810","1810154","1810154-01","YES","YES"
"18","1810","1810154","1810154-02","YES","YES"
"18","1810","1810155","1810155-01","YES","YES"
"18","1810","1810155","1810155-02","YES","YES"
"18","1810","1810156","1810156-01","YES","YES"
"18","1810","1810156","1810156-02","YES","YES"
"18","1810","1810156","1810156-03","YES","YES"
"18","1810","1810157","1810157-01","YES","YES"
"18","1810","1810157","1810157-02","YES","YES"
"18","1811","1811158","1811158-01","YES","YES"
"18","1811","1811158","1811158-02","YES","YES"
"18","1811","1811159","1811159-01","YES","YES"
"18","1811","1811159","1811159-02","YES","YES"
"18","1811","1811160","1811160-01","YES","YES"
"18","1811","1811160","1811160-02","YES","YES"
"18","1811","1811160","1811160-03","YES","YES"
"18","1811","1811161","1811161-01","YES","YES"
"18","1811","1811161","1811161-02","YES","YES"
"18","1811","1811162","1811162-01","YES","YES"
"18","1811","1811162","1811162-02","YES","YES"
"18","1811","1811162","1811162-03","YES","YES"
"18","1811","1811162","1811162-04","YES","YES"
"18","1811","1811162","1811162-05","YES","YES"
"18","1811","1811162","1811162-06","YES","YES"
"18","1811","1811163","1811163-01","YES","YES"
"18","1811","1811163","1811163-02","YES","YES"
"18","1811","1811163","1811163-03","YES","YES"
"18","1811","1811164","1811164-01","YES","YES"
"18","1811","1811164","1811164-02","YES","YES"
"18","1811","1811165","1811165-01","YES","YES"
"18","1811","1811165","1811165-02","YES","YES"
"18","1811","1811165","1811165-03","YES","YES"
"18","1811","1811165","1811165-04","YES","YES"
"18","1811","1811165","1811165-05","YES","YES"
"18","1811","1811165","1811165-06","YES","YES"
"18","1811","1811166","1811166-01","YES","YES"
"18","1811","1811166","1811166-02","YES","YES"
"18","1811","1811166","1811166-03","YES","YES"
"18","1811","1811166","1811166-04","YES","YES"
"18","1811","1811166","1811166-05","YES","YES"
"18","1811","1811167","1811167-01","YES","YES"
"18","1811","1811167","1811167-02","YES","YES"
"18","1811","1811167","1811167-03","YES","YES"
"18","1811","1811167","1811167-04","YES","YES"
"18","1811","1811168","1811168-01","YES","YES"
"18","1811","1811168","1811168-02","YES","YES"
"18","1811","1811168","1811168-03","YES","YES"
"18","1811","1811168","1811168-04","YES","YES"
"18","1811","1811169","1811169-01","YES","YES"
"18","1811","1811169","1811169-02","YES","YES"
"18","1811","1811247","1811247-01","YES","YES"
"18","1811","1811247","1811247-02","YES","YES"
"18","1811","1811247","1811247-03","YES","YES"
"18","1812","1812171","1812171-01","YES","YES"
"18","1812","1812171","1812171-02","YES","YES"
"18","1812","1812171","1812171-03","YES","YES"
"18","1812","1812171","1812171-04","YES","YES"
"18","1812","1812171","1812171-05","YES","YES"
"18","1812","1812171","1812171-06","YES","YES"
"18","1812","1812171","1812171-07","YES","YES"
"18","1812","1812180","1812180-01","YES","YES"
"18","1812","1812180","1812180-02","YES","YES"
"18","1812","1812181","1812181-01","YES","YES"
"18","1812","1812181","1812181-02","YES","YES"
"18","1813","1813182","1813182-01","YES","YES"
"18","1813","1813182","1813182-02","YES","YES"
"18","1813","1813183","1813183-01","YES","YES"
"18","1813","1813183","1813183-02","YES","YES"
"18","1813","1813184","1813184-01","YES","YES"
"18","1813","1813184","1813184-02","YES","YES"
"18","1813","1813185","1813185-01","YES","YES"
"18","1813","1813185","1813185-02","YES","YES"
"18","1813","1813186","1813186-01","YES","YES"
"18","1813","1813186","1813186-02","YES","YES"
"18","1813","1813186","1813186-03","YES","YES"
"18","1813","1813186","1813186-04","YES","YES"
"18","1813","1813187","1813187-01","YES","YES"
"18","1813","1813187","1813187-02","YES","YES"
"18","1813","1813188","1813188-01","YES","YES"
"18","1813","1813188","1813188-02","YES","YES"
"18","1813","1813189","1813189-01","YES","YES"
"18","1813","1813189","1813189-02","YES","YES"
"18","1813","1813189","1813189-03","YES","YES"
"18","1813","1813189","1813189-04","YES","YES"
"18","1813","1813190","1813190-01","YES","YES"
"18","1813","1813190","1813190-02","YES","YES"
"18","1813","1813190","1813190-03","YES","YES"
"18","1813","1813190","1813190-04","YES","YES"
"18","1813","1813190","1813190-05","YES","YES"
"18","1813","1813191","1813191-01","YES","YES"
"18","1813","1813191","1813191-02","YES","YES"
"18","1813","1813192","1813192-01","YES","YES"
"18","1813","1813192","1813192-02","YES","YES"
"18","1813","1813192","1813192-03","YES","YES"
"18","1813","1813192","1813192-04","YES","YES"
"18","1813","1813192","1813192-05","YES","YES"
"18","1813","1813193","1813193-01","YES","YES"
"18","1813","1813193","1813193-02","YES","YES"
"18","1813","1813193","1813193-03","YES","YES"
"18","1813","1813193","1813193-04","YES","YES"
"18","1813","1813194","1813194-01","YES","YES"
"18","1813","1813194","1813194-02","YES","YES"
"18","1813","1813194","1813194-03","YES","YES"
"18","1814","1814195","1814195-01","YES","YES"
"18","1814","1814195","1814195-02","YES","YES"
"18","1814","1814196","1814196-01","YES","YES"
"18","1814","1814196","1814196-02","YES","YES"
"18","1814","1814196","1814196-03","YES","YES"
"18","1814","1814196","1814196-04","YES","YES"
"18","1814","1814197","1814197-01","YES","YES"
"18","1814","1814197","1814197-02","YES","YES"
"18","1814","1814199","1814199-01","YES","YES"
"18","1814","1814199","1814199-02","YES","YES"
"18","1814","1814200","1814200-01","YES","YES"
"18","1814","1814200","1814200-02","YES","YES"
"18","1814","1814200","1814200-03","YES","YES"
"18","1814","1814201","1814201-01","YES","YES"
"18","1814","1814201","1814201-02","YES","YES"
"18","1815","1815204","1815204-01","YES","YES"
"18","1815","1815204","1815204-02","YES","YES"
"18","1815","1815212","1815212-01","YES","YES"
"18","1815","1815212","1815212-02","YES","YES"
"18","1816","1816213","1816213-01","YES","YES"
"18","1816","1816213","1816213-02","YES","YES"
"18","1816","1816214","1816214-01","YES","YES"
"18","1816","1816214","1816214-02","YES","YES"
"18","1816","1816214","1816214-03","YES","YES"
"18","1816","1816214","1816214-04","YES","YES"
"18","1816","1816214","1816214-05","YES","YES"
"18","1816","1816214","1816214-06","YES","YES"
"18","1816","1816215","1816215-01","YES","YES"
"18","1816","1816215","1816215-02","YES","YES"
"18","1816","1816215","1816215-03","YES","YES"
"18","1816","1816215","1816215-04","YES","YES"
"18","1816","1816216","1816216-01","YES","YES"
"18","1816","1816216","1816216-02","YES","YES"
"18","1816","1816216","1816216-03","YES","YES"
"18","1816","1816217","1816217-01","YES","YES"
"18","1816","1816217","1816217-02","YES","YES"
"18","1816","1816217","1816217-03","YES","YES"
"18","1816","1816217","1816217-04","YES","YES"
"18","1816","1816218","1816218-01","YES","YES"
"18","1816","1816218","1816218-02","YES","YES"
"18","1816","1816218","1816218-03","YES","YES"
"18","1816","1816218","1816218-04","YES","YES"
"18","1816","1816218","1816218-05","YES","YES"
"18","1816","1816219","1816219-01","YES","YES"
"18","1816","1816219","1816219-02","YES","YES"
"18","1816","1816220","1816220-01","YES","YES"
"18","1816","1816220","1816220-02","YES","YES"
"18","1816","1816221","1816221-01","YES","YES"
"18","1816","1816221","1816221-02","YES","YES"
"18","1816","1816222","1816222-01","YES","YES"
"18","1816","1816222","1816222-02","YES","YES"
"18","1816","1816222","1816222-03","YES","YES"
"18","1816","1816223","1816223-01","YES","YES"
"18","1816","1816223","1816223-02","YES","YES"
"18","1816","1816224","1816224-01","YES","YES"
"18","1816","1816224","1816224-02","YES","YES"
"18","1816","1816224","1816224-03","YES","YES"
"18","1816","1816224","1816224-04","YES","YES"
"18","1816","1816225","1816225-01","YES","YES"
"18","1816","1816225","1816225-02","YES","YES"
"18","1816","1816226","1816226-01","YES","YES"
"18","1816","1816226","1816226-02","YES","YES"
"18","1816","1816227","1816227-01","YES","YES"
"18","1816","1816227","1816227-02","YES","YES"
"18","1816","1816228","1816228-01","YES","YES"
"18","1816","1816228","1816228-02","YES","YES"
"18","1816","1816228","1816228-03","YES","YES"
"18","1816","1816229","1816229-01","YES","YES"
"18","1816","1816229","1816229-02","YES","YES"
"18","1816","1816229","1816229-03","YES","YES"
"18","1816","1816229","1816229-04","YES","YES"
"18","1816","1816230","1816230-01","YES","YES"
"18","1816","1816230","1816230-02","YES","YES"
"18","1816","1816231","1816231-01","YES","YES"
"18","1816","1816231","1816231-02","YES","YES"
"18","1817","1817234","1817234-01","YES","YES"
"18","1817","1817234","1817234-02","YES","YES"
"18","1817","1817237","1817237-01","YES","YES"
"18","1817","1817237","1817237-02","YES","YES"
"18","1817","1817237","1817237-03","YES","YES"
"18","1817","1817238","1817238-01","YES","YES"
"18","1817","1817238","1817238-02","YES","YES"
"18","1817","1817238","1817238-03","YES","YES"
"18","1817","1817239","1817239-01","YES","YES"
"18","1817","1817239","1817239-02","YES","YES"
"18","1817","1817239","1817239-03","YES","YES"
"18","1817","1817239","1817239-04","YES","YES"
"19","1901","1901002","1901002-01","YES","YES"
"19","1901","1901002","1901002-02","YES","YES"
"19","1901","1901002","1901002-03","YES","YES"
"19","1901","1901002","1901002-04","YES","YES"
"19","1901","1901002","1901002-05","YES","YES"
"19","1901","1901002","1901002-06","YES","YES"
"19","1901","1901002","1901002-07","YES","YES"
"19","1901","1901003","1901003-01","YES","YES"
"19","1901","1901003","1901003-02","YES","YES"
"19","1901","1901003","1901003-03","YES","YES"
"19","1901","1901004","1901004-01","YES","YES"
"19","1901","1901004","1901004-02","YES","YES"
"19","1901","1901004","1901004-03","YES","YES"
"19","1901","1901004","1901004-04","YES","YES"
"19","1901","1901004","1901004-05","YES","YES"
"19","1901","1901004","1901004-06","YES","YES"
"19","1901","1901004","1901004-07","YES","YES"
"19","1901","1901004","1901004-08","YES","YES"
"19","1901","1901004","1901004-09","YES","YES"
"19","1901","1901005","1901005-01","YES","YES"
"19","1901","1901005","1901005-02","YES","YES"
"19","1901","1901005","1901005-03","YES","YES"
"19","1901","1901005","1901005-04","YES","YES"
"19","1901","1901005","1901005-05","YES","YES"
"19","1901","1901006","1901006-01","YES","YES"
"19","1901","1901006","1901006-02","YES","YES"
"19","1901","1901006","1901006-03","YES","YES"
"19","1901","1901007","1901007-01","YES","YES"
"19","1901","1901007","1901007-02","YES","YES"
"19","1901","1901007","1901007-03","YES","YES"
"19","1901","1901007","1901007-04","YES","YES"
"19","1901","1901008","1901008-01","YES","YES"
"19","1901","1901008","1901008-02","YES","YES"
"19","1901","1901009","1901009-01","YES","YES"
"19","1901","1901009","1901009-02","YES","YES"
"19","1901","1901010","1901010-01","YES","YES"
"19","1901","1901010","1901010-02","YES","YES"
"19","1901","1901010","1901010-03","YES","YES"
"19","1901","1901010","1901010-04","YES","YES"
"19","1901","1901011","1901011-01","YES","YES"
"19","1901","1901011","1901011-02","YES","YES"
"19","1901","1901011","1901011-03","YES","YES"
"19","1901","1901012","1901012-01","YES","YES"
"19","1901","1901012","1901012-02","YES","YES"
"19","1901","1901013","1901013-01","YES","YES"
"19","1901","1901013","1901013-02","YES","YES"
"19","1901","1901014","1901014-01","YES","YES"
"19","1901","1901014","1901014-02","YES","YES"
"19","1901","1901015","1901015-01","YES","YES"
"19","1901","1901015","1901015-02","YES","YES"
"19","1901","1901015","1901015-03","YES","YES"
"19","1901","1901015","1901015-04","YES","YES"
"19","1901","1901015","1901015-05","YES","YES"
"19","1901","1901015","1901015-06","YES","YES"
"19","1901","1901016","1901016-01","YES","YES"
"19","1901","1901016","1901016-02","YES","YES"
"19","1901","1901017","1901017-01","YES","YES"
"19","1901","1901017","1901017-02","YES","YES"
"19","1901","1901017","1901017-03","YES","YES"
"19","1901","1901017","1901017-04","YES","YES"
"19","1901","1901017","1901017-05","YES","YES"
"19","1901","1901017","1901017-06","YES","YES"
"19","1901","1901018","1901018-01","YES","YES"
"19","1901","1901018","1901018-02","YES","YES"
"19","1901","1901018","1901018-03","YES","YES"
"19","1901","1901018","1901018-04","YES","YES"
"19","1901","1901019","1901019-01","YES","YES"
"19","1901","1901019","1901019-02","YES","YES"
"19","1901","1901019","1901019-03","YES","YES"
"19","1901","1901019","1901019-04","YES","YES"
"19","1901","1901019","1901019-05","YES","YES"
"19","1901","1901019","1901019-06","YES","YES"
"19","1901","1901020","1901020-01","YES","YES"
"19","1901","1901020","1901020-02","YES","YES"
"19","1901","1901020","1901020-03","YES","YES"
"19","1901","1901021","1901021-01","YES","YES"
"19","1901","1901021","1901021-02","YES","YES"
"19","1901","1901021","1901021-03","YES","YES"
"19","1901","1901021","1901021-04","YES","YES"
"19","1901","1901021","1901021-05","YES","YES"
"19","1901","1901021","1901021-06","YES","YES"
"19","1901","1901022","1901022-01","YES","YES"
