"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name_eng","candidate_name_dari","candidate_name_pashto","iec_vote_total","vote_share","candidate_rank","results_date","results_status","calculated_vote_total","error"
"01","Kabul",570353,"1-1142-59",647,648,"Ahmad Timim Jurat","احمد تمیم جرأت","احمد تمیم جرأت",1209,0.00211973988038986,130,"2019-05-15","Results Status : Certified",855,"ERROR"
"01","Kabul",570353,"1-1251-67",788,789,"Ziaullhaq Safi","ضیاء الحق صافی ","ضیاء الحق صافی ",1206,0.00211447997994225,131,"2019-05-15","Results Status : Certified",909,"ERROR"
"01","Kabul",570353,"1-1065-75",791,792,"Baryalai Ghafoori","بریالی غفوری ","بریالی غفوری ",1198,0.0021004535787486,132,"2019-05-15","Results Status : Certified",921,"ERROR"
"01","Kabul",570353,"1-1094-8",545,546,"Haji Ihsan Sahebzadah","حاجی احسان صاحب زاده","حاجی احسان صاحب زاده",1186,0.00207941397695813,133,"2019-05-15","Results Status : Certified",835,"ERROR"
"01","Kabul",570353,"1-1004-14",703,704,"Haji Mohammad Mulla Hamidi","حاجی محمد ملا حمیدی","حاجی محمد ملا حمیدی",1185,0.00207766067680892,134,"2019-05-15","Results Status : Certified",917,"ERROR"
"01","Kabul",570353,"1-1493-1080",123,123,"Mawalawi Nader Shah Baligh","مولوی نادرشاه  بلیغ","مولوی نادرشاه  بلیغ",1176,0.00206188097546607,135,"2019-05-15","Results Status : Certified",911,"ERROR"
"01","Kabul",570353,"1-1588-3",266,266,"Bibi haji Parwin Durani","بی بی حاجی پروین  درانی","بی بی حاجی پروین  درانی",1149,0.00201454187143751,136,"2019-05-15","Results Status : Certified",469,"ERROR"
"01","Kabul",570353,"1-1669-49",509,510,"Jalat Khan Shinwari","جلات خان شینوزاده","جلات خان شینوزاده",1142,0.00200226877039307,137,"2019-05-15","Results Status : Certified",644,"ERROR"
"01","Kabul",570353,"1-1864-127",721,722,"Mirwais Stanikzai","میرویس ستانکزی","میرویس ستانکزی",1126,0.00197421596800578,138,"2019-05-15","Results Status : Certified",877,"ERROR"
"01","Kabul",570353,"1-1337-150",658,659,"Jamaluddin Hekmatyar","جمال الدین حکمتیار","جمال الدین حکمتیار",1122,0.00196720276740896,139,"2019-05-15","Results Status : Certified",904,"ERROR"
"01","Kabul",570353,"1-1017-58",98,98,"Alhaj Nazifullah Gull Afghan","الحاج نظیف الله گل افغان","الحاج نظیف الله گل افغان",1115,0.00195492966636451,140,"2019-05-15","Results Status : Certified",845,"ERROR"
"01","Kabul",570353,"1-1234-1",51,51,"Sayed Bahram Sadat","سید بهرام سادات","سید بهرام سادات",1115,0.00195492966636451,140,"2019-05-15","Results Status : Certified",751,"ERROR"
"01","Kabul",570353,"1-1543-58",494,495,"Haroon Shams Khan","هارون شمس خان","هارون شمس خان",1111,0.00194791646576769,141,"2019-05-15","Results Status : Certified",757,"ERROR"
"01","Kabul",570353,"1-1899-1183",618,619,"Haji Samim Haidari","حاجی صمیم  حیدری ","حاجی صمیم  حیدری ",1102,0.00193213676442484,142,"2019-05-15","Results Status : Certified",690,"ERROR"
"01","Kabul",570353,"1-1202-58",404,405,"sayed Amanullah Amin","سید امان الله امین","سید امان الله امین",1092,0.00191460376293278,143,"2019-05-15","Results Status : Certified",676,"ERROR"
"01","Kabul",570353,"1-1607-23",286,286,"Sardar Mohammad Ahmadzadah","سردار محمد احمد زاده","سردار محمد احمد زاده",1092,0.00191460376293278,143,"2019-05-15","Results Status : Certified",767,"ERROR"
"01","Kabul",570353,"1-1193-3067",484,485,"Malem Mohammad Ghazi sultanzoi","معلم محمد  غازی سلطان زوی","معلم محمد  غازی سلطان زوی",1084,0.00190057736173913,144,"2019-05-15","Results Status : Certified",681,"ERROR"
"01","Kabul",570353,"1-1633-82",625,626,"Ustad Qasem Wahidi","استاد قاسم وحیدی","استاد قاسم وحیدی",1069,0.00187427785950105,145,"2019-05-15","Results Status : Certified",808,"ERROR"
"01","Kabul",570353,"1-1664-151",519,520,"Ramazan Jomazadah","رمضان جمعه زاده","رمضان جمعه زاده",1068,0.00187252455935184,146,"2019-05-15","Results Status : Certified",645,"ERROR"
"01","Kabul",570353,"1-1612-5",333,333,"Alhaj Obaidullah Barikzai","الحاج عبیدالله بارکزی","الحاج عبیدالله بارکزی",1068,0.00187252455935184,146,"2019-05-15","Results Status : Certified",832,"ERROR"
"01","Kabul",570353,"1-1483-35",546,547,"Abdul Saboor Rahmani","عبدالصبور رحمانی","عبدالصبور رحمانی",1062,0.00186200475845661,147,"2019-05-15","Results Status : Certified",820,"ERROR"
"01","Kabul",570353,"1-1601-28",241,241,"Salima Nekbin","سلیمه نیکبین","سلیمه نیکبین",1058,0.00185499155785978,148,"2019-05-15","Results Status : Certified",598,"ERROR"
"01","Kabul",570353,"1-1214-133",231,231,"Gen. Baz Mohammad Jawhari","جنرال باز محمد جوهری ","جنرال باز محمد جوهری ",1053,0.00184622505711375,149,"2019-05-15","Results Status : Certified",725,"ERROR"
"01","Kabul",570353,"1-1317-101",102,102,"Bibi Kubra Mustafawi","بی بی کبرا مصطفوی","بی بی کبرا مصطفوی",1052,0.00184447175696455,150,"2019-05-15","Results Status : Certified",570,"ERROR"
"01","Kabul",570353,"1-1288-59",604,605,"Fawad Aman","فواد امان","فواد امان",1044,0.0018304453557709,151,"2019-05-15","Results Status : Certified",607,"ERROR"
"01","Kabul",570353,"1-1194-127",274,274,"Saranpoh. Yar Mohammad Hussainkhel"," څارنپوه یارمحمد حسین خیل"," څارنپوه یارمحمد حسین خیل",1040,0.00182343215517408,152,"2019-05-15","Results Status : Certified",768,"ERROR"
"01","Kabul",570353,"1-1239-59",92,92,"Rahmatullah Salehi","رحمت الله صالحی","رحمت الله صالحی",1033,0.00181115905412964,153,"2019-05-15","Results Status : Certified",686,"ERROR"
"01","Kabul",570353,"1-1715-132",570,571,"Ihsanullah Fani","احسا ن الله فانی ","احسا ن الله فانی ",1031,0.00180765245383122,154,"2019-05-15","Results Status : Certified",955,"ERROR"
"01","Kabul",570353,"1-1237-113",267,267,"Nesar Ahmad Bahawi","نثار احمد بهاوی","نثار احمد بهاوی",1026,0.00179888595308519,155,"2019-05-15","Results Status : Certified",631,"ERROR"
"01","Kabul",570353,"1-1513-1034",371,372,"Mirza Mohammad Yarmand","میرزا محمد یارمند ","میرزا محمد یارمند ",1018,0.00178485955189155,156,"2019-05-15","Results Status : Certified",882,"ERROR"
"01","Kabul",570353,"1-1311-6",182,182,"Sayed Akbar Shah Hashemi","سید اکبرشاه هاشمی","سید اکبرشاه هاشمی",1002,0.00175680674950425,157,"2019-05-15","Results Status : Certified",779,"ERROR"
"01","Kabul",570353,"1-1210-102",15,15,"Alhaj Ghullam Sakhi Parsaaye","الحاج غلام سخی پارسائی","الحاج غلام سخی پارسائی",1002,0.00175680674950425,157,"2019-05-15","Results Status : Certified",697,"ERROR"
"01","Kabul",570353,"1-1035-6",347,347,"Malek Sayed Aqa Hussainkhel","ملک سیداقاحسین خیل","ملک سیداقاحسین خیل",995,0.00174453364845981,158,"2019-05-15","Results Status : Certified",782,"ERROR"
"01","Kabul",570353,"1-1459-121",105,105,"Khwaja Mahbob Sediqi","خواجه محبوب صدیقی ","خواجه محبوب صدیقی ",993,0.0017410270481614,159,"2019-05-15","Results Status : Certified",562,"ERROR"
"01","Kabul",570353,"1-1536-84",644,645,"Eraj Nezami","ایرج نظامی","ایرج نظامی",991,0.00173752044786299,160,"2019-05-15","Results Status : Certified",691,"ERROR"
"01","Kabul",570353,"1-1029-12",433,434,"Sayed Mujtaba Hashemi","سید مجتبی هاشمی","سید مجتبی هاشمی",981,0.00171998744637093,161,"2019-05-15","Results Status : Certified",745,"ERROR"
"01","Kabul",570353,"1-1812-2035",489,490,"Haji Qayoum Qambari","حاجی  قیوم  قمبر ی","حاجی  قیوم  قمبر ی",977,0.00171297424577411,162,"2019-05-15","Results Status : Certified",664,"ERROR"
"01","Kabul",570353,"1-1677-70",319,319,"Mohammadullah Babrak","محمد الله ببرک ","محمد الله ببرک ",977,0.00171297424577411,162,"2019-05-15","Results Status : Certified",791,"ERROR"
"01","Kabul",570353,"1-1655-1052",12,12,"Sharifa Shirzad Allah Daad"," شریفه شیرزاد الله داد"," شریفه شیرزاد الله داد",968,0.00169719454443126,163,"2019-05-15","Results Status : Certified",518,"ERROR"
"01","Kabul",570353,"1-1061-18",7,7,"Eng. Najibullah Salamzai","انجنیر نجیب الله سلام زی","انجنیر نجیب الله سلام زی",961,0.00168492144338681,164,"2019-05-15","Results Status : Certified",655,"ERROR"
"01","Kabul",570353,"1-1024-53",154,154,"Mawlana Mohammad Qasem Wazirzada","مولانا محمد قاسم وزیرزاده","مولانا محمد قاسم وزیرزاده",958,0.0016796615429392,165,"2019-05-15","Results Status : Certified",769,"ERROR"
"01","Kabul",570353,"1-1453-98",422,423,"Malem Aziz Royesh","معلم عزیز رویش ","معلم عزیز رویش ",957,0.00167790824278999,166,"2019-05-15","Results Status : Certified",659,"ERROR"
"01","Kabul",570353,"1-1778-156",35,35,"Ahmad Hamed Warasta","احمد حامد وارسته","احمد حامد وارسته",936,0.00164108893965667,167,"2019-05-15","Results Status : Certified",565,"ERROR"
"01","Kabul",570353,"1-1353-150",797,798,"Ghullam Yahya Yousufi","غلام یحیی یوسفی","غلام یحیی یوسفی",914,0.00160251633637414,168,"2019-05-15","Results Status : Certified",542,"ERROR"
"01","Kabul",570353,"1-1436-11",617,618,"Mohammad Rahim Karimi","محمد رحیم کریمی","محمد رحیم کریمی",906,0.00158848993518049,169,"2019-05-15","Results Status : Certified",693,"ERROR"
"01","Kabul",570353,"1-1506-109",210,210,"Alhaj Mirza Mohammad Safi","الحاج میرزا محمد صافی","الحاج میرزا محمد صافی",905,0.00158673663503129,170,"2019-05-15","Results Status : Certified",678,"ERROR"
"01","Kabul",570353,"1-1247-52",594,595,"Suhrab Atta","سهراب عطا ","سهراب عطا ",904,0.00158498333488208,171,"2019-05-15","Results Status : Certified",612,"ERROR"
"01","Kabul",570353,"1-1326-29",635,636,"Haji Ali Mirzaye","حاجی علی میرزائی ","حاجی علی میرزائی ",903,0.00158323003473288,172,"2019-05-15","Results Status : Certified",653,"ERROR"
"01","Kabul",570353,"1-1172-65",688,689,"Mohammad Kabir Kamal","محمد کبیر کمال","محمد کبیر کمال",902,0.00158147673458367,173,"2019-05-15","Results Status : Certified",730,"ERROR"
"01","Kabul",570353,"1-1075-61",500,501,"Alhaj Obaidullah Khoshiwal"," الحاج عبید الله خوشیوال"," الحاج عبید الله خوشیوال",900,0.00157797013428526,174,"2019-05-15","Results Status : Certified",656,"ERROR"
"01","Kabul",570353,"1-1600-108",767,768,"Sabri Andar","صبری اندړ","صبری اندړ",899,0.00157621683413605,175,"2019-05-15","Results Status : Certified",550,"ERROR"
"01","Kabul",570353,"1-1281-67",394,395,"Homaira Chakari Yousufzai","حمیرا چکری یوسفزی","حمیرا چکری یوسفزی",899,0.00157621683413605,175,"2019-05-15","Results Status : Certified",590,"ERROR"
"01","Kabul",570353,"1-1838-192",66,66,"Mohammad Hassan Mamozai","محمد حسن مموزی","محمد حسن مموزی",873,0.0015306310302567,176,"2019-05-15","Results Status : Certified",595,"ERROR"
"01","Kabul",570353,"1-1124-1208",582,583,"Nesar Ahmad Bahlol","نثار احمد بهلول ","نثار احمد بهلول ",872,0.00152887773010749,177,"2019-05-15","Results Status : Certified",718,"ERROR"
"01","Kabul",570353,"1-1062-93",318,318,"Sayed Ali Akbar Kazemi","سید علی اکبر کاظمی ","سید علی اکبر کاظمی ",869,0.00152361782965988,178,"2019-05-15","Results Status : Certified",572,"ERROR"
"01","Kabul",570353,"1-1473-108",777,778,"Pashtonyar Askarzadah","پشتونیار عسکرزاده","پشتونیار عسکرزاده",861,0.00150959142846623,179,"2019-05-15","Results Status : Certified",709,"ERROR"
"01","Kabul",570353,"1-1860-204",475,476,"Sayed Masood Ashna","سید مسعود آشنا ","سید مسعود آشنا ",860,0.00150783812831702,180,"2019-05-15","Results Status : Certified",601,"ERROR"
"01","Kabul",570353,"1-1095-3",764,765,"Ahmad Shekeb Hadad","احمد شکیب حداد","احمد شکیب حداد",851,0.00149205842697417,181,"2019-05-15","Results Status : Certified",629,"ERROR"
"01","Kabul",570353,"1-1568-9",563,564,"Alhaj Deen Padshah Totakhel","الحاج دین پادشاه توتاخیل","الحاج دین پادشاه توتاخیل",849,0.00148855182667576,182,"2019-05-15","Results Status : Certified",671,"ERROR"
"01","Kabul",570353,"1-1336-22",64,64,"Ghullam Habib Fawad","غلام حبیب فواد","غلام حبیب فواد",847,0.00148504522637735,183,"2019-05-15","Results Status : Certified",511,"ERROR"
"01","Kabul",570353,"1-1751-146",407,408,"Mohammad Ibrahim Zarif","محمد ابراهیم ظریف ","محمد ابراهیم ظریف ",844,0.00147978532592973,184,"2019-05-15","Results Status : Certified",581,"ERROR"
"01","Kabul",570353,"1-1519-91",317,317,"Mahdi Zahedi","مهدی زاهدی","مهدی زاهدی",844,0.00147978532592973,184,"2019-05-15","Results Status : Certified",502,"ERROR"
"01","Kabul",570353,"1-1230-17",661,662,"Sayed Abdul Naser Yaqoobi","سید عبدالناصر یعقوبی","سید عبدالناصر یعقوبی",840,0.00147277212533291,185,"2019-05-15","Results Status : Certified",521,"ERROR"
"01","Kabul",570353,"1-1291-170",518,519,"Assadullah Zamir","اسدالله ضمیر ","اسدالله ضمیر ",840,0.00147277212533291,185,"2019-05-15","Results Status : Certified",593,"ERROR"
"01","Kabul",570353,"1-1590-94",334,334,"Eng. Amanullah Afshar","انجینر امان الله افشار","انجینر امان الله افشار",839,0.0014710188251837,186,"2019-05-15","Results Status : Certified",766,"ERROR"
"01","Kabul",570353,"1-1157-1035",470,471,"Abdul Zohor Amiri","عبدالظهور امیری","عبدالظهور امیری",832,0.00145874572413926,187,"2019-05-15","Results Status : Certified",501,"ERROR"
"01","Kabul",570353,"1-1236-18",773,774,"Alhaj Nazar Mohammad Assad","الحاج نظر محمد اسد","الحاج نظر محمد اسد",827,0.00144997922339323,188,"2019-05-15","Results Status : Certified",663,"ERROR"
"01","Kabul",570353,"1-1403-18",718,719,"Eng. Mutasel Khan Komaki","انجنیر متصل خان کومکی","انجنیر متصل خان کومکی",820,0.00143770612234879,189,"2019-05-15","Results Status : Certified",611,"ERROR"
"01","Kabul",570353,"1-1654-131",32,32,"Sayed Mohammad Sayeedi","سید محمد سعیدی","سید محمد سعیدی",819,0.00143595282219959,190,"2019-05-15","Results Status : Certified",582,"ERROR"
"01","Kabul",570353,"1-1241-49",328,328,"Mohammad Hamed Shirzad","محمد حامد شیرزاد","محمد حامد شیرزاد",815,0.00142893962160276,191,"2019-05-15","Results Status : Certified",556,"ERROR"
"01","Kabul",570353,"1-1196-3",307,307,"Mohammad Edris Faqirzadah Formoli","محمد ادریس فقیرزاده فرملی","محمد ادریس فقیرزاده فرملی",812,0.00142367972115514,192,"2019-05-15","Results Status : Certified",628,"ERROR"
"01","Kabul",570353,"1-1709-190",516,517,"Gen. Lutfullah Mashal","جنرال لطف الله مشعل","جنرال لطف الله مشعل",811,0.00142192642100594,193,"2019-05-15","Results Status : Certified",654,"ERROR"
"01","Kabul",570353,"1-1149-80",117,117,"Salim Khan Kunduzi","سلیم خان کندوزی","سلیم خان کندوزی",804,0.0014096533199615,194,"2019-05-15","Results Status : Certified",570,"ERROR"
"01","Kabul",570353,"1-1546-7",234,234,"Ghullam Haidar Faqirzai","غلام حیدر فقیرزی ","غلام حیدر فقیرزی ",799,0.00140088681921547,195,"2019-05-15","Results Status : Certified",523,"ERROR"
"01","Kabul",570353,"1-1881-163",386,387,"Sayed Ahmad Shekeb Montazeri","سید احمد شکیب منتظری","سید احمد شکیب منتظری",798,0.00139913351906626,196,"2019-05-15","Results Status : Certified",546,"ERROR"
"01","Kabul",570353,"1-1525-53",170,170,"Mohammad Latif Fayaz","محمد لطیف فیاض","محمد لطیف فیاض",783,0.00137283401682817,197,"2019-05-15","Results Status : Certified",502,"ERROR"
"01","Kabul",570353,"1-1166-65",344,344,"Shir Rahman Mujahid","شیر الرحمن مجاهد","شیر الرحمن مجاهد",781,0.00136932741652976,198,"2019-05-15","Results Status : Certified",630,"ERROR"
"01","Kabul",570353,"1-1829-158",425,426,"Khairullah Attaye","خیرالله عطائی","خیرالله عطائی",780,0.00136757411638056,199,"2019-05-15","Results Status : Certified",568,"ERROR"
"01","Kabul",570353,"1-1509-2157",779,780,"Baryalai Bayat","بریالی بیات ","بریالی بیات ",777,0.00136231421593294,200,"2019-05-15","Results Status : Certified",542,"ERROR"
"01","Kabul",570353,"1-1702-10",720,721,"Mohammad Jamil Karzai","محمد جمیل کرزی ","محمد جمیل کرزی ",776,0.00136056091578373,201,"2019-05-15","Results Status : Certified",564,"ERROR"
"01","Kabul",570353,"1-1770-199",202,202,"Farid Ahmad Nezami","فرید احمد نظامی","فرید احمد نظامی",776,0.00136056091578373,201,"2019-05-15","Results Status : Certified",535,"ERROR"
"01","Kabul",570353,"1-1393-12",562,563,"Alhaj Del Aqa Hemat","الحاج دل آقا همت","الحاج دل آقا همت",774,0.00135705431548532,202,"2019-05-15","Results Status : Certified",565,"ERROR"
"01","Kabul",570353,"1-1182-2",224,224,"Muslim Shirzad","مسلم شیرزاد ","مسلم شیرزاد ",770,0.0013500411148885,203,"2019-05-15","Results Status : Certified",530,"ERROR"
"01","Kabul",570353,"1-1824-193",179,179,"Mohammad Nayem Nazari","محمد نعیم نظری","محمد نعیم نظری",767,0.00134478121444088,204,"2019-05-15","Results Status : Certified",498,"ERROR"
"01","Kabul",570353,"1-1632-2",717,718,"Mohammad Farooq Baraki","محمد فاروق بره کی ","محمد فاروق بره کی ",766,0.00134302791429168,205,"2019-05-15","Results Status : Certified",518,"ERROR"
"01","Kabul",570353,"1-1470-160",94,94,"Dr. Aatefa Tayeb","داکترعاطفه طیب ","داکترعاطفه طیب ",766,0.00134302791429168,205,"2019-05-15","Results Status : Certified",568,"ERROR"
"01","Kabul",570353,"1-1721-1171",695,696,"Samiullah Mahdi","سمیع الله مهدی ","سمیع الله مهدی ",760,0.00133250811339644,206,"2019-05-15","Results Status : Certified",527,"ERROR"
"01","Kabul",570353,"1-1429-225",219,219,"Aafyat Hashmatullah Omari","عافیت حشمت الله عمری","عافیت حشمت الله عمری",757,0.00132724821294882,207,"2019-05-15","Results Status : Certified",629,"ERROR"
"01","Kabul",570353,"1-1058-169",28,28,"Assadullah Batori","اسد الله باتوری","اسد الله باتوری",755,0.00132374161265041,208,"2019-05-15","Results Status : Certified",406,"ERROR"
"01","Kabul",570353,"1-1586-88",397,398,"Noor Rahman Akhlaqi","نور الرحمن اخلاقی","نور الرحمن اخلاقی",750,0.00131497511190438,209,"2019-05-15","Results Status : Certified",595,"ERROR"
"01","Kabul",570353,"1-1198-97",25,25,"Mawalawi Ihsanulhaq Hanafi","مولوی احسان الحق حنفی","مولوی احسان الحق حنفی",750,0.00131497511190438,209,"2019-05-15","Results Status : Certified",625,"ERROR"
"01","Kabul",570353,"1-1888-175",171,171,"Temorshah shahi","تیمورشاه شاهی","تیمورشاه شاهی",745,0.00130620861115835,210,"2019-05-15","Results Status : Certified",518,"ERROR"
"01","Kabul",570353,"1-102-1823-126",524,525,"Mohammad Nasir Tarakhel","محمد نصیر تره خیل","محمد نصیر تره خیل",743,0.00130270201085994,211,"2019-05-15","Results Status : Certified",675,"ERROR"
"01","Kabul",570353,"1-1743-115",552,553,"Sayed Mujtaba Anwari","سید مجتبی انوری","سید مجتبی انوری",742,0.00130094871071074,212,"2019-05-15","Results Status : Certified",354,"ERROR"
"01","Kabul",570353,"1-1522-152",508,509,"Mohammad Taher Fedaye","محمد طاهر فدائی","محمد طاهر فدائی",739,0.00129568881026312,213,"2019-05-15","Results Status : Certified",502,"ERROR"
"01","Kabul",570353,"1-1148-170",37,37,"Mohammad Nayem Paiman","محمد نعیم پیمان ","محمد نعیم پیمان ",733,0.00128516900936788,214,"2019-05-15","Results Status : Certified",447,"ERROR"
"01","Kabul",570353,"1-1680-121",335,335,"Dr. Mohammad Baqer Sayeer","داکتر محمد باقر سعیر","داکتر محمد باقر سعیر",731,0.00128166240906947,215,"2019-05-15","Results Status : Certified",470,"ERROR"
"01","Kabul",570353,"1-1197-1029",455,456,"Alhaj Ahmad Arsalan Safi","الحاج احمد ارسلان صافی","الحاج احمد ارسلان صافی",728,0.00127640250862185,216,"2019-05-15","Results Status : Certified",557,"ERROR"
"01","Kabul",570353,"1-1647-96",693,694,"Zaher Khan Ahmadzai","ظاهر خان احمدزی","ظاهر خان احمدزی",726,0.00127289590832344,217,"2019-05-15","Results Status : Certified",575,"ERROR"
"01","Kabul",570353,"1-1294-1196",249,249,"Abdul Matin Tawakulzai","عبدالمبین توکلزی ","عبدالمبین توکلزی ",719,0.001260622807279,218,"2019-05-15","Results Status : Certified",504,"ERROR"
"01","Kabul",570353,"1-1764-1156",36,36,"Karimullah Jawad","کریم الله جواد ","کریم الله جواد ",719,0.001260622807279,218,"2019-05-15","Results Status : Certified",491,"ERROR"
"01","Kabul",570353,"1-1221-11",8,8,"Mohammad Yousuf Rezaye","محمد  یوسف رضایی","محمد  یوسف رضایی",717,0.00125711620698059,219,"2019-05-15","Results Status : Certified",458,"ERROR"
"01","Kabul",570353,"1-1592-9",555,556,"Halima Hussaini","حلیمه  حسینی","حلیمه  حسینی",714,0.00125185630653297,220,"2019-05-15","Results Status : Certified",359,"ERROR"
"01","Kabul",570353,"1-1038-134",330,330,"Abdul Qader Beheshti","عبدالقاهر بهشتی","عبدالقاهر بهشتی",712,0.00124834970623456,221,"2019-05-15","Results Status : Certified",476,"ERROR"
"01","Kabul",570353,"1-1651-47",223,223,"Mohammad Faazel Sayedkheli","محمد فاضل سید خیلی","محمد فاضل سید خیلی",712,0.00124834970623456,221,"2019-05-15","Results Status : Certified",583,"ERROR"
"01","Kabul",570353,"1-1551-1181",762,763,"Alhaj Dost Mohammad Omari","الحاج دوست محمد عمری ","الحاج دوست محمد عمری ",708,0.00124133650563774,222,"2019-05-15","Results Status : Certified",485,"ERROR"
"01","Kabul",570353,"1-1561-38",303,303,"Rashuddin Mohammadi","راش الدین محمدی","راش الدین محمدی",705,0.00123607660519012,223,"2019-05-15","Results Status : Certified",495,"ERROR"
"01","Kabul",570353,"1-1648-1078",60,60,"Salman Ali Dostzadah","سلمان علی دوست زاده","سلمان علی دوست زاده",700,0.00122731010444409,224,"2019-05-15","Results Status : Certified",383,"ERROR"
"01","Kabul",570353,"1-1266-33",477,478,"Habibullah Hassam","حبیب الله حسام","حبیب الله حسام",696,0.00122029690384727,225,"2019-05-15","Results Status : Certified",548,"ERROR"
"01","Kabul",570353,"1-1694-138",423,424,"Mohammad Reza Zaki","محمد رضا ذکی ","محمد رضا ذکی ",695,0.00121854360369806,226,"2019-05-15","Results Status : Certified",398,"ERROR"
"01","Kabul",570353,"1-1451-3060",247,247,"Sayed Abdullah Saber","سید عبدالله   صابر ","سید عبدالله   صابر ",695,0.00121854360369806,226,"2019-05-15","Results Status : Certified",544,"ERROR"
"01","Kabul",570353,"1-1402-42",18,18,"Mohammad Edris Sediq","محمد ادریس صدیق","محمد ادریس صدیق",690,0.00120977710295203,227,"2019-05-15","Results Status : Certified",434,"ERROR"
"01","Kabul",570353,"1-1477-12",16,16,"Haji Ghullam Maroof Sediqi","حاجی غلام معروف صدیقی","حاجی غلام معروف صدیقی",687,0.00120451720250441,228,"2019-05-15","Results Status : Certified",477,"ERROR"
"01","Kabul",570353,"1-1040-15",122,122,"Ramazan Ali Rasooli","رمضان علی رسولی","رمضان علی رسولی",682,0.00119575070175838,229,"2019-05-15","Results Status : Certified",425,"ERROR"
"01","Kabul",570353,"1-1275-46",72,72,"Abdul Basir Nabizadah","عبدالبصیر نبی زاده ","عبدالبصیر نبی زاده ",659,0.00115542479832665,230,"2019-05-15","Results Status : Certified",483,"ERROR"
"01","Kabul",570353,"1-1753-105",507,508,"Mohammad Akram Azimi","محمد اکرم عظیمی","محمد اکرم عظیمی",651,0.001141398397133,231,"2019-05-15","Results Status : Certified",439,"ERROR"
"01","Kabul",570353,"1-1260-4",614,615,"Abdul Manan Shiwae Sharq","عبدالمنان شیوای شرق ","عبدالمنان شیوای شرق ",639,0.00112035879534253,232,"2019-05-15","Results Status : Certified",467,"ERROR"
"01","Kabul",570353,"1-1287-68",133,133,"Mustafa Sultani","مصطفی سلطانی","مصطفی سلطانی",633,0.0011098389944473,233,"2019-05-15","Results Status : Certified",437,"ERROR"
"01","Kabul",570353,"1-1125-74",338,338,"Elyas Faizi Ghoryani","الیاس فیضی غوریانی","الیاس فیضی غوریانی",629,0.00110282579385048,234,"2019-05-15","Results Status : Certified",461,"ERROR"
"01","Kabul",570353,"1-1322-27",735,736,"Dr. Abdul Ghafoor Taban","داکتر عبدالغفور تابان","داکتر عبدالغفور تابان",627,0.00109931919355206,235,"2019-05-15","Results Status : Certified",327,"ERROR"
"01","Kabul",570353,"1-1145-206",559,560,"Mohammad Shoaib Durgi","محمد شعیب درگی","محمد شعیب درگی",626,0.00109756589340286,236,"2019-05-15","Results Status : Certified",464,"ERROR"
"01","Kabul",570353,"1-1308-15",250,250,"Shafiqullah Salim poya","شفیق الله سلیم پویا","شفیق الله سلیم پویا",626,0.00109756589340286,236,"2019-05-15","Results Status : Certified",462,"ERROR"
"01","Kabul",570353,"1-1394-1031",757,758,"Alhaj Lutfullah Haqbin","الحاج  لطف  الله  حقبین","الحاج  لطف  الله  حقبین",621,0.00108879939265683,237,"2019-05-15","Results Status : Certified",442,"ERROR"
"01","Kabul",570353,"1-1047-74",355,356,"Zainab Mowahid","زینب موحد","زینب موحد",618,0.00108353949220921,238,"2019-05-15","Results Status : Certified",379,"ERROR"
"01","Kabul",570353,"1-1106-1016",283,283,"Hedayatullah Rehayee","هدایت الله رهایی","هدایت الله رهایی",615,0.00107827959176159,239,"2019-05-15","Results Status : Certified",428,"ERROR"
"01","Kabul",570353,"1-1873-152",101,101,"Abdul Qader Hotkhel","عبدالقادر هوت خیل","عبدالقادر هوت خیل",615,0.00107827959176159,239,"2019-05-15","Results Status : Certified",454,"ERROR"
"01","Kabul",570353,"1-1531-72",292,292,"Alhaj Ghullam Nabi Gharanai","الحاج غلام نبی غرنی ","الحاج غلام نبی غرنی ",609,0.00106775979086636,240,"2019-05-15","Results Status : Certified",423,"ERROR"
"01","Kabul",570353,"1-1684-62",448,449,"Zaker Hussain Ershad","ذاکرحسین ارشاد","ذاکرحسین ارشاد",608,0.00106600649071715,241,"2019-05-15","Results Status : Certified",421,"ERROR"
"01","Kabul",570353,"1-1509-1016",628,629,"Abdul Wahid Hamzah","عبدالوحید  حمزه","عبدالوحید  حمزه",607,0.00106425319056795,242,"2019-05-15","Results Status : Certified",472,"ERROR"
"01","Kabul",570353,"1-1467-1015",381,382,"Eid Mohammad Maleyar","عید محمد ملیار","عید محمد ملیار",604,0.00105899329012033,243,"2019-05-15","Results Status : Certified",457,"ERROR"
"01","Kabul",570353,"1-1246-41",576,577,"Mohammad Masood Afghan Ghorbandi","محمد مسعود افغان غوربندی","محمد مسعود افغان غوربندی",596,0.00104496688892668,244,"2019-05-15","Results Status : Certified",463,"ERROR"
"01","Kabul",570353,"1-1649-45",90,90,"Sayed Mohammad Hadi Hadi","سید محمد هادی هادی","سید محمد هادی هادی",594,0.00104146028862827,245,"2019-05-15","Results Status : Certified",328,"ERROR"
"01","Kabul",570353,"1-1132-116",627,628,"Alhaj Noor Rahman Oryakhel","الحاج نور رحمن اوریاخیل","الحاج نور رحمن اوریاخیل",592,0.00103795368832986,246,"2019-05-15","Results Status : Certified",350,"ERROR"
