candidate_code,candidate_name_dari,candidate_party_dari,candidate_gender,province_code,province_name_eng,candidate_party_transliterated,candidate_party_eng,notes
18-1541-84,محمد بشیر تنها,مستقل / خپلواک,M,18,Takhar,,Independent,
,محمد بشیر قانت,مستقل / خپلواک,M,18,Takhar,,Independent,MISSING
18-1378-114,محمدبهرام اویغاق,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1094-24,محمدعالم ساعی,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1082-166,محمدنادر نوری,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1174-98,محمدنماز کوچری,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1006-32,مولوی احمدهللا احمدی,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1321-149,مولوی سیدنعمت هللا مظهری,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1517-101,مولوی عبدالوهاب عرفان,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1289-76,میرعلم خالد,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1169-150,نجیب هللا خالقیار,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1398-11,نصرت هللا صدیقی,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1009-79,نظیفه یوسفی بیک,مستقل / خپلواک,F,18,Takhar,,Independent,
18-1326-80,نعمت هللا فرهنک,مستقل / خپلواک,M,18,Takhar,,Independent,
18-1569-106,وحیده عز یز,مستقل / خپلواک,F,18,Takhar,,Independent,
19-1001-83,استاد نجیب هللا نجات,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1445-72,الحاج څارنپوعبدالحی دهلوی,مستقل / خپلواک,M,19,Kunduz,,Independent,
,الحاج شایسته باز ناصری,مستقل / خپلواک,M,19,Kunduz,,Independent,MISSING
19-1265-30,الحاج عبدالروف ابراهیمی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1274-25,الحاج محمد سمیع ایماق,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1009-67,امام رضا ناصری,حزب محاذ ملی اسالمی افغانستان,M,19,Kunduz,,,
19-1398-20,انجنیر حمیدهللا حمیدی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1185-43,انجنیر کمال صافی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1141-13,انجنیر محمدالدین همدرد,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1266-91,انجینر وحیدهللا همت,حزب اسالمی افغانستان,M,19,Kunduz,,,
19-1061-5,بشیر محمد خان,دملی وحدت ولسی تحریک,M,19,Kunduz,,,
19-1297-70,بصیره رسولی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1006-92,بی بی کبرا شهیدزاده,NA,F,19,Kunduz,,No party listed,
19-1338-59,پروین رحیمی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1314-38,جمیع هللا پاڅون زاخیل,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1505-7,جنرال عبدالهادی ایماق,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1685-3,حاجی ذکریا ظریفی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1509-51,حاجی محب هللا ابراهیم خیل,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1593-12,حاجی محمد امین عظیمی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1553-42,حاجی محمد عمر خان,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1901-1330-20,حبیب هللا هاشمی قرلق,جنبش اسالمی افغانستان,M,19,Kunduz,Junbesh-e-Milli,National Islamic Movement of Afghanistan,CHECK
19-1010-14,حضرت جان رحمتزی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1022-37,خانشرین جعفری,حزب انسجام ملی افغانستان,M,19,Kunduz,,,
19-1585-66,خدیجه غزنوی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1133-65,څارنوال برات محمد عمرخیل,حزب اسالمی افغانستان,M,19,Kunduz,,,
19-1226-56,داکتر فاطمه عزیز,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1333-97,دوکتر سید شاه واثق,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1901-1194-13,ذبیح هللا مجیدی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1397-6,رحمت هللا صابر,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1517-53,ریسه حسین خیل,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1077-84,ستاد زرگل عالمی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1249-29,سد هللا مشهور به نور آغا,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1321-18,سلطان سلطانی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1697-40,سمیع هللا امیری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1637-36,سمیع هللا قطره,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1313-66,سید پرویز سادات,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1290-81,سید ذبیح هللا هاشمی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1545-55,سید محمد جواد آغا,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1477-45,سید نعمت هللا سادات,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1142-9,شاه خان شیرزاد,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1305-1,شکریه پیکان,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1250-79,شکریه سربلند,حزب اسالمی افغانستان,F,19,Kunduz,,,
19-1174-10,شکیبا هاشمی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1433-62,صبیه صافی یوسفی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1073-80,صفی هللا برنو,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1033-85,ضیاالحق آقتاش,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1177-2,عبد ل محمد محمدی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1062-47,عبدالبصیر زومر,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1193-63,عبدالرحمن بریالی فضل,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1337-64,عبدالروف حمید,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1169-23,عبدالصمد بهمن,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1289-88,عبدالغفور قیومی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1157-44,عبدالغفور هوتک,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1093-86,عبدالقدر حسین خیل,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1665-57,عبدالقدوس ظریفی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1561-30,عبدالمطلب فوالد همدرد,جنبش ملی اسالمی افغانستان,M,19,Kunduz,Junbesh-e-Milli,National Islamic Movement of Afghanistan,CHECK
19-1537-14,عبدالنذیر حیدری,مستقل / خپلواک,M,19,Kunduz,,Independent,
,عبدهللا ساحل,مستقل / خپلواک,M,19,Kunduz,,Independent,MISSING
19-1049-94,عبدهللا شهاب,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1533-46,عبیدهللا قاضی زاده,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1613-60,عبیدهللا نظری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1437-19,عزیز هللا امیری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1285-90,غالم سخی عرب,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1541-71,غالم علی شیرزی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1125-89,غالم علی غازی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1253-61,فروزان گوچلی,حزب جنبش ملی افغانستان,F,19,Kunduz,,,
19-1381-50,فرید احمد ایوبی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1038-1106,فرید احمد کاکر,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1149-35,فضل کریم ایماق,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1094-40,کامله ابراهیمی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1461-54,مان هللا امیری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1241-82,محمد ابراهیم قرلق,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1229-60,محمد جمعه باوری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1165-36,محمد داود اکبری عرضبیگی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1609-1115,محمد شفیق غلجی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1173-31,محمد عمر آقتاش,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1233-96,محمد گل صاحب زاده,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1002-48,محمد نعیم مخدوم,وحدت اسالمی مردم افغانستان,M,19,Kunduz,,,
19-1273-8,محمد هللا بتاش,حزب جنبش ملی افغانستان,M,19,Kunduz,,,
19-1529-50,مرضیه رستمی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1186-4,میرزا محمد لغمانی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1225-44,میرویس احمدزی,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1382-51,نازکمیر اکبری,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1082-95,ناهید قریشی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1197-28,نورالدین بیگ,مستقل / خپلواک,M,19,Kunduz,,Independent,
19-1161-47,نیلوفر جاللی کوفی,مستقل / خپلواک,F,19,Kunduz,,Independent,
19-1429-27,هللا نظر نظری ترکمن,مستقل / خپلواک,M,19,Kunduz,,Independent,
20-1185-1006,استاد محبوبه رحمت,مستقل / خپلواک,F,20,Samangan,,Independent,
20-1066-2056,الحاج تورن جنرال استاد عبیدهللا غازی,مستقل / خپلواک,M,20,Samangan,,Independent,
,الحاج ریس خیرهللا مصطفی,مستقل / خپلواک,M,20,Samangan,,Independent,MISSING
20-1266-2049,باز محمد وکیل زاده,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1417-2053,بشارت هللا ظاهر,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1305-2047,حسین علی خلیل دره صوفی,حزب وحدت اسالمی مردم افغانستان,M,20,Samangan,,,
20-1033-3015,حفیظ هللا مرادی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1141-3016,حمیده سادات,مستقل / خپلواک,F,20,Samangan,,Independent,
20-1685-1020,حیات هللا سمنگانی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1082-2028,خاتول شیرزوی,مستقل / خپلواک,F,20,Samangan,,Independent,
20-1541-4,سید آقا حسین هاشمی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1006-3020,سیدعبدالخالق علوی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1289-2032,شمس الحق آریان فر,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1585-1016,شهبا شاهرخی,مستقل / خپلواک,F,20,Samangan,,Independent,
20-1241-2033,ضیاالدین ضیا,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1330-1008,عبید هللا حضرت زاده,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1265-2048,عطاهللا محبی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1325-2037,غالم حیدر مراد,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1094-2041,فرزانه صمد رحیمی,مستقل / خپلواک,F,20,Samangan,,Independent,
20-1337-3019,فیصل جمال,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1537-2026,مال محب هللا فرقانی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1142-1021,محمد ابراهیم ایماق,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1193-2,محمد رضاهاشمی,وحدت اسالمی افغانستان,M,20,Samangan,,,
20-1329-1009,محمد شجاعی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1069-2067,محمد عوض بیگ بیگ اوغلی,جنبش ملی اسالمی افغانستان,M,20,Samangan,Junbesh-e-Milli,National Islamic Movement of Afghanistan,CHECK
,محمدآصف عظیمی,مستقل / خپلواک,M,20,Samangan,,Independent,MISSING
20-1341-3017,محمدعیسی محمدی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1418-1,مخدوم ابدال هللا محمدی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1021-2051,معروف فقیری,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1545-2039,معصومه حسنی,مستقل / خپلواک,F,20,Samangan,,Independent,
,معصومه خاوری,حزب وحدت اسالمی مردم افغانستان,F,20,Samangan,,,MISSING
20-1601-2030,مولوی محمد الدین حلیمی,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1198-2059,میرزا حسین بحر,مستقل / خپلواک,M,20,Samangan,,Independent,
20-1525-2040,هللا مراد بابه لر,مستقل / خپلواک,M,20,Samangan,,Independent,
21-1210-70,اجمل ضیایی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1329-1,احمد شاه رمضان,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1314-108,استاد سوریا باور عمری,مستقل / خپلواک,F,21,Balkh,,Independent,
,اسدهللا شریفی,مستقل / خپلواک,M,21,Balkh,,Independent,MISSING
21-1318-68,الحاج گل محمد ایرکن,جنبش ملی افغانستان,M,21,Balkh,Junbesh-e-Milli,National Islamic Movement of Afghanistan,CHECK
21-1305-20,الحاج محمد عبده,وحدت اسالم مردم افغانستان,M,21,Balkh,,,
21-1022-82,الحاج منیر محمد مشوانی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1249-63,انجینر دوست محمد پیکان,حزب جنبش ملی اسالمی افغانستان,M,21,Balkh,,,
21-1150-78,برشنا ربیع,مستقل / خپلواک,F,21,Balkh,,Independent,
21-1205-94,بشیر احمد عزیزه,جمیت اسالمی افغانستان,M,21,Balkh,Jamiat-e-Islami,,CHECK
21-1134-59,پریسا شمس سادات,جنبش ملی اسالمی افغانستان,M,21,Balkh,Junbesh-e-Milli,National Islamic Movement of Afghanistan,CHECK
21-1157-73,تاج محمد مبارز دولت زی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1062-91,حامد حسنی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1130-98,حکمت هللا حکیمی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1046-95,حمیرا اکاخیل,محاذ ملی,M,21,Balkh,,,
21-1569-102,داکتر نعمت هللا حکیمی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1593-99,داکترخلیل هللا حکمتی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1541-5,دانش احمد دانشور,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1613-61,ذبیح هللا کاکر,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1201-37,رئیس محمد ابراهیم زاده,مستقل / خپلواک,M,21,Balkh,,Independent,
,رسول,مستقل / خپلواک,M,21,Balkh,,Independent,MISSING
21-1257-28,ریس عبدالخالق,جمعیت اسالمی افغانستان,M,21,Balkh,Jamiat-e-Islami,,CHECK
21-1034-304,زمری اکرم زاده,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1021-62,سدار ولی محمد گران,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1198-51,سلمان علی محمدی,مستقل / خپلواک,M,21,Balkh,,Independent,
,سمیرا خیر خوا,مستقل / خپلواک,F,21,Balkh,,Independent,MISSING
21-1705-18,سونیا رجبی,حزب ملی ترقی مردم افغانستان,F,21,Balkh,,,
21-1005-2,سید جبار آغا,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1605-7,سید علی رضا محمودی,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1349-19,سید محمد الیاس جاوید,حرکت اسالمی آزاد افغانستان,M,21,Balkh,,,
21-1306-3,سیدظاهر مسرور,مستقل / خپلواک,M,21,Balkh,,Independent,
21-1182-107,سیدعبدالوهاب احمدی,مستقل / خپلواک,M,21,Balkh,,Independent,
